start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
75.19988	42.80522	75.19988	42.80522	1977460	1977599
75.19988	42.80522	104.755	31.771	1977599	1977673
104.755	31.771	104.755	31.771	1977673	1979285
104.755	31.771	104.755	31.771	1979285	1979286
104.755	31.771	104.755	31.771	1979286	1986225
104.755	31.771	104.755	31.771	1986225	1986226
104.755	31.771	104.755	31.771	1986226	1986307
104.755	31.771	121.9831	31.3936	1986307	1986348
121.9831	31.3936	121.9831	31.3936	1986348	1986432
121.9831	31.3936	119.4128	32.3944	1986432	1986439
119.4128	32.3944	119.4128	32.3944	1986439	1986527
119.4128	32.3944	118.7789	32.0608	1986527	1986530
118.7789	32.0608	118.7789	32.0608	1986530	1986943
118.7789	32.0608	113.67833	31.2575	1986943	1986956
113.67833	31.2575	113.67833	31.2575	1986956	1989857
113.67833	31.2575	119.162	37.763	1989857	1989878
119.162	37.763	119.162	37.763	1989878	1992409
119.162	37.763	108.9	34.2667	1992409	1992435
108.9	34.2667	108.9	34.2667	1992435	1993164
108.9	34.2667	108.9	34.2667	1993164	1993165
108.9	34.2667	108.9	34.2667	1993165	1993369
108.9	34.2667	112.4539	34.6197	1993369	1993378
112.4539	34.6197	112.4539	34.6197	1993378	1997540
112.4539	34.6197	114	31.85	1997540	1997548
114	31.85	114	31.85	1997548	1997894
114	31.85	106.7856	28.4017	1997894	1997914
106.7856	28.4017	106.7856	28.4017	1997914	1999361
106.7856	28.4017	108	34	1999361	1999375
108	34	108	34	1999375	1999714
108	34	118.4981	31.5711	1999714	1999740
118.4981	31.5711	118.4981	31.5711	1999740	1999952
118.4981	31.5711	118.4981	31.5711	1999952	1999953
118.4981	31.5711	118.4981	31.5711	1999953	1999983
