start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
135.524919	34.652028	135.524919	34.652028	1988052	1990048
135.524919	34.652028	135.807222	34.501944	1990048	1990050
135.807222	34.501944	135.807222	34.501944	1990050	1991807
135.807222	34.501944	135.523278	34.680652	1991807	1991809
135.523278	34.680652	135.523278	34.680652	1991809	1992363
135.523278	34.680652	135.807222	34.501944	1992363	1992365
135.807222	34.501944	135.807222	34.501944	1992365	1993280
135.807222	34.501944	135.510056	34.705417	1993280	1993282
135.510056	34.705417	135.510056	34.705417	1993282	1993529
135.510056	34.705417	135.807222	34.501944	1993529	1993531
135.807222	34.501944	135.807222	34.501944	1993531	1993561
