start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
79.6947	12.8185	79.6947	12.8185	1966503	1966567
79.6947	12.8185	75.79	23.17	1966567	1966594
75.79	23.17	75.79	23.17	1966594	1970131
75.79	23.17	85.4426079	25.13662	1970131	1970155
85.4426079	25.13662	85.4426079	25.13662	1970155	1972346
85.4426079	25.13662	85.4426079	25.13662	1972346	1972347
85.4426079	25.13662	85.4426079	25.13662	1972347	1977427
85.4426079	25.13662	79.6947	12.8185	1977427	1977460
79.6947	12.8185	79.6947	12.8185	1977460	1980732
79.6947	12.8185	79.865361	6.915806	1980732	1980747
79.865361	6.915806	79.865361	6.915806	1980747	1983225
79.865361	6.915806	110.00444	7.49167	1983225	1983304
110.00444	7.49167	110.00444	7.49167	1983304	1983378
110.00444	7.49167	104.75556	2.98611	1983378	1983395
104.75556	2.98611	104.75556	2.98611	1983395	1984312
104.75556	2.98611	108.513	34.183	1984312	1984400
108.513	34.183	108.513	34.183	1984400	1984755
108.513	34.183	112.442223	34.669724	1984755	1984765
112.442223	34.669724	112.442223	34.669724	1984765	1985485
112.442223	34.669724	108.513	34.183	1985485	1985495
108.513	34.183	108.513	34.183	1985495	1985485
108.513	34.183	112.442223	34.669724	1985485	1985495
112.442223	34.669724	112.442223	34.669724	1985495	1992069
112.442223	34.669724	112.46972	34.55556	1992069	1992070
112.46972	34.55556	112.46972	34.55556	1992070	1992100
