start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
129.2639	35.8354	129.2639	35.8354	1894915	1905867
129.2639	35.8354	129.171	37.441	1905867	1905872
129.171	37.441	129.171	37.441	1905872	1908424
129.171	37.441	130.8571	37.5064	1908424	1908429
130.8571	37.5064	130.8571	37.5064	1908429	1919015
130.8571	37.5064	129.2639	35.8354	1919015	1919021
129.2639	35.8354	129.2639	35.8354	1919021	1927786
129.2639	35.8354	129.2639	35.8354	1927786	1927787
129.2639	35.8354	129.2639	35.8354	1927787	1927817
