start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
112.335278	37.358333	112.335278	37.358333	1976730	1977086
112.335278	37.358333	110.3289	34.827619	1977086	1977095
110.3289	34.827619	110.3289	34.827619	1977095	1980741
110.3289	34.827619	112.453889	34.619722	1980741	1980747
112.453889	34.619722	112.453889	34.619722	1980747	1983660
112.453889	34.619722	108.889191	34.274342	1983660	1983669
108.889191	34.274342	108.889191	34.274342	1983669	1984764
108.889191	34.274342	108.889191	34.274342	1984764	1984765
108.889191	34.274342	108.889191	34.274342	1984765	1984838
108.889191	34.274342	115.55889	37.56222	1984838	1984856
115.55889	37.56222	115.55889	37.56222	1984856	1987304
115.55889	37.56222	108.889191	34.274342	1987304	1987322
108.889191	34.274342	108.889191	34.274342	1987322	1990956
108.889191	34.274342	102.638931	37.934246	1990956	1990974
102.638931	37.934246	102.638931	37.934246	1990974	1994242
102.638931	37.934246	109.318889	34.148889	1994242	1994261
109.318889	34.148889	109.318889	34.148889	1994261	1995720
109.318889	34.148889	108.889191	34.274342	1995720	1995722
108.889191	34.274342	108.889191	34.274342	1995722	1997182
108.889191	34.274342	108.889191	34.274342	1997182	1997183
108.889191	34.274342	108.889191	34.274342	1997183	1998278
108.889191	34.274342	108.889191	34.274342	1998278	1998279
108.889191	34.274342	108.889191	34.274342	1998279	1998643
108.889191	34.274342	108.889191	34.274342	1998643	1998644
108.889191	34.274342	108.889191	34.274342	1998644	1999374
108.889191	34.274342	108.889191	34.274342	1999374	1999375
108.889191	34.274342	108.889191	34.274342	1999375	1999373
108.889191	34.274342	109.318889	34.148889	1999373	1999375
109.318889	34.148889	109.318889	34.148889	1999375	1999405
