start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-0.9862	37.6025	-0.9862	37.6025	1925961	1929600
-0.9862	37.6025	-5.9894	37.3872	1929600	1929613
-5.9894	37.3872	-5.9894	37.3872	1929613	1940570
-5.9894	37.3872	-5.9894	37.3872	1940570	1940571
-5.9894	37.3872	-5.9894	37.3872	1940571	1947509
-5.9894	37.3872	-5.9894	37.3872	1947509	1947510
-5.9894	37.3872	-5.9894	37.3872	1947510	1952616
-5.9894	37.3872	-4.0244	39.8569	1952616	1952624
-4.0244	39.8569	-4.0244	39.8569	1952624	1953837
-4.0244	39.8569	-5.9894	37.3872	1953837	1953845
-5.9894	37.3872	-5.9894	37.3872	1953845	1954071
-5.9894	37.3872	-5.57	42.6056	1954071	1954084
-5.57	42.6056	-5.57	42.6056	1954084	1954114
