start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
135.807222	34.501944	135.807222	34.501944	1994992	1996816
135.807222	34.501944	135.524919	34.652028	1996816	1996818
135.524919	34.652028	135.524919	34.652028	1996818	1999727
135.524919	34.652028	130.722961	32.787292	1999727	1999740
130.722961	32.787292	130.722961	32.787292	1999740	2001188
130.722961	32.787292	135.807222	34.501944	2001188	2001201
135.807222	34.501944	135.807222	34.501944	2001201	2001564
135.807222	34.501944	135.524919	34.652028	2001564	2001566
135.524919	34.652028	135.524919	34.652028	2001566	2002660
135.524919	34.652028	135.807222	34.501944	2002660	2002662
135.807222	34.501944	135.807222	34.501944	2002662	2003024
135.807222	34.501944	136.497353	34.884403	2003024	2003027
136.497353	34.884403	136.497353	34.884403	2003027	2004120
136.497353	34.884403	135.807222	34.501944	2004120	2004123
135.807222	34.501944	135.807222	34.501944	2004123	2005071
135.807222	34.501944	135.807222	34.501944	2005071	2005072
135.807222	34.501944	135.807222	34.501944	2005072	2005102
