en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1932535	1942014
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1942014	1942015
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1942015	1950796
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1950796	1950797
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1950797	1954083
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1954083	1954084
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1954084	1954878
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1954878	1954879
K'inich Yo'nal Ahk I	-90.8822	16.8408	-90.8822	16.8408	1954879	1954909
