ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1962850	1970154
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1970154	1970155
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1970155	1979650
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1979650	1979651
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1979651	1981842
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1981842	1981843
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1981843	1981933
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1981933	1981934
ジャヤデヴィ	Jayadevi	103.866856	13.412007	103.866856	13.412007	1981934	1981964
