ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
張保皐	Jang Bogo	129.2297	35.8275	129.2297	35.8275	2008871	2022749
張保皐	Jang Bogo	129.2297	35.8275	129.2297	35.8275	2022749	2022750
張保皐	Jang Bogo	129.2297	35.8275	129.2297	35.8275	2022750	2023838
張保皐	Jang Bogo	129.2297	35.8275	126.7	34.35	2023838	2023846
張保皐	Jang Bogo	126.7	34.35	126.7	34.35	2023846	2027855
張保皐	Jang Bogo	126.7	34.35	129.2297	35.8275	2027855	2027863
張保皐	Jang Bogo	129.2297	35.8275	129.2297	35.8275	2027863	2028586
張保皐	Jang Bogo	129.2297	35.8275	126.7	34.35	2028586	2028594
張保皐	Jang Bogo	126.7	34.35	126.7	34.35	2028594	2028624
