start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
133.7667	34.4167	133.7667	34.4167	1975269	1983298
133.7667	34.4167	135.8049	34.6851	1983298	1983304
135.8049	34.6851	135.8049	34.6851	1983304	1983606
135.8049	34.6851	108.9333	34.2667	1983606	1983669
108.9333	34.2667	108.9333	34.2667	1983669	1989815
108.9333	34.2667	135.8049	34.6851	1989815	1989878
135.8049	34.6851	135.8049	34.6851	1989878	1996086
135.8049	34.6851	135.8049	34.6851	1996086	1996087
135.8049	34.6851	135.8049	34.6851	1996087	1996116
135.8049	34.6851	108.9333	34.2667	1996116	1996179
108.9333	34.2667	108.9333	34.2667	1996179	1996390
108.9333	34.2667	135.8049	34.6851	1996390	1996453
135.8049	34.6851	135.8049	34.6851	1996453	1996530
135.8049	34.6851	130.48	33.55	1996530	1996544
130.48	33.55	130.48	33.55	1996544	2000456
130.48	33.55	135.8049	34.6851	2000456	2000470
135.8049	34.6851	135.8049	34.6851	2000470	2004825
135.8049	34.6851	135.8049	34.6851	2004825	2004826
135.8049	34.6851	135.8049	34.6851	2004826	2004856
