ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
大伴国麻呂	Ōtomo no Kunimaro	135.821	34.47344	135.821	34.47344	1967233	1968160
大伴国麻呂	Ōtomo no Kunimaro	135.821	34.47344	129.2167	35.85	1968160	1968177
大伴国麻呂	Ōtomo no Kunimaro	129.2167	35.85	129.2167	35.85	1968177	1968373
大伴国麻呂	Ōtomo no Kunimaro	129.2167	35.85	135.821	34.47344	1968373	1968390
大伴国麻呂	Ōtomo no Kunimaro	135.821	34.47344	135.821	34.47344	1968390	1968420
