start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
136.21958	36.06406	136.21958	36.06406	1999375	2001200
136.21958	36.06406	136.21958	36.06406	2001200	2001201
136.21958	36.06406	136.21958	36.06406	2001201	2001231
