ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
三野馬甘	Mino no Umakai	135.807222	34.501944	135.807222	34.501944	1998644	2000469
三野馬甘	Mino no Umakai	135.807222	34.501944	135.807222	34.501944	2000469	2000470
三野馬甘	Mino no Umakai	135.807222	34.501944	135.807222	34.501944	2000470	2000500
