ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
行基	Gyōki	135.4667	34.5833	135.4667	34.5833	1965407	1970884
行基	Gyōki	135.4667	34.5833	135.8202	34.4787	1970884	1970886
行基	Gyōki	135.8202	34.4787	135.8202	34.4787	1970886	1978554
行基	Gyōki	135.8202	34.4787	135.4667	34.5833	1978554	1978556
行基	Gyōki	135.4667	34.5833	135.4667	34.5833	1978556	1992798
行基	Gyōki	135.4667	34.5833	135.8372	34.6868	1992798	1992800
行基	Gyōki	135.8372	34.6868	135.8372	34.6868	1992800	1995054
行基	Gyōki	135.8372	34.6868	135.8383	34.6844	1995054	1995055
行基	Gyōki	135.8383	34.6844	135.8383	34.6844	1995055	1995085
