ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
坂上田村麻呂	Sakanoue no Tamuramaro	135.75385	35.02107	135.75385	35.02107	1998279	2010317
坂上田村麻呂	Sakanoue no Tamuramaro	135.75385	35.02107	140.869415	38.268223	2010317	2010332
坂上田村麻呂	Sakanoue no Tamuramaro	140.869415	38.268223	140.869415	38.268223	2010332	2012508
坂上田村麻呂	Sakanoue no Tamuramaro	140.869415	38.268223	135.75385	35.02107	2012508	2012523
坂上田村麻呂	Sakanoue no Tamuramaro	135.75385	35.02107	135.75385	35.02107	2012523	2013967
坂上田村麻呂	Sakanoue no Tamuramaro	135.75385	35.02107	141.1556586	39.5545679	2013967	2013984
坂上田村麻呂	Sakanoue no Tamuramaro	141.1556586	39.5545679	141.1556586	39.5545679	2013984	2017819
坂上田村麻呂	Sakanoue no Tamuramaro	141.1556586	39.5545679	135.75385	35.02107	2017819	2017836
坂上田村麻呂	Sakanoue no Tamuramaro	135.75385	35.02107	135.75385	35.02107	2017836	2017866
