ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
光明皇后	Empress Kōmyō	135.4755	34.474694	135.4755	34.474694	1977460	1982937
光明皇后	Empress Kōmyō	135.4755	34.474694	135.795556	34.691111	1982937	1982939
光明皇后	Empress Kōmyō	135.795556	34.691111	135.795556	34.691111	1982939	1987939
光明皇后	Empress Kōmyō	135.795556	34.691111	135.795556	34.691111	1987939	1987940
光明皇后	Empress Kōmyō	135.795556	34.691111	135.795556	34.691111	1987940	1999244
光明皇后	Empress Kōmyō	135.795556	34.691111	135.795556	34.691111	1999244	1999245
光明皇后	Empress Kōmyō	135.795556	34.691111	135.795556	34.691111	1999245	1999275
