start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
0.5	51.75	0.5	51.75	1935092	1942029
0.5	51.75	-0.07952	51.50338	1942029	1942031
-0.07952	51.50338	-0.07952	51.50338	1942031	1942183
-0.07952	51.50338	-0.07952	51.50338	1942183	1942184
-0.07952	51.50338	-0.07952	51.50338	1942184	1942301
-0.07952	51.50338	1.08	51.279999	1942301	1942305
1.08	51.279999	1.08	51.279999	1942305	1946411
1.08	51.279999	0.5	51.75	1946411	1946414
0.5	51.75	0.5	51.75	1946414	1946777
0.5	51.75	-0.1275	51.299444	1946777	1946780
-0.1275	51.299444	-0.1275	51.299444	1946780	1947143
-0.1275	51.299444	0.42522669	51.604078	1947143	1947145
0.42522669	51.604078	0.42522669	51.604078	1947145	1947508
0.42522669	51.604078	0.655833	51.560165	1947508	1947510
0.655833	51.560165	0.655833	51.560165	1947510	1947540
