start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-89.622778	17.221944	-89.622778	17.221944	1913908	1917559
-89.622778	17.221944	-89.622778	17.221944	1917559	1917560
-89.622778	17.221944	-89.622778	17.221944	1917560	1917590
