start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-4.0964	47.9967	-4.0964	47.9967	1951528	1957005
-4.0964	47.9967	-4.0964	47.9967	1957005	1957006
-4.0964	47.9967	-4.0964	47.9967	1957006	1962481
-4.0964	47.9967	-3	48	1962481	1962485
-3	48	-3	48	1962485	1966097
-3	48	12.453	41.904	1966097	1966137
12.453	41.904	12.453	41.904	1966137	1973400
12.453	41.904	-4.0964	47.9967	1973400	1973442
-4.0964	47.9967	-4.0964	47.9967	1973442	1973472
