start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-91.2625	17.166667	-91.2625	17.166667	1889437	1896010
-91.2625	17.166667	-91.2625	17.166667	1896010	1896011
-91.2625	17.166667	-91.2625	17.166667	1896011	1896041
