start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
6.636944	35.318056	6.636944	35.318056	1955180	1969770
6.636944	35.318056	-1.3167	34.8828	1969770	1969790
-1.3167	34.8828	-1.3167	34.8828	1969790	1969992
-1.3167	34.8828	-5.553611	34.071111	1969992	1970003
-5.553611	34.071111	-5.553611	34.071111	1970003	1970493
-5.553611	34.071111	5.73	34.8	1970493	1970520
5.73	34.8	5.73	34.8	1970520	1970875
5.73	34.8	10.100833	35.677222	1970875	1970886
10.100833	35.677222	10.100833	35.677222	1970886	1972703
10.100833	35.677222	6.468611	35.484167	1972703	1972712
6.468611	35.484167	6.468611	35.484167	1972712	1972922
6.468611	35.484167	7.133333	35.416667	1972922	1972925
7.133333	35.416667	7.133333	35.416667	1972925	1972955
