1	2	3	4	5	6	7	8	9	10	11	12	number_of_days_of_leap_month	leap_month	gengo1	gengo1_num	gengo2	gengo2_num	gengo3	gengo3_num	gengo4	gengo4_num	start_jdn	kaigen1_jdn	kaigen2_jdn	is_emperor_name1	is_emperor_name2
29	30	30	29	30	29	30	29	30	30	29	30	29	2	7	43							1630866			1	
29	30	29	30	29	30	29	30	29	30	29	30			7	44							1631250			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	7	45							1631604			1	
29	30	29	30	30	29	30	29	30	29	30	29			7	46							1631988			1	
30	29	30	29	30	29	30	29	30	30	29	30			7	47							1632342			1	
29	30	29	30	29	30	29	29	30	29	30	30	30	7	7	48							1632697			1	
29	30	29	30	29	30	29	30	29	30	29	30			7	49							1633081			1	
29	30	29	30	30	29	30	29	30	29	30	29			7	50							1633435			1	
30	29	30	30	29	30	29	30	30	29	30	29	29	3	7	51							1633789			1	
30	29	30	29	30	29	30	29	30	29	30	30			7	52							1634173			1	
29	30	29	30	29	30	29	30	29	30	29	30	29	12	7	53							1634528			1	
30	29	30	30	29	30	29	30	29	30	29	30			7	54							1634911			1	
29	30	29	30	29	30	29	30	30	29	30	29			7	55							1635266			1	
30	29	30	29	30	29	30	29	30	30	30	29	29	9	7	56							1635620			1	
30	29	30	29	30	29	30	29	30	29	30	29			7	57							1636004			1	
30	29	30	30	29	30	29	30	29	30	29	30			7	58							1636358			1	
29	30	29	30	29	29	30	30	29	30	29	30	30	5	7	59							1636713			1	
29	30	29	30	29	30	29	30	29	30	30	29			7	60							1637097			1	
30	29	30	29	30	29	30	29	30	29	30	29			7	61							1637451			1	
30	30	30	29	30	29	30	29	30	29	30	29	29	1	7	62							1637805			1	
30	29	30	29	30	29	30	30	29	30	29	30			7	63							1638189			1	
29	30	29	30	29	30	29	30	29	30	30	30	29	11	7	64							1638544			1	
29	30	29	30	29	30	29	30	29	30	29	30			7	65							1638928			1	
29	30	30	29	30	29	30	29	30	29	30	29			7	66							1639282			1	
30	29	30	29	30	29	30	30	30	29	30	29	29	8	7	67							1639636			1	
30	29	30	29	30	29	30	29	30	30	29	30			7	68							1640020			1	
29	30	29	30	29	30	29	30	29	30	29	30			7	69							1640375			1	
29	30	30	29	29	30	29	30	29	30	29	30	30	4	7	70							1640729			1	
29	30	29	30	29	30	30	29	30	29	30	29			7	71							1641113			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	12	7	72							1641467			1	
30	29	30	29	30	29	30	29	30	29	30	29			7	73							1641851			1	
30	30	29	30	29	30	29	30	29	30	29	30			7	74							1642205			1	
29	30	29	30	29	30	30	29	30	30	29	30	29	9	7	75							1642560			1	
29	30	29	30	29	30	29	30	30	29	30	29			7	76							1642944			1	
30	29	30	29	30	29	30	29	30	29	30	29			7	77	8	1					1643298	1643311		1	1
30	30	29	30	29	30	30	29	30	29	30	29	29	6	8	2							1643652			1	
30	29	30	29	30	30	29	30	29	30	29	30			8	3							1644036			1	
29	30	29	30	29	30	29	30	30	29	30	29			8	4							1644391			1	
30	29	29	30	29	30	29	30	29	30	29	30	30	2	8	5							1644745			1	
30	29	30	29	30	29	30	29	30	29	30	29			8	6							1645129			1	
30	29	30	29	30	30	29	30	29	30	30	29	29	10	8	7							1645483			1	
30	29	30	29	30	29	30	30	29	30	29	30			8	8							1645867			1	
29	30	29	30	29	30	29	30	29	30	29	30			8	9							1646222			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	8	10							1646576			1	
29	30	29	30	30	29	30	29	30	29	30	29			8	11							1646960			1	
30	29	30	29	30	29	30	29	30	30	29	30			8	12							1647314			1	
29	30	29	30	30	29	30	29	30	29	30	30	29	4	8	13							1647669			1	
29	30	29	30	29	30	29	30	29	30	29	30			8	14							1648053			1	
29	30	29	30	30	29	30	29	30	29	30	29	30	12	8	15							1648407			1	
29	30	29	30	29	30	29	30	30	29	30	29			8	16							1648791			1	
30	29	30	29	30	29	30	29	30	29	30	30			8	17							1649145			1	
29	30	29	30	29	30	29	30	30	29	30	29	29	8	8	18							1649500			1	
30	29	30	30	29	30	29	30	29	30	29	30			8	19							1649883			1	
29	30	29	30	29	30	29	30	30	29	30	29			8	20							1650238			1	
30	29	30	29	30	30	29	30	29	30	30	29	29	5	8	21							1650592			1	
30	29	30	29	30	29	30	29	30	29	30	29			8	22							1650976			1	
30	29	30	30	29	30	29	30	29	30	29	30			8	23							1651330			1	
29	30	30	29	30	29	30	30	29	30	29	30	29	2	8	24							1651685			1	
29	30	29	30	29	30	29	30	29	30	30	29			8	25							1652069			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	8	26							1652423			1	
29	30	30	29	30	29	30	29	30	29	30	29			8	27							1652807			1	
30	29	30	29	30	29	30	30	29	30	29	30			8	28							1653161			1	
29	30	29	30	29	30	29	29	30	30	29	30	30	7	8	29							1653516			1	
29	30	29	30	29	30	29	30	29	30	29	30			8	30							1653900			1	
29	30	30	29	30	29	30	29	30	29	30	29			8	31							1654254			1	
30	29	30	30	29	30	30	29	30	29	30	29	29	3	8	32							1654608			1	
30	29	30	29	30	29	30	29	30	30	29	30			8	33							1654992			1	
29	30	29	30	29	30	29	30	29	30	29	30	29	12	8	34							1655347			1	
30	30	29	30	29	30	29	30	29	30	29	30			8	35							1655730			1	
29	30	29	30	29	30	30	29	30	29	30	29			8	36							1656085			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	9	8	37							1656439			1	
30	29	30	29	30	29	30	29	30	29	30	29			8	38							1656823			1	
30	30	29	30	29	30	29	30	29	30	29	30			8	39							1657177			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	5	8	40							1657532			1	
29	30	29	30	29	30	29	30	30	29	30	29			8	41							1657916			1	
30	29	30	29	30	29	30	29	30	29	30	29			8	42							1658270			1	
30	30	30	29	30	29	30	29	30	29	30	29	29	2	8	43							1658624			1	
30	29	30	29	30	30	29	30	29	30	29	30			8	44							1659008			1	
29	30	29	30	29	30	29	30	30	29	30	30	29	11	8	45							1659363			1	
29	30	29	30	29	30	29	30	29	30	29	30			8	46							1659747			1	
30	29	30	29	30	29	30	29	30	29	30	29			8	47							1660101			1	
30	29	30	29	30	30	29	30	30	29	30	29	29	8	8	48							1660455			1	
30	29	30	29	30	29	30	30	29	30	29	30			8	49							1660839			1	
29	30	29	30	29	30	29	30	29	30	29	30			8	50							1661194			1	
30	29	30	29	29	30	29	30	29	30	29	30	30	4	8	51							1661548			1	
29	30	29	30	30	29	30	29	30	29	30	29			8	52							1661932			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	12	8	53							1662286			1	
30	29	30	29	30	29	30	29	30	29	30	30			8	54							1662670			1	
29	30	29	30	29	30	29	30	29	30	29	30			8	55							1663025			1	
29	30	29	30	30	29	30	29	30	30	29	30	29	9	8	56							1663379			1	
29	30	29	30	29	30	30	29	30	29	30	29			8	57							1663763			1	
30	29	30	29	30	29	30	29	30	29	30	30			9	1							1664117			1	
29	30	29	30	29	30	30	29	30	29	30	29	29	6	9	2							1664472			1	
30	29	30	30	29	30	29	30	29	30	29	30			9	3							1664855			1	
29	30	29	30	29	30	30	29	30	29	30	29			9	4							1665210			1	
30	29	29	30	29	30	29	30	29	30	30	29	30	2	9	5							1665564			1	
30	29	30	29	30	29	30	29	30	29	30	29			9	6							1665948			1	
30	29	30	30	29	30	29	30	29	30	30	29	29	10	9	7							1666302			1	
30	29	30	29	30	30	29	30	29	30	29	30			9	8							1666686			1	
29	30	29	30	29	30	29	30	29	30	30	29			9	9							1667041			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	9	10							1667395			1	
29	30	30	29	30	29	30	29	30	29	30	29			9	11							1667779			1	
30	29	30	29	30	30	29	30	29	30	29	30			9	12							1668133			1	
29	30	29	30	30	29	30	29	30	30	29	30	29	4	9	13							1668488			1	
29	30	29	30	29	30	29	30	29	30	29	30			9	14							1668872			1	
29	30	30	29	30	29	30	29	30	29	30	29	30	12	9	15							1669226			1	
29	30	29	30	30	29	30	29	30	29	30	29			9	16							1669610			1	
30	29	30	29	30	29	30	29	30	30	29	30			9	17							1669964			1	
29	30	29	30	29	30	29	30	29	29	30	29	30	9	9	18							1670319			1	
30	30	29	30	29	30	29	30	29	30	29	30			9	19							1670702			1	
29	30	29	30	30	29	30	29	30	29	30	29			9	20							1671057			1	
30	29	30	29	30	30	29	30	30	29	30	29	29	5	9	21							1671411			1	
30	29	30	29	30	29	30	29	30	29	30	29			9	22							1671795			1	
30	30	29	30	29	30	29	30	29	30	29	30			9	23							1672149			1	
29	30	30	30	29	30	29	30	29	30	29	30	29	2	9	24							1672504			1	
29	30	29	30	29	30	29	30	30	29	30	29			9	25							1672888			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	9	26							1673242			1	
30	29	30	29	30	29	30	29	30	29	30	29			9	27							1673626			1	
30	29	30	30	29	30	29	30	29	30	29	30			9	28							1673980			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	7	9	29							1674335			1	
29	30	29	30	29	30	29	30	29	30	29	30			9	30							1674719			1	
30	29	30	29	30	29	30	29	30	29	30	29			9	31							1675073			1	
30	29	30	30	30	29	30	29	30	29	30	29	29	4	9	32							1675427			1	
30	29	30	29	30	29	30	30	29	30	29	30			9	33							1675811			1	
29	30	29	30	29	30	29	30	29	30	29	30			9	34							1676166			1	
30	30	29	30	29	30	29	30	29	30	29	30	29	1	9	35							1676520			1	
29	30	30	29	30	29	30	29	30	29	30	29			9	36							1676904			1	
30	29	30	29	30	29	30	30	29	29	30	29	30	9	9	37							1677258			1	
30	29	30	29	30	29	30	29	30	29	30	30			9	38							1677642			1	
29	30	29	30	29	30	29	30	29	30	29	30			9	39							1677997			1	
29	30	30	29	30	30	29	30	29	30	29	30	29	5	9	40							1678351			1	
29	30	29	30	29	30	30	29	30	29	30	29			9	41							1678735			1	
30	29	30	29	30	29	30	29	30	29	30	30			9	42							1679089			1	
29	30	30	29	30	29	30	29	30	29	30	29	29	2	9	43							1679444			1	
30	30	29	30	29	30	29	30	29	30	29	30			9	44							1679827			1	
29	30	29	30	29	30	30	29	30	29	30	30	29	11	9	45							1680182			1	
29	30	29	30	29	30	29	30	29	30	30	29			9	46							1680566			1	
30	29	30	29	30	29	30	29	30	29	30	29			9	47							1680920			1	
30	30	29	30	29	30	29	30	30	29	30	29	29	8	9	48							1681274			1	
30	29	30	29	30	30	29	30	29	30	29	30			9	49							1681658			1	
29	30	29	30	29	30	29	30	29	30	30	29			9	50							1682013			1	
30	29	30	29	29	30	29	30	29	30	29	30	30	4	9	51							1682367			1	
30	29	30	29	30	29	30	29	30	29	30	29			9	52							1682751			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	12	9	53							1683105			1	
30	29	30	29	30	29	30	29	30	30	29	30			9	54							1683489			1	
29	30	29	30	29	30	29	30	29	30	29	30			9	55							1683844			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	9	56							1684198			1	
29	30	29	30	30	29	30	29	30	29	30	29			9	57							1684582			1	
30	29	30	29	30	29	30	29	30	30	29	30			9	58							1684936			1	
29	30	29	30	29	30	30	29	30	29	30	30	29	6	9	59							1685291			1	
29	30	29	30	29	30	29	30	29	30	29	30			9	60							1685675			1	
29	30	29	30	30	29	30	29	30	29	30	29			9	61	10	1					1686029	1686041		1	1
30	29	29	30	29	30	29	30	30	29	30	29	30	2	10	2							1686383			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	3							1686767			1	
30	30	29	30	29	30	29	30	29	30	30	29	29	10	10	4							1687121			1	
30	29	30	30	29	30	29	30	29	30	29	30			10	5							1687505			1	
29	30	29	30	29	30	29	30	30	29	30	29			10	6							1687860			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	10	7							1688214			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	8							1688598			1	
30	29	30	30	29	30	29	30	29	30	29	30			10	9							1688952			1	
29	30	29	30	30	29	30	30	29	30	29	30	29	4	10	10							1689307			1	
29	30	29	30	29	30	29	30	29	30	29	30			10	11							1689691			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	12							1690045			1	
30	30	30	29	30	29	30	29	30	29	30	29	29	1	10	13							1690399			1	
30	29	30	29	30	29	30	30	29	30	29	30			10	14							1690783			1	
29	30	29	30	29	30	29	30	29	29	30	30	30	9	10	15							1691138			1	
29	30	29	30	29	30	29	30	29	30	29	30			10	16							1691522			1	
29	30	30	29	30	29	30	29	30	29	30	29			10	17							1691876			1	
30	29	30	29	30	30	30	29	30	29	30	29	29	5	10	18							1692230			1	
30	29	30	29	30	29	30	29	30	29	30	30			10	19							1692614			1	
29	30	29	30	29	30	29	30	29	30	29	30			10	20							1692969			1	
29	30	30	30	29	30	29	30	29	30	29	30	29	3	10	21							1693323			1	
29	30	29	30	29	30	30	29	30	29	30	29			10	22							1693707			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	11	10	23							1694061			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	24							1694445			1	
30	30	29	30	29	30	29	30	29	30	29	30			10	25							1694799			1	
29	30	29	30	29	30	30	30	29	30	29	30	29	7	10	26							1695154			1	
29	30	29	30	29	30	29	30	29	30	30	29			10	27							1695538			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	28							1695892			1	
30	30	29	30	30	29	30	29	30	29	30	29	29	4	10	29							1696246			1	
30	29	30	29	30	30	29	30	29	30	29	30			10	30							1696630			1	
29	30	29	30	29	30	29	30	29	30	30	29			10	31							1696985			1	
30	30	29	30	29	30	29	30	29	30	29	30	29	1	10	32							1697339			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	33							1697723			1	
30	29	30	29	30	30	29	30	29	29	30	29	30	9	10	34							1698077			1	
30	29	30	29	30	29	30	29	30	30	29	30			10	35							1698461			1	
29	30	29	30	29	30	29	30	29	30	29	30			10	36							1698816			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	5	10	37							1699170			1	
29	30	29	30	30	29	30	29	30	29	30	29			10	38							1699554			1	
30	29	30	29	30	29	30	29	30	30	29	30			10	39							1699908			1	
29	30	30	29	30	29	30	29	30	29	30	30	29	2	10	40							1700263			1	
29	30	29	30	29	30	29	30	29	30	29	30			10	41							1700647			1	
29	30	29	30	30	29	30	29	30	29	30	30	29	11	10	42							1701001			1	
29	30	29	30	29	30	29	30	30	29	30	29			10	43							1701385			1	
30	29	30	29	30	29	30	29	30	29	30	30			10	44							1701739			1	
29	30	29	30	29	30	29	30	30	29	30	29	29	8	10	45							1702094			1	
30	29	30	30	29	30	29	30	29	30	29	30			10	46							1702477			1	
29	30	29	30	29	30	29	30	30	29	30	29			10	47							1702832			1	
30	29	30	29	29	30	29	30	29	30	30	29	30	4	10	48							1703186			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	49							1703570			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	12	10	50							1703924			1	
30	29	30	29	30	29	30	30	29	30	29	30			10	51							1704308			1	
29	30	29	30	29	30	29	30	29	30	30	29			10	52							1704663			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	10	53							1705017			1	
29	30	30	29	30	29	30	29	30	29	30	29			10	54							1705401			1	
30	29	30	29	30	29	30	30	29	30	29	30			10	55							1705755			1	
29	30	29	30	29	30	30	29	30	30	29	30	29	6	10	56							1706110			1	
29	30	29	30	29	30	29	30	29	30	29	30			10	57							1706494			1	
29	30	30	29	30	29	30	29	30	29	30	29			10	58							1706848			1	
30	29	29	30	29	30	30	29	30	29	30	29	30	2	10	59							1707202			1	
30	29	30	29	30	29	30	29	30	30	29	30			10	60							1707586			1	
29	30	29	30	29	30	29	30	29	30	30	29	29	10	10	61							1707941			1	
30	30	29	30	29	30	29	30	29	30	29	30			10	62							1708324			1	
29	30	29	30	29	30	30	29	30	29	30	29			10	63							1708679			1	
30	29	30	29	30	29	30	30	30	29	30	29	29	7	10	64							1709033			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	65							1709417			1	
30	30	29	30	29	30	29	30	29	30	29	30			10	66							1709771			1	
29	30	29	30	30	30	29	30	29	30	29	30	29	4	10	67							1710126			1	
29	30	29	30	29	30	29	30	30	29	30	29			10	68							1710510			1	
30	29	30	29	30	29	30	29	30	29	30	29			10	69	11	1					1710864	1710865		1	1
30	29	30	29	30	29	30	29	30	29	30	29	30	1	11	2							1711218			1	
30	29	30	29	30	30	29	30	29	30	29	30			11	3							1711602			1	
29	30	29	30	29	30	29	30	30	30	29	30	29	9	11	4							1711957			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	5							1712341			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	6							1712695			1	
30	29	30	29	30	30	30	29	30	29	30	29	29	6	11	7							1713049			1	
30	29	30	29	30	29	30	30	29	30	29	30			11	8							1713433			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	9							1713788			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	3	11	10							1714142			1	
29	30	29	30	30	29	30	29	30	29	30	29			11	11							1714526			1	
30	29	30	29	30	29	30	30	29	30	29	29	30	11	11	12							1714880			1	
30	29	30	29	30	29	30	29	30	29	30	30			11	13							1715264			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	14							1715619			1	
29	30	29	30	30	29	30	30	29	30	29	30	29	7	11	15							1715973			1	
29	30	29	30	29	30	30	29	30	29	30	29			11	16							1716357			1	
30	29	30	29	30	29	30	29	30	29	30	30			11	17							1716711			1	
29	30	29	30	30	29	30	29	30	29	30	29	29	4	11	18							1717066			1	
30	29	30	30	29	30	29	30	29	30	29	30			11	19							1717449			1	
29	30	29	30	29	30	30	29	30	29	30	29			11	20							1717804			1	
30	30	29	30	29	30	29	30	29	30	30	29	29	1	11	21							1718158			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	22							1718542			1	
30	29	30	30	29	30	29	30	29	30	30	29	29	10	11	23							1718896			1	
30	29	30	29	30	30	29	30	29	30	29	30			11	24							1719280			1	
29	30	29	30	29	30	29	30	29	30	30	29			11	25							1719635			1	
30	29	30	29	30	29	29	30	29	30	29	30	30	6	11	26							1719989			1	
29	30	30	29	30	29	30	29	30	29	30	29			11	27							1720373			1	
30	29	30	29	30	30	29	30	29	30	29	30			11	28							1720727			1	
29	30	30	29	30	29	30	29	30	30	29	30	29	2	11	29							1721082			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	30							1721466			1	
29	30	30	29	30	29	30	29	30	29	30	30	29	11	11	31							1721820			1	
29	30	29	30	30	29	30	29	30	29	30	29			11	32							1722204			1	
30	29	30	29	30	29	30	29	30	30	29	30			11	33							1722558			1	
29	30	29	30	29	30	29	30	30	29	30	29	29	8	11	34							1722913			1	
30	30	29	30	29	30	29	30	29	30	29	30			11	35							1723296			1	
29	30	29	30	30	29	30	29	30	29	30	29			11	36							1723651			1	
30	29	30	29	29	30	29	30	30	29	30	29	30	4	11	37							1724005			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	38							1724389			1	
30	30	29	30	29	30	29	30	29	30	29	30	29	12	11	39							1724743			1	
30	29	30	30	29	30	29	30	29	30	29	30			11	40							1725127			1	
29	30	29	30	29	30	29	30	30	29	30	29			11	41							1725482			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	11	42							1725836			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	43							1726220			1	
30	29	30	29	30	30	29	30	29	30	29	30			11	44							1726574			1	
29	30	29	30	29	30	30	30	29	30	29	30	29	6	11	45							1726929			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	46							1727313			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	47							1727667			1	
30	29	29	30	30	29	30	29	30	29	30	29	30	2	11	48							1728021			1	
30	29	30	29	30	29	30	30	29	30	29	30			11	49							1728405			1	
29	30	29	30	29	30	29	30	29	30	30	30	29	10	11	50							1728760			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	51							1729144			1	
29	30	29	30	30	29	30	29	30	29	30	29			11	52							1729498			1	
30	29	30	29	30	29	30	30	30	29	30	29	29	8	11	53							1729852			1	
30	29	30	29	30	29	30	29	30	29	30	30			11	54							1730236			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	55							1730591			1	
29	30	29	30	30	30	29	30	29	30	29	30	29	5	11	56							1730945			1	
29	30	29	30	29	30	30	29	30	29	30	29			11	57							1731329			1	
30	29	30	29	30	29	30	29	30	29	30	30			11	58							1731683			1	
29	29	30	29	30	29	30	29	30	29	30	29	30	1	11	59							1732038			1	
30	29	30	30	29	30	29	30	29	30	29	30			11	60							1732421			1	
29	30	29	30	29	30	30	29	30	30	29	30	29	9	11	61							1732776			1	
29	30	29	30	29	30	29	30	29	30	30	29			11	62							1733160			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	63							1733514			1	
30	29	30	30	29	30	30	29	30	29	30	29	29	6	11	64							1733868			1	
30	29	30	29	30	30	29	30	29	30	29	30			11	65							1734252			1	
29	30	29	30	29	30	29	30	29	30	30	29			11	66							1734607			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	3	11	67							1734961			1	
29	30	30	29	30	29	30	29	30	29	30	29			11	68							1735345			1	
30	29	30	29	30	30	29	30	29	30	29	29	30	11	11	69							1735699			1	
30	29	30	29	30	29	30	29	30	30	29	30			11	70							1736083			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	71							1736438			1	
29	30	30	29	30	29	30	30	29	30	29	30	29	7	11	72							1736792			1	
29	30	29	30	30	29	30	29	30	29	30	29			11	73							1737176			1	
30	29	30	29	30	29	30	29	30	30	29	30			11	74							1737530			1	
29	30	29	30	30	29	30	29	30	29	30	29	29	4	11	75							1737885			1	
30	30	29	30	29	30	29	30	29	30	29	30			11	76							1738268			1	
29	30	29	30	30	29	30	29	30	29	30	29			11	77							1738623			1	
30	30	29	30	29	30	29	30	30	29	30	29	29	1	11	78							1738977			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	79							1739361			1	
30	30	29	30	29	30	29	30	29	30	30	29	29	10	11	80							1739715			1	
30	29	30	30	29	30	29	30	29	30	29	30			11	81							1740099			1	
29	30	29	30	29	30	29	30	30	29	30	29			11	82							1740454			1	
30	29	30	29	30	29	29	30	29	30	29	30	30	6	11	83							1740808			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	84							1741192			1	
30	29	30	30	29	30	29	30	29	30	29	30			11	85							1741546			1	
29	30	30	29	30	29	30	30	29	30	29	30	29	2	11	86							1741901			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	87							1742285			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	11	88							1742639			1	
29	30	30	29	30	29	30	29	30	29	30	29			11	89							1743023			1	
30	29	30	29	30	29	30	30	29	30	29	30			11	90							1743377			1	
29	30	29	30	29	30	29	30	30	29	30	30	29	8	11	91							1743732			1	
29	30	29	30	29	30	29	30	29	30	29	30			11	92							1744116			1	
29	30	30	29	30	29	30	29	30	29	30	29			11	93							1744470			1	
30	29	30	29	29	30	30	29	30	29	30	29	30	4	11	94							1744824			1	
30	29	30	29	30	29	30	29	30	29	30	30			11	95							1745208			1	
29	30	29	30	29	30	29	30	29	30	29	30	29	12	11	96							1745563			1	
30	30	29	30	29	30	29	30	29	30	29	30			11	97							1745946			1	
29	30	29	30	29	30	30	29	30	29	30	29			11	98							1746301			1	
30	29	30	29	30	29	30	29	30	30	30	29	29	9	11	99							1746655			1	
30	29	30	29	30	29	30	29	30	29	30	29			11	100	12	1					1747039	1747226		1	1
30	30	29	30	29	30	29	30	29	30	29	30			12	2							1747393			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	6	12	3							1747748			1	
29	30	29	30	29	30	29	30	29	30	30	29			12	4							1748132			1	
30	29	30	29	30	29	30	29	30	29	30	29			12	5							1748486			1	
30	30	29	29	30	29	30	29	30	29	30	29	30	3	12	6							1748840			1	
30	29	30	29	30	30	29	30	29	30	29	30			12	7							1749224			1	
29	30	29	30	29	30	29	30	29	30	30	30	29	11	12	8							1749579			1	
29	30	29	30	29	30	29	30	29	30	29	30			12	9							1749963			1	
30	29	30	29	30	29	30	29	30	29	30	29			12	10							1750317			1	
30	29	30	29	30	30	29	30	30	29	30	29	29	8	12	11							1750671			1	
30	29	30	29	30	29	30	29	30	30	29	30			12	12							1751055			1	
29	30	29	30	29	30	29	30	29	30	29	30			12	13							1751410			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	5	12	14							1751764			1	
29	30	29	30	30	29	30	29	30	29	30	29			12	15							1752148			1	
30	29	30	29	30	29	30	29	30	30	29	30			12	16							1752502			1	
29	29	30	29	30	29	30	29	30	29	30	30	30	1	12	17							1752857			1	
29	30	29	30	29	30	29	30	29	30	29	30			12	18							1753241			1	
29	30	29	30	30	29	30	29	30	30	29	30	29	9	12	19							1753595			1	
29	30	29	30	29	30	29	30	30	29	30	29			12	20							1753979			1	
30	29	30	29	30	29	30	29	30	29	30	30			12	21							1754333			1	
29	30	29	30	29	30	30	29	30	29	30	29	29	6	12	22							1754688			1	
30	29	30	30	29	30	29	30	29	30	29	30			12	23							1755071			1	
29	30	29	30	29	30	29	30	30	29	30	29			12	24							1755426			1	
30	29	30	30	29	30	29	30	29	30	30	29	29	3	12	25							1755780			1	
30	29	30	29	30	29	30	29	30	29	30	29			12	26							1756164			1	
30	29	30	30	29	30	29	30	29	30	29	29	30	11	12	27							1756518			1	
30	29	30	29	30	29	30	30	29	30	29	30			12	28							1756902			1	
29	30	29	30	29	30	29	30	29	30	30	29			12	29							1757257			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	12	30							1757611			1	
29	30	30	29	30	29	30	29	30	29	30	29			12	31							1757995			1	
30	29	30	29	30	29	30	30	29	30	29	30			12	32							1758349			1	
29	30	29	30	30	29	30	29	30	30	29	30	29	4	12	33							1758704			1	
29	30	29	30	29	30	29	30	29	30	29	30			12	34							1759088			1	
29	30	30	29	30	29	30	29	30	29	30	29			12	35							1759442			1	
30	30	29	30	29	30	30	29	30	29	30	29	29	1	12	36							1759796			1	
30	29	30	29	30	29	30	29	30	30	29	30			12	37							1760180			1	
29	30	29	30	29	30	29	30	29	30	30	29	29	10	12	38							1760535			1	
30	30	29	30	29	30	29	30	29	30	29	30			12	39							1760918			1	
29	30	29	30	29	30	30	29	30	29	30	29			12	40							1761273			1	
30	29	30	29	30	29	29	30	30	29	30	29	30	6	12	41							1761627			1	
30	29	30	29	30	29	30	29	30	29	30	29			12	42							1762011			1	
30	30	29	30	29	30	29	30	29	30	29	30			12	43							1762365			1	
29	30	30	29	30	30	29	30	29	30	29	30	29	2	12	44							1762720			1	
29	30	29	30	29	30	29	30	30	29	30	29			12	45							1763104			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	12	46							1763458			1	
30	29	30	29	30	29	30	29	30	29	30	29			12	47							1763842			1	
30	29	30	29	30	30	29	30	29	30	29	30			12	48							1764196			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	8	12	49							1764551			1	
29	30	29	30	29	30	29	30	29	30	29	30			12	50							1764935			1	
30	29	30	29	30	29	30	29	30	29	30	29			12	51							1765289			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	4	12	52							1765643			1	
30	29	30	29	30	29	30	29	30	30	29	30			12	53							1766027			1	
29	30	29	30	29	30	29	30	29	30	29	30			12	54							1766382			1	
30	30	29	30	29	30	29	30	29	30	29	30	29	1	12	55							1766736			1	
29	30	29	30	30	29	30	29	30	29	30	29			12	56							1767120			1	
30	29	30	29	30	29	30	29	30	30	30	29	29	10	12	57							1767474			1	
30	29	30	29	30	29	30	29	30	29	30	30			12	58							1767858			1	
29	30	29	30	29	30	29	30	29	30	29	30			12	59							1768213			1	
29	30	29	30	30	29	30	30	29	30	29	30	29	7	12	60							1768567			1	
