key	longitude	latitude
NRCT10364	139.994476	35.14233
NRCT10365	139.985687	35.138393
NRCT10366	139.981247	35.144855
NRCT10367	139.976532	35.142838
NRCT10368	139.970886	35.144661
NRCT10369	139.948471	35.14492
NRCT10370	139.972061	35.118319
NRCT10371	140.379089	40.77298
NRCT10372	140.01207	35.098465
NRCT10373	140.037018	35.100498
NRCT10374	140.033371	35.087811
NRCT10375	140.048157	35.094997
NRCT10376	140.058929	35.092651
NRCT10377	140.06813	35.09782
NRCT10378	140.068253	35.087273
NRCT10379	140.068253	35.087273
NRCT10380	140.079498	35.088997
NRCT10381	140.093529	35.087198
NRCT10382	140.07132	41.460571
NRCT10383	140.379089	40.77298
NRCT10384	140.095718	35.07708
NRCT10385	140.076614	35.075748
NRCT10386	140.057175	35.076687
NRCT10387	140.078384	35.065231
NRCT10388	140.073593	35.061714
NRCT10389	140.067764	35.063042
NRCT10390	140.059799	35.065344
NRCT10391	140.046738	35.065186
NRCT10392	140.041229	35.057636
NRCT10393	139.864512	34.978615
NRCT10394	140.472702	40.767521
NRCT10395	139.85553	34.984058
NRCT10396	139.85553	34.984058
NRCT10397	139.85553	34.984058
NRCT10398	139.85553	34.984058
NRCT10399	139.85553	34.984058
NRCT10400	139.85553	34.984058
NRCT10401	139.866547	34.971832
NRCT10402	139.866547	34.971832
NRCT10403	139.87146	34.979954
NRCT10404	139.851074	34.974289
NRCT10405	140.497116	40.763199
NRCT10406	139.851074	34.974289
NRCT10407	139.839951	34.974251
NRCT10408	139.833557	34.973839
NRCT10409	139.828964	34.975018
NRCT10410	139.865799	34.986088
NRCT10411	139.866577	34.994923
NRCT10412	139.879303	34.996315
NRCT10413	139.86853	34.989059
NRCT10414	139.865799	34.986088
NRCT10415	139.863846	35.00367
NRCT10416	140.560593	40.783546
NRCT10417	139.870544	35.007736
NRCT10418	139.878876	35.005924
NRCT10419	139.878876	35.005924
NRCT10420	139.875359	35.018524
NRCT10421	139.880768	35.018456
NRCT10422	139.860138	35.02235
NRCT10423	139.871124	35.041454
NRCT10424	139.857285	35.030277
NRCT10425	139.847488	35.028461
NRCT10426	139.878494	34.988026
NRCT10427	140.560593	40.783546
NRCT10428	139.874985	34.984238
NRCT10429	139.893204	34.98988
NRCT10430	139.893204	34.98988
NRCT10431	139.893204	34.98988
NRCT10432	139.885788	34.999321
NRCT10433	139.899094	35.00399
NRCT10434	139.904846	35.007195
NRCT10435	139.907959	34.991074
NRCT10436	139.907959	34.991074
NRCT10437	139.914062	34.996918
NRCT10438	140.525696	40.738693
NRCT10439	139.918427	35.00362
NRCT10440	139.921844	35.00507
NRCT10441	139.924835	35.015797
NRCT10442	139.909882	35.013161
NRCT10443	139.934082	35.007507
NRCT10444	139.919785	34.995975
NRCT10445	139.917572	34.985645
NRCT10446	139.925598	34.991508
NRCT10447	139.925598	34.991508
NRCT10448	139.925598	34.991508
NRCT10449	140.53566	40.753723
NRCT10450	139.878387	34.978336
NRCT10451	139.875839	34.973095
NRCT10452	139.888458	34.961456
NRCT10453	139.884125	34.980003
NRCT10454	139.897476	34.977383
NRCT10455	139.896896	34.963219
NRCT10456	139.896896	34.963219
NRCT10457	139.883911	34.959373
NRCT10458	139.877975	34.959686
NRCT10459	139.862671	34.962536
NRCT10460	140.528015	40.756805
NRCT10461	139.868591	34.962154
NRCT10462	139.872635	34.936226
NRCT10463	139.910233	34.937138
NRCT10464	139.832687	34.949638
NRCT10465	139.839767	34.958862
NRCT10466	139.840256	34.947723
NRCT10467	139.823456	34.953491
NRCT10468	139.849686	34.943436
NRCT10469	139.83873	34.932388
NRCT10470	139.844727	34.919746
NRCT10471	140.533585	40.773903
NRCT10472	139.842133	34.928101
NRCT10473	139.8573	34.930065
NRCT10474	139.8573	34.930065
NRCT10475	139.8573	34.930065
NRCT10476	139.828598	34.924091
NRCT10477	139.828613	34.916779
NRCT10478	139.805893	34.955784
NRCT10479	139.792755	34.958164
NRCT10480	139.788818	34.956646
NRCT10481	139.776215	34.958794
NRCT10482	140.512711	40.770481
NRCT10483	139.762924	34.96347
NRCT10484	139.759415	34.972313
NRCT10485	139.771866	34.969818
NRCT10486	139.783478	34.968704
NRCT10487	139.791443	34.965214
NRCT10488	139.795898	34.970177
NRCT10489	139.801422	34.968407
NRCT10490	139.805359	34.970753
NRCT10491	139.811493	34.969997
NRCT10492	139.821945	34.972698
NRCT10493	140.046127	41.470135
NRCT10494	140.516663	40.775913
NRCT10495	139.751633	35.691555
NRCT10496	139.757126	35.691189
NRCT10497	139.763931	35.688068
NRCT10498	139.763931	35.688068
NRCT10499	139.766006	35.687185
NRCT10500	139.767197	35.681561
NRCT10501	139.768082	35.686302
NRCT10502	139.758469	35.679943
NRCT10503	139.758469	35.679943
NRCT10504	139.758469	35.679943
NRCT10505	140.499435	40.772221
NRCT10506	139.76532	35.680792
NRCT10507	139.767197	35.681561
NRCT10508	139.763443	35.680023
NRCT10509	139.76532	35.680792
NRCT10510	139.762009	35.675718
NRCT10511	139.762278	35.675109
NRCT10512	139.760544	35.674484
NRCT10513	139.758118	35.670837
NRCT10514	139.756195	35.673889
NRCT10515	139.754379	35.673916
NRCT10516	140.488998	40.778095
NRCT10517	139.74836	35.675724
NRCT10518	139.756149	35.670824
NRCT10519	139.746994	35.671825
NRCT10520	139.74836	35.675724
NRCT10521	139.752563	35.673943
NRCT10522	139.746651	35.673861
NRCT10523	139.746651	35.673861
NRCT10524	139.743202	35.678135
NRCT10525	139.741226	35.675049
NRCT10526	139.741226	35.675049
NRCT10527	140.529022	40.783169
NRCT10528	139.734955	35.681412
NRCT10529	139.74292	35.684448
NRCT10530	139.74292	35.684448
NRCT10531	139.739471	35.6845
NRCT10532	139.737564	35.684076
NRCT10533	139.736694	35.68364
NRCT10534	139.736694	35.68364
NRCT10535	139.734192	35.683678
NRCT10536	139.734192	35.683678
NRCT10537	139.734192	35.683678
NRCT10538	140.524246	40.796375
NRCT10539	139.731934	35.68491
NRCT10540	139.743408	35.681313
NRCT10541	139.737564	35.684076
NRCT10542	139.743408	35.681313
NRCT10543	139.73999	35.682575
NRCT10544	139.73999	35.682575
NRCT10545	139.73999	35.682575
NRCT10546	139.73999	35.682575
NRCT10547	139.73999	35.682575
NRCT10548	139.740097	35.680374
NRCT10549	140.532776	40.810516
NRCT10550	139.740097	35.680374
NRCT10551	139.740097	35.680374
NRCT10552	139.740097	35.680374
NRCT10553	139.740097	35.680374
NRCT10554	139.740097	35.680374
NRCT10555	139.740097	35.680374
NRCT10556	139.73855	35.684153
NRCT10557	139.738881	35.685168
NRCT10558	139.743591	35.690556
NRCT10559	140.532776	40.810516
NRCT10560	139.741516	35.687351
NRCT10561	139.73613	35.686184
NRCT10562	139.740673	35.692752
NRCT10563	139.733994	35.689686
NRCT10564	139.74086	35.693663
NRCT10565	139.741516	35.687351
NRCT10566	139.743591	35.690556
NRCT10567	139.737854	35.689056
NRCT10568	139.733398	35.687492
NRCT10569	139.745697	35.693142
NRCT10570	140.532776	40.810516
NRCT10571	139.746562	35.695362
NRCT10572	139.742676	35.694172
NRCT10573	139.743057	35.698128
NRCT10574	139.743057	35.698128
NRCT10575	139.746979	35.697872
NRCT10576	139.753265	35.693974
NRCT10577	139.750656	35.696655
NRCT10578	139.748817	35.697264
NRCT10579	139.748199	35.698172
NRCT10580	139.749537	35.699691
NRCT10581	140.532776	40.810516
NRCT10582	139.748632	35.700495
NRCT10583	139.74558	35.698962
NRCT10584	139.756973	35.700115
NRCT10585	139.756973	35.700115
NRCT10586	139.754601	35.699474
NRCT10587	139.755264	35.698803
NRCT10588	139.755264	35.698803
NRCT10589	139.756805	35.698023
NRCT10590	139.757167	35.698235
NRCT10591	139.761017	35.696379
NRCT10592	140.53949	40.82486
NRCT10593	139.75956	35.698112
NRCT10594	139.75956	35.698112
NRCT10595	139.75956	35.698112
NRCT10596	139.756454	35.696636
NRCT10597	139.756454	35.696636
NRCT10598	139.759079	35.696491
NRCT10599	139.759537	35.69436
NRCT10600	139.754272	35.695366
NRCT10601	139.754272	35.695366
NRCT10602	139.753799	35.696693
NRCT10603	140.073624	41.492912
NRCT10604	140.53949	40.82486
NRCT10605	139.766418	35.694725
NRCT10606	139.762222	35.699036
NRCT10607	139.758575	35.699715
NRCT10608	139.762009	35.700069
NRCT10609	139.765854	35.698593
NRCT10610	139.76358	35.697367
NRCT10611	139.76358	35.697367
NRCT10612	139.764305	35.69322
NRCT10613	139.763748	35.69334
NRCT10614	139.761887	35.692156
NRCT10615	140.53949	40.82486
NRCT10616	139.756897	35.694904
NRCT10617	139.765401	35.695728
NRCT10618	139.766846	35.698055
NRCT10619	139.76561	35.690578
NRCT10620	139.76561	35.690578
NRCT10621	139.76561	35.690578
NRCT10622	139.766235	35.692441
NRCT10623	139.766548	35.693373
NRCT10624	139.766548	35.693373
NRCT10625	139.76561	35.690578
NRCT10626	140.533936	40.849216
NRCT10627	139.76561	35.690578
NRCT10628	139.765579	35.693283
NRCT10629	139.765579	35.693283
NRCT10630	139.765579	35.693283
NRCT10631	139.765999	35.694004
NRCT10632	139.765579	35.693283
NRCT10633	139.766815	35.69059
NRCT10634	139.769653	35.691006
NRCT10635	139.766815	35.69059
NRCT10636	139.76561	35.690578
NRCT10637	140.533936	40.849216
NRCT10638	139.768021	35.690601
NRCT10639	139.773335	35.6911
NRCT10640	139.771545	35.690197
NRCT10641	139.771545	35.690197
NRCT10642	139.774483	35.691182
NRCT10643	139.771545	35.690197
NRCT10644	139.771545	35.690197
NRCT10645	139.771545	35.690197
NRCT10646	139.771545	35.690197
NRCT10647	139.771545	35.690197
NRCT10648	140.4814	40.841522
NRCT10649	139.771545	35.690197
NRCT10650	139.771545	35.690197
NRCT10651	139.771545	35.690197
NRCT10652	139.771545	35.690197
NRCT10653	139.76561	35.690578
NRCT10654	139.76561	35.690578
NRCT10655	139.76561	35.690578
NRCT10656	139.768837	35.690804
NRCT10657	139.768021	35.690601
NRCT10658	139.768837	35.690804
NRCT10659	140.47821	40.778538
NRCT10660	139.769653	35.691006
NRCT10661	139.768021	35.690601
NRCT10662	139.768021	35.690601
NRCT10663	139.769653	35.691006
NRCT10664	139.768021	35.690601
NRCT10665	139.767769	35.692032
NRCT10666	139.768597	35.692231
NRCT10667	139.768244	35.69264
NRCT10668	139.76885	35.694514
NRCT10669	139.770599	35.690601
NRCT10670	140.46846	40.781677
NRCT10671	139.771545	35.690197
NRCT10672	139.771545	35.690197
NRCT10673	139.771545	35.690197
NRCT10674	139.770599	35.690601
NRCT10675	139.770599	35.690601
NRCT10676	139.769196	35.693855
NRCT10677	139.769196	35.693855
NRCT10678	139.769836	35.696224
NRCT10679	139.771545	35.690197
NRCT10680	139.771545	35.690197
NRCT10681	140.468994	40.791599
NRCT10682	139.773026	35.690525
NRCT10683	139.774506	35.690853
NRCT10684	139.77607	35.691599
NRCT10685	139.771545	35.690197
NRCT10686	139.772018	35.692581
NRCT10687	139.771782	35.691389
NRCT10688	139.770981	35.693611
NRCT10689	139.770927	35.694403
NRCT10690	139.770409	35.694918
NRCT10691	139.770927	35.694403
NRCT10692	140.468994	40.791599
NRCT10693	139.772018	35.692581
NRCT10694	139.769836	35.696224
NRCT10695	139.769836	35.696224
NRCT10696	139.769836	35.696224
NRCT10697	139.769836	35.696224
NRCT10698	139.771446	35.69602
NRCT10699	139.771291	35.695217
NRCT10700	139.777634	35.692345
NRCT10701	139.777634	35.692345
NRCT10702	140.444122	40.784752
NRCT10703	139.777634	35.692345
NRCT10704	139.777634	35.692345
NRCT10705	139.777634	35.692345
NRCT10706	139.777634	35.692345
NRCT10707	139.777634	35.692345
NRCT10708	139.777634	35.692345
NRCT10709	139.774231	35.69202
NRCT10710	139.774231	35.69202
NRCT10711	139.774231	35.69202
NRCT10712	139.773895	35.692455
NRCT10713	140.033234	41.493721
NRCT10714	140.44014	40.791271
NRCT10715	139.773895	35.692455
NRCT10716	139.773895	35.692455
NRCT10717	139.774231	35.69202
NRCT10718	139.774231	35.69202
NRCT10719	139.776423	35.692902
NRCT10720	139.777283	35.692936
NRCT10721	139.776932	35.693527
NRCT10722	139.776932	35.693527
NRCT10723	139.776932	35.693527
NRCT10724	139.776932	35.693527
NRCT10725	140.44014	40.791271
NRCT10726	139.773582	35.693956
NRCT10727	139.77359	35.693672
NRCT10728	139.77359	35.693672
NRCT10729	139.773582	35.693956
NRCT10730	139.773582	35.693956
NRCT10731	139.773575	35.694241
NRCT10732	139.773575	35.694241
NRCT10733	139.773056	35.695816
NRCT10734	139.773056	35.695816
NRCT10735	139.773056	35.695816
NRCT10736	140.457886	40.801498
NRCT10737	139.773056	35.695816
NRCT10738	139.774033	35.695662
NRCT10739	139.773056	35.695816
NRCT10740	139.773056	35.695816
NRCT10741	139.776932	35.693527
NRCT10742	139.777634	35.692345
NRCT10743	139.776932	35.693527
NRCT10744	139.778717	35.693928
NRCT10745	139.776932	35.693527
NRCT10746	139.776932	35.693527
NRCT10747	140.457886	40.801498
NRCT10748	139.776932	35.693527
NRCT10749	139.776932	35.695637
NRCT10750	139.77507	35.694237
NRCT10751	139.776932	35.695637
NRCT10752	139.776932	35.695637
NRCT10753	139.776932	35.693527
NRCT10754	139.776932	35.693527
NRCT10755	139.776932	35.693527
NRCT10756	139.776932	35.693527
NRCT10757	139.778717	35.693928
NRCT10758	140.465302	40.805519
NRCT10759	139.778005	35.695118
NRCT10760	139.776932	35.695637
NRCT10761	139.776932	35.695637
NRCT10762	139.776932	35.695637
NRCT10763	139.780151	35.69619
NRCT10764	139.780151	35.69619
NRCT10765	139.780151	35.69619
NRCT10766	139.780502	35.694328
NRCT10767	139.780502	35.694328
NRCT10768	139.780502	35.694328
NRCT10769	140.465881	40.79895
NRCT10770	139.780502	35.694328
NRCT10771	139.780327	35.695259
NRCT10772	139.781469	35.695417
NRCT10773	139.780502	35.694328
NRCT10774	139.766586	35.701044
NRCT10775	139.768555	35.700676
NRCT10776	139.768555	35.700676
NRCT10777	139.768555	35.700676
NRCT10778	139.768555	35.700676
NRCT10779	139.768555	35.700676
NRCT10780	140.48732	40.79047
NRCT10781	139.768555	35.700676
NRCT10782	139.768555	35.700676
NRCT10783	139.768555	35.700676
NRCT10784	139.768555	35.700676
NRCT10785	139.76976	35.702372
NRCT10786	139.770889	35.698406
NRCT10787	139.770889	35.698406
NRCT10788	139.770889	35.698406
NRCT10789	139.770889	35.698406
NRCT10790	139.770889	35.698406
NRCT10791	140.471329	40.805489
NRCT10792	139.770889	35.698406
NRCT10793	139.770889	35.698406
NRCT10794	139.770691	35.699841
NRCT10795	139.770889	35.698406
NRCT10796	139.770493	35.701275
NRCT10797	139.768555	35.700676
NRCT10798	139.770493	35.701275
NRCT10799	139.770493	35.701275
NRCT10800	139.772369	35.701431
NRCT10801	139.770966	35.704067
NRCT10802	140.471329	40.805489
NRCT10803	139.770889	35.698406
NRCT10804	139.770889	35.698406
NRCT10805	139.770889	35.698406
NRCT10806	139.770889	35.698406
NRCT10807	139.77241	35.699547
NRCT10808	139.77243	35.698605
NRCT10809	139.77243	35.698605
NRCT10810	139.771629	35.699919
NRCT10811	139.771629	35.699919
NRCT10812	139.772369	35.701431
NRCT10813	140.471329	40.805489
NRCT10814	139.772369	35.701431
NRCT10815	139.772369	35.701431
NRCT10816	139.772369	35.701431
NRCT10817	139.772369	35.701431
NRCT10818	139.772369	35.701431
NRCT10819	139.772369	35.701431
NRCT10820	139.772369	35.701431
NRCT10821	139.772369	35.701431
NRCT10822	139.772369	35.701431
NRCT10823	139.771629	35.699919
NRCT10824	140.096375	41.520107
NRCT10825	140.463394	40.813328
NRCT10826	139.771629	35.699919
NRCT10827	139.772369	35.701431
NRCT10828	139.772369	35.704021
NRCT10829	139.772369	35.704021
NRCT10830	139.772369	35.704021
NRCT10831	139.77243	35.698605
NRCT10832	139.773026	35.698396
NRCT10833	139.77243	35.698605
NRCT10834	139.772751	35.69913
NRCT10835	139.773605	35.699524
NRCT10836	140.486298	40.81023
NRCT10837	139.77243	35.698605
NRCT10838	139.77243	35.698605
NRCT10839	139.77243	35.698605
NRCT10840	139.77243	35.698605
NRCT10841	139.773387	35.699173
NRCT10842	139.777084	35.697529
NRCT10843	139.777939	35.697983
NRCT10844	139.777939	35.697983
NRCT10845	139.777939	35.697983
NRCT10846	139.779831	35.697659
NRCT10847	140.486298	40.81023
NRCT10848	139.779831	35.697659
NRCT10849	139.779831	35.697659
NRCT10850	139.779831	35.697659
NRCT10851	139.777908	35.699703
NRCT10852	139.781372	35.697365
NRCT10853	139.781372	35.697365
NRCT10854	139.781403	35.697933
NRCT10855	139.781372	35.697365
NRCT10856	139.770813	35.688583
NRCT10857	139.772385	35.689121
NRCT10858	140.486298	40.81023
NRCT10859	139.773743	35.689651
NRCT10860	139.773743	35.689651
NRCT10861	139.77079	35.688059
NRCT10862	139.771797	35.687754
NRCT10863	139.772606	35.688547
NRCT10864	139.772606	35.688547
NRCT10865	139.773994	35.689043
NRCT10866	139.773994	35.689043
NRCT10867	139.771027	35.686897
NRCT10868	139.774788	35.687346
NRCT10869	140.4711	40.823521
NRCT10870	139.7733	35.687407
NRCT10871	139.774517	35.68789
NRCT10872	139.775665	35.688896
NRCT10873	139.775734	35.688374
NRCT10874	139.77153	35.685713
NRCT10875	139.774094	35.686121
NRCT10876	139.771774	35.685165
NRCT10877	139.774414	35.685402
NRCT10878	139.774414	35.685402
NRCT10879	139.774414	35.685402
NRCT10880	140.4711	40.823521
NRCT10881	139.774414	35.685402
NRCT10882	139.773773	35.68684
NRCT10883	139.773773	35.68684
NRCT10884	139.775215	35.68646
NRCT10885	139.776337	35.686798
NRCT10886	139.774414	35.685402
NRCT10887	139.776871	35.685745
NRCT10888	139.774414	35.685402
NRCT10889	139.775642	35.685574
NRCT10890	139.776871	35.685745
NRCT10891	140.4711	40.823521
NRCT10892	139.775642	35.685574
NRCT10893	139.775101	35.690182
NRCT10894	139.778702	35.691463
NRCT10895	139.778702	35.691463
NRCT10896	139.775383	35.689539
NRCT10897	139.778702	35.691463
NRCT10898	139.778702	35.691463
NRCT10899	139.778702	35.691463
NRCT10900	139.775734	35.688374
NRCT10901	139.779778	35.689093
NRCT10902	140.451813	40.825428
NRCT10903	139.779851	35.6901
NRCT10904	139.779663	35.690254
NRCT10905	139.775803	35.687851
NRCT10906	139.779892	35.687931
NRCT10907	139.779892	35.687931
NRCT10908	139.781189	35.688583
NRCT10909	139.782654	35.68895
NRCT10910	139.782654	35.68895
NRCT10911	139.781158	35.689602
NRCT10912	139.778275	35.686859
NRCT10913	140.451813	40.825428
NRCT10914	139.778275	35.686859
NRCT10915	139.778275	35.686859
NRCT10916	139.779495	35.684769
NRCT10917	139.778275	35.686859
NRCT10918	139.778275	35.686859
NRCT10919	139.778275	35.686859
NRCT10920	139.780716	35.682678
NRCT10921	139.780716	35.687292
NRCT10922	139.779892	35.687931
NRCT10923	139.779892	35.687931
NRCT10924	140.451813	40.825428
NRCT10925	139.779892	35.687931
NRCT10926	139.781189	35.688583
NRCT10927	139.782654	35.68895
NRCT10928	139.78154	35.686653
NRCT10929	139.78154	35.686653
NRCT10930	139.781868	35.685743
NRCT10931	139.782196	35.684834
NRCT10932	139.781868	35.685743
NRCT10933	139.781868	35.685743
NRCT10934	139.782196	35.684834
NRCT10935	140.709671	41.769485
NRCT10936	140.701909	41.771053
NRCT10937	140.047287	41.530621
NRCT10938	140.445788	40.807163
NRCT10939	139.782979	35.687247
NRCT10940	139.78154	35.686653
NRCT10941	139.782654	35.68895
NRCT10942	139.783142	35.686396
NRCT10943	139.784744	35.686138
NRCT10944	139.783699	35.687544
NRCT10945	139.784744	35.686138
NRCT10946	139.780716	35.682678
NRCT10947	139.780716	35.682678
NRCT10948	139.781456	35.683756
NRCT10949	140.442303	40.808509
NRCT10950	139.780716	35.682678
NRCT10951	139.780716	35.682678
NRCT10952	139.782936	35.683718
NRCT10953	139.783539	35.684525
NRCT10954	139.785622	35.684792
NRCT10955	139.784744	35.686138
NRCT10956	139.786011	35.679924
NRCT10957	139.786011	35.679924
NRCT10958	139.786011	35.679924
NRCT10959	139.786011	35.679924
NRCT10960	140.445569	40.815549
NRCT10961	139.786011	35.679924
NRCT10962	139.786011	35.679924
NRCT10963	139.786011	35.679924
NRCT10964	139.782379	35.693638
NRCT10965	139.782379	35.693638
NRCT10966	139.783066	35.694685
NRCT10967	139.783066	35.694685
NRCT10968	139.783585	35.693024
NRCT10969	139.783585	35.693024
NRCT10970	139.783592	35.692287
NRCT10971	140.438229	40.815992
NRCT10972	139.785179	35.693254
NRCT10973	139.786774	35.693485
NRCT10974	139.786774	35.693485
NRCT10975	139.786774	35.693485
NRCT10976	139.786774	35.693485
NRCT10977	139.786774	35.693485
NRCT10978	139.786774	35.693485
NRCT10979	139.786774	35.693485
NRCT10980	139.786903	35.692566
NRCT10981	139.786903	35.692566
NRCT10982	140.423981	40.808136
NRCT10983	139.787033	35.691647
NRCT10984	139.7836	35.691551
NRCT10985	139.7836	35.691551
NRCT10986	139.7836	35.691551
NRCT10987	139.7836	35.691551
NRCT10988	139.785187	35.692518
NRCT10989	139.785187	35.692518
NRCT10990	139.787033	35.691647
NRCT10991	139.78421	35.689545
NRCT10992	139.787532	35.69002
NRCT10993	140.437622	40.823669
NRCT10994	139.788826	35.686625
NRCT10995	139.789474	35.685223
NRCT10996	139.788826	35.686625
NRCT10997	139.775345	35.682903
NRCT10998	139.775345	35.682903
NRCT10999	139.774261	35.681271
NRCT11000	139.774261	35.681271
NRCT11001	139.774002	35.680407
NRCT11002	139.773743	35.679543
NRCT11003	140.439423	40.830853
NRCT11004	139.773132	35.682585
NRCT11005	139.773509	35.682147
NRCT11006	139.773132	35.682585
NRCT11007	139.772591	35.681768
NRCT11008	139.774261	35.681271
NRCT11009	139.772591	35.681768
NRCT11010	139.77092	35.682266
NRCT11011	139.77092	35.682266
NRCT11012	139.772331	35.680904
NRCT11013	139.77092	35.682266
NRCT11014	140.431641	40.837547
NRCT11015	139.77092	35.682266
NRCT11016	139.772331	35.680904
NRCT11017	139.775345	35.682903
NRCT11018	139.775345	35.682903
NRCT11019	139.775345	35.682903
NRCT11020	139.775345	35.682903
NRCT11021	139.775345	35.682903
NRCT11022	139.775345	35.682903
NRCT11023	139.775345	35.682903
NRCT11024	139.774803	35.682087
NRCT11025	140.436676	40.851471
NRCT11026	139.774803	35.682087
NRCT11027	139.774261	35.681271
NRCT11028	139.774261	35.681271
NRCT11029	139.774261	35.681271
NRCT11030	139.774261	35.681271
NRCT11031	139.773743	35.679543
NRCT11032	139.773743	35.679543
NRCT11033	139.773743	35.679543
NRCT11034	139.773743	35.679543
NRCT11035	139.773743	35.679543
NRCT11036	140.463928	40.838741
NRCT11037	139.775345	35.682903
NRCT11038	139.774803	35.682087
NRCT11039	139.774261	35.681271
NRCT11040	139.773743	35.679543
NRCT11041	139.777679	35.681076
NRCT11042	139.777679	35.681076
NRCT11043	139.777679	35.681076
NRCT11044	139.777679	35.681076
NRCT11045	139.777679	35.681076
NRCT11046	139.777679	35.681076
NRCT11047	140.039856	41.561125
NRCT11048	140.447525	40.847256
NRCT11049	139.777679	35.681076
NRCT11050	139.777679	35.681076
NRCT11051	139.779846	35.68074
NRCT11052	139.779846	35.68074
NRCT11053	139.778938	35.678419
NRCT11054	139.779241	35.679193
NRCT11055	139.772171	35.67815
NRCT11056	139.772171	35.67815
NRCT11057	139.771225	35.676655
NRCT11058	140.426788	40.829781
NRCT11059	139.770561	35.676029
NRCT11060	139.769897	35.675404
NRCT11061	139.77021	35.678038
NRCT11062	139.77021	35.678038
NRCT11063	139.77021	35.678038
NRCT11064	139.76825	35.677925
NRCT11065	139.772171	35.67815
NRCT11066	139.76825	35.677925
NRCT11067	139.771698	35.677402
NRCT11068	139.769737	35.67729
NRCT11069	140.426788	40.829781
NRCT11070	139.76825	35.677925
NRCT11071	139.771225	35.676655
NRCT11072	139.76825	35.677925
NRCT11073	139.76825	35.677925
NRCT11074	139.770561	35.676029
NRCT11075	139.769073	35.676664
NRCT11076	139.769897	35.675404
NRCT11077	139.772171	35.67815
NRCT11078	139.772171	35.67815
NRCT11079	139.772171	35.67815
NRCT11080	140.426788	40.829781
NRCT11081	139.771698	35.677402
NRCT11082	139.771225	35.676655
NRCT11083	139.771225	35.676655
NRCT11084	139.771225	35.676655
NRCT11085	139.771225	35.676655
NRCT11086	139.771225	35.676655
NRCT11087	139.770561	35.676029
NRCT11088	139.770561	35.676029
NRCT11089	139.769897	35.675404
NRCT11090	139.769897	35.675404
NRCT11091	140.417419	40.837704
NRCT11092	139.769897	35.675404
NRCT11093	139.772171	35.67815
NRCT11094	139.771225	35.676655
NRCT11095	139.770561	35.676029
NRCT11096	139.769897	35.675404
NRCT11097	139.770294	35.673634
NRCT11098	139.768127	35.672913
NRCT11099	139.767242	35.671967
NRCT11100	139.766251	35.671169
NRCT11101	139.770294	35.673634
NRCT11102	140.430313	40.864632
NRCT11103	139.767979	35.672421
NRCT11104	139.769211	35.673273
NRCT11105	139.767242	35.671967
NRCT11106	139.767242	35.671967
NRCT11107	139.766747	35.671568
NRCT11108	139.766251	35.671169
NRCT11109	139.766251	35.671169
NRCT11110	139.770294	35.673634
NRCT11111	139.770294	35.673634
NRCT11112	139.770294	35.673634
NRCT11113	140.414948	40.878994
NRCT11114	139.770294	35.673634
NRCT11115	139.770294	35.673634
NRCT11116	139.768127	35.672913
NRCT11117	139.767242	35.671967
NRCT11118	139.766251	35.671169
NRCT11119	139.765488	35.670113
NRCT11120	139.765488	35.670113
NRCT11121	139.765488	35.670113
NRCT11122	139.765488	35.670113
NRCT11123	139.764961	35.669687
NRCT11124	140.481186	40.855656
NRCT11125	139.764961	35.669687
NRCT11126	139.764961	35.669687
NRCT11127	139.763908	35.66885
NRCT11128	139.763908	35.66885
NRCT11129	139.763458	35.666698
NRCT11130	139.763458	35.666698
NRCT11131	139.763458	35.666698
NRCT11132	139.764435	35.669262
NRCT11133	139.763382	35.668438
NRCT11134	139.763458	35.666698
NRCT11135	140.455978	40.864388
NRCT11136	139.763458	35.666698
NRCT11137	139.764435	35.669262
NRCT11138	139.763382	35.668438
NRCT11139	139.763908	35.66885
NRCT11140	139.763458	35.666698
NRCT11141	139.763458	35.666698
NRCT11142	139.763458	35.666698
NRCT11143	139.763458	35.666698
NRCT11144	139.765488	35.670113
NRCT11145	139.765488	35.670113
NRCT11146	140.35199	40.991295
NRCT11147	139.764435	35.669262
NRCT11148	139.763382	35.668438
NRCT11149	139.763458	35.666698
NRCT11150	139.763458	35.666698
NRCT11151	139.763458	35.666698
NRCT11152	139.765488	35.670113
NRCT11153	139.764435	35.669262
NRCT11154	139.763382	35.668438
NRCT11155	139.763458	35.666698
NRCT11156	139.776474	35.67432
NRCT11157	140.022247	41.59827
NRCT11158	140.348984	40.9692
NRCT11159	139.776474	35.67432
NRCT11160	139.776611	35.677063
NRCT11161	139.775749	35.674959
NRCT11162	139.776474	35.67432
NRCT11163	139.776474	35.67432
NRCT11164	139.776474	35.67432
NRCT11165	139.776474	35.67432
NRCT11166	139.775024	35.675598
NRCT11167	139.775024	35.675598
NRCT11168	139.775024	35.675598
NRCT11169	140.343811	40.95388
NRCT11170	139.775024	35.675598
NRCT11171	139.775024	35.675598
NRCT11172	139.775024	35.675598
NRCT11173	139.776398	35.676559
NRCT11174	139.776611	35.677063
NRCT11175	139.775024	35.675598
NRCT11176	139.775024	35.675598
NRCT11177	139.775024	35.675598
NRCT11178	139.775024	35.675598
NRCT11179	139.775711	35.676079
NRCT11180	140.38002	40.935699
NRCT11181	139.776611	35.677063
NRCT11182	139.775711	35.676079
NRCT11183	139.775024	35.675598
NRCT11184	139.775024	35.675598
NRCT11185	139.775024	35.675598
