en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Chintila	-4.024444	39.856667	-4.024444	39.856667	1942762	1953718
Chintila	-4.024444	39.856667	-4.024444	39.856667	1953718	1953719
Chintila	-4.024444	39.856667	-4.024444	39.856667	1953719	1953931
Chintila	-4.024444	39.856667	-4.0285394	39.8596331	1953931	1953932
Chintila	-4.0285394	39.8596331	-4.0285394	39.8596331	1953932	1954488
Chintila	-4.0285394	39.8596331	-4.0285394	39.8596331	1954488	1954489
Chintila	-4.0285394	39.8596331	-4.0285394	39.8596331	1954489	1955199
Chintila	-4.0285394	39.8596331	-4.024444	39.856667	1955199	1955200
Chintila	-4.024444	39.856667	-4.024444	39.856667	1955200	1955230
