en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Sisenand	3.004167	43.183611	3.004167	43.183611	1942397	1951527
Sisenand	3.004167	43.183611	3.004167	43.183611	1951527	1951528
Sisenand	3.004167	43.183611	3.004167	43.183611	1951528	1951999
Sisenand	3.004167	43.183611	-0.887712	41.649693	1951999	1952010
Sisenand	-0.887712	41.649693	-0.887712	41.649693	1952010	1952010
Sisenand	-0.887712	41.649693	-0.887712	41.649693	1952010	1952011
Sisenand	-0.887712	41.649693	-0.887712	41.649693	1952011	1952243
Sisenand	-0.887712	41.649693	-6.333333	38.9	1952243	1952258
Sisenand	-6.333333	38.9	-6.333333	38.9	1952258	1952615
Sisenand	-6.333333	38.9	-3.6	37.175	1952615	1952624
Sisenand	-3.6	37.175	-3.6	37.175	1952624	1952987
Sisenand	-3.6	37.175	-4.0285394	39.8596331	1952987	1952994
Sisenand	-4.0285394	39.8596331	-4.0285394	39.8596331	1952994	1953822
Sisenand	-4.0285394	39.8596331	-4.024444	39.856667	1953822	1953823
Sisenand	-4.024444	39.856667	-4.024444	39.856667	1953823	1953853
