start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-4.024444	39.856667	-4.024444	39.856667	1970155	1974902
-4.024444	39.856667	-4.024444	39.856667	1974902	1974903
-4.024444	39.856667	-4.024444	39.856667	1974903	1974982
-4.024444	39.856667	-8.64442	42.04654	1974982	1974995
-8.64442	42.04654	-8.64442	42.04654	1974995	1977082
-8.64442	42.04654	-4.024444	39.856667	1977082	1977095
-4.024444	39.856667	-4.024444	39.856667	1977095	1977824
-4.024444	39.856667	-4.024444	39.856667	1977824	1977825
-4.024444	39.856667	-4.024444	39.856667	1977825	1980746
-4.024444	39.856667	-4.024444	39.856667	1980746	1980747
-4.024444	39.856667	-4.024444	39.856667	1980747	1980777
