en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Witteric	-6.333333	38.9	-6.333333	38.9	1927787	1936552
Witteric	-6.333333	38.9	-6.333333	38.9	1936552	1936553
Witteric	-6.333333	38.9	-6.333333	38.9	1936553	1941385
Witteric	-6.333333	38.9	-4.024444	39.856667	1941385	1941392
Witteric	-4.024444	39.856667	-4.024444	39.856667	1941392	1941848
Witteric	-4.024444	39.856667	-4.024444	39.856667	1941848	1941849
Witteric	-4.024444	39.856667	-4.024444	39.856667	1941849	1941878
Witteric	-4.024444	39.856667	-4.024444	39.856667	1941878	1941879
Witteric	-4.024444	39.856667	-4.024444	39.856667	1941879	1943126
Witteric	-4.024444	39.856667	-4.024444	39.856667	1943126	1943127
Witteric	-4.024444	39.856667	-4.024444	39.856667	1943127	1944344
Witteric	-4.024444	39.856667	-4.024444	39.856667	1944344	1944345
Witteric	-4.024444	39.856667	-4.024444	39.856667	1944345	1944375
