start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-8.4175	39.604722	-8.4175	39.604722	1953354	1956640
-8.4175	39.604722	-8.4175	39.604722	1956640	1956641
-8.4175	39.604722	-8.4175	39.604722	1956641	1960252
-8.4175	39.604722	-8.4175	39.604722	1960252	1960253
-8.4175	39.604722	-8.4175	39.604722	1960253	1960018
-8.4175	39.604722	-8.686111	39.233889	1960018	1960020
-8.686111	39.233889	-8.686111	39.233889	1960020	1960019
-8.686111	39.233889	-8.686111	39.233889	1960019	1960020
-8.686111	39.233889	-8.686111	39.233889	1960020	1960050
