en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Saint Gobrain	-8.1075	54.5783	-8.1075	54.5783	1951528	1958809
Saint Gobrain	-8.1075	54.5783	1.6667	52.5925	1958809	1958833
Saint Gobrain	1.6667	52.5925	1.6667	52.5925	1958833	1960649
Saint Gobrain	1.6667	52.5925	3.85	49.5667	1960649	1960659
Saint Gobrain	3.85	49.5667	3.85	49.5667	1960659	1962483
Saint Gobrain	3.85	49.5667	3.62	49.56	1962483	1962485
Saint Gobrain	3.62	49.56	3.62	49.56	1962485	1964309
Saint Gobrain	3.62	49.56	3.35	49.6	1964309	1964311
Saint Gobrain	3.35	49.6	3.35	49.6	1964311	1964341
