start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
28.9848	41.0045	28.9848	41.0045	1951870	1955818
28.9848	41.0045	28.9848	41.0045	1955818	1955819
28.9848	41.0045	28.9848	41.0045	1955819	1955877
28.9848	41.0045	29	27	1955877	1955911
29	27	29	27	1955911	1957688
29	27	45	40	1957688	1957737
45	40	45	40	1957737	1957746
45	40	10.3233	36.8528	1957746	1957828
10.3233	36.8528	10.3233	36.8528	1957828	1958412
10.3233	36.8528	33.43885	35.1382	1958412	1958467
33.43885	35.1382	33.43885	35.1382	1958467	1960280
33.43885	35.1382	27.92	36.17	1960280	1960294
27.92	36.17	27.92	36.17	1960294	1960653
27.92	36.17	30.144497	36.300827	1960653	1960659
30.144497	36.300827	30.144497	36.300827	1960659	1961732
30.144497	36.300827	22.2509146	41.430405	1961732	1961755
22.2509146	41.430405	22.2509146	41.430405	1961755	1962833
22.2509146	41.430405	28.9848	41.0045	1962833	1962850
28.9848	41.0045	28.9848	41.0045	1962850	1963546
28.9848	41.0045	14.2681244	40.8517746	1963546	1963581
14.2681244	40.8517746	14.2681244	40.8517746	1963581	1963575
14.2681244	40.8517746	12.496366	41.902782	1963575	1963581
12.496366	41.902782	12.496366	41.902782	1963581	1963567
12.496366	41.902782	15.1715	37.0409	1963567	1963581
15.1715	37.0409	15.1715	37.0409	1963581	1965695
15.1715	37.0409	15.1715	37.0409	1965695	1965696
15.1715	37.0409	15.1715	37.0409	1965696	1965726
