en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Yax Ehb Xook	-89.61447	17.21451	-89.61447	17.21451	1743340	1761601
Yax Ehb Xook	-89.61447	17.21451	-89.61447	17.21451	1761601	1761602
Yax Ehb Xook	-89.61447	17.21451	-89.61447	17.21451	1761602	1761632
