出羽郡井上郷		139.8497222	38.84666667	0	1	1721424	9999999	JP-WamyoRuijusho
最上郡阿蘇郷		140.2797222	38.21555556	0	1	1721424	9999999	JP-WamyoRuijusho
最上郡八木郷		140.0855556	38.30222222	0	1	1721424	9999999	JP-WamyoRuijusho
最上郡那可郷		140.3022222	38.30555556	0	1	1721424	9999999	JP-WamyoRuijusho
田川郡大泉郷		139.7883333	38.72972222	0	1	1721424	9999999	JP-WamyoRuijusho
田川郡田川郷		139.7516667	38.69138889	0	1	1721424	9999999	JP-WamyoRuijusho
田川郡其彌郷		139.7188889	38.62583333	0	1	1721424	9999999	JP-WamyoRuijusho
田川郡新家郷		139.8475	38.64388889	0	1	1721424	9999999	JP-WamyoRuijusho
飽海郡屋代郷		139.8788889	39.07111111	0	1	1721424	9999999	JP-WamyoRuijusho
飽海郡飽海郷		139.9383333	38.92333333	0	1	1721424	9999999	JP-WamyoRuijusho
安積郡葦屋郷		140.3827778	37.38083333	0	1	1721424	9999999	JP-WamyoRuijusho
安積郡安積郷		140.3905556	37.44722222	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡吉名郷		140.9830556	37.56027778	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡子鶴郷		140.9813889	37.6225	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡多珂郷		140.9636111	37.65277778	0	1	1721424	9999999	JP-WamyoRuijusho
標葉郡岩瀬郷		140.9397222	37.47111111	0	1	1721424	9999999	JP-WamyoRuijusho
標葉郡宇良郷		141.0308333	37.52416667	0	1	1721424	9999999	JP-WamyoRuijusho
信夫郡安岐郷		140.5619444	37.69388889	0	1	1721424	9999999	JP-WamyoRuijusho
信夫郡亘理郷		140.4847222	37.74722222	0	1	1721424	9999999	JP-WamyoRuijusho
信夫郡小倉郷		140.4488889	37.73111111	0	1	1721424	9999999	JP-WamyoRuijusho
磐瀬郡岩瀬郷		140.3516667	37.24444444	0	1	1721424	9999999	JP-WamyoRuijusho
菊多郡余戸郷		140.7983333	36.91972222	0	1	1721424	9999999	JP-WamyoRuijusho
菊多郡大野郷		140.7372222	37.00777778	0	1	1721424	9999999	JP-WamyoRuijusho
菊多郡酒井郷		140.7605556	36.89166667	0	1	1721424	9999999	JP-WamyoRuijusho
菊多郡山田郷		140.7661111	36.94805556	0	1	1721424	9999999	JP-WamyoRuijusho
白河郡白川郷		140.1916667	37.08583333	0	1	1721424	9999999	JP-WamyoRuijusho
白河郡常世郷		140.4363889	37.02944444	0	1	1721424	9999999	JP-WamyoRuijusho
白河郡依上郷		140.3538889	36.77055556	0	1	1721424	9999999	JP-WamyoRuijusho
白河郡高野郷		140.4083333	36.93305556	0	1	1721424	9999999	JP-WamyoRuijusho
白河郡藤田郷		140.4683333	37.17555556	0	1	1721424	9999999	JP-WamyoRuijusho
白河郡小田郷		140.2380556	37.14194444	0	1	1721424	9999999	JP-WamyoRuijusho
白河郡大村郷		140.2719444	37.12833333	0	1	1721424	9999999	JP-WamyoRuijusho
磐城郡荒川郷		140.905	37.01333333	0	1	1721424	9999999	JP-WamyoRuijusho
磐城郡磐城郷		140.9333333	37.01722222	0	1	1721424	9999999	JP-WamyoRuijusho
磐城郡蒲津郷		140.8397222	36.95888889	0	1	1721424	9999999	JP-WamyoRuijusho
磐城郡飯野郷		140.8791667	37.07972222	0	1	1721424	9999999	JP-WamyoRuijusho
磐城郡楢葉郷		140.9952778	37.2825	0	1	1721424	9999999	JP-WamyoRuijusho
磐城郡片衣郷		140.9136111	37.0675	0	1	1721424	9999999	JP-WamyoRuijusho
会津郡屋代郷		139.8308333	37.46333333	0	1	1721424	9999999	JP-WamyoRuijusho
会津郡多具郷		139.8986111	37.51416667	0	1	1721424	9999999	JP-WamyoRuijusho
会津郡大江郷		139.8216667	37.54083333	0	1	1721424	9999999	JP-WamyoRuijusho
会津郡菱方郷		140.1494444	37.43972222	0	1	1721424	9999999	JP-WamyoRuijusho
会津郡長江郷		139.8883333	37.2675	0	1	1721424	9999999	JP-WamyoRuijusho
猿島郡余戸郷		139.8175	36.19777778	0	1	1721424	9999999	JP-WamyoRuijusho
猿島郡葦津郷		139.9102778	36.09638889	0	1	1721424	9999999	JP-WamyoRuijusho
猿島郡塔陁郷		139.9102778	36.09638889	0	1	1721424	9999999	JP-WamyoRuijusho
猿島郡石井郷		139.8863889	36.05444444	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡余戸郷		140.4819444	36.07722222	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡逢鹿郷		140.5430556	35.99805556	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡大生郷		140.5566667	35.98611111	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡香澄郷		140.4997222	35.97833333	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡曽禰郷		140.4158333	36.11166667	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡板来郷		140.5652778	35.92916667	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡行方郷		140.4536111	36.04361111	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡提賀郷		140.425	36.08972222	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡八代郷		140.5358333	35.95527778	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡井上郷		140.435	36.06222222	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡荒原郷		140.4427778	36.1275	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡芸都郷		140.4886111	36.10083333	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡道田郷		140.5291667	36.04055556	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡小高郷		140.4652778	36.02083333	0	1	1721424	9999999	JP-WamyoRuijusho
行方郡麻生郷		140.4847222	35.98694444	0	1	1721424	9999999	JP-WamyoRuijusho
茨城郡夷針郷		140.1536111	36.12583333	0	1	1721424	9999999	JP-WamyoRuijusho
茨城郡生園郷		140.3141667	36.21472222	0	1	1721424	9999999	JP-WamyoRuijusho
茨城郡田余郷		140.3294444	36.17194444	0	1	1721424	9999999	JP-WamyoRuijusho
茨城郡山前郷		140.2483333	36.24888889	0	1	1721424	9999999	JP-WamyoRuijusho
茨城郡拝師郷		140.2061111	36.23666667	0	1	1721424	9999999	JP-WamyoRuijusho
河内郡河内郷		140.1286111	35.96666667	0	1	1721424	9999999	JP-WamyoRuijusho
河内郡嶋名郷		140.0497222	36.06944444	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡大屋郷		140.5227778	36.25277778	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡潴尾郷		140.6036111	35.97194444	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡軽野郷		140.6836111	35.87555556	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡新居郷		140.5133333	36.15416667	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡宮前郷		140.4611111	36.26194444	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡宮田郷		140.5713889	36.31444444	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡鹿嶋郷		140.63	35.96333333	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡三宅郷		140.525	36.24805556	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡幡麻郷		140.6241667	35.88388889	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡中村郷		140.5877778	36.01166667	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡松浦郷		140.6430556	35.94361111	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡徳宿郷		140.5205556	36.18916667	0	1	1721424	9999999	JP-WamyoRuijusho
鹿島郡中嶋郷		140.6555556	35.89	0	1	1721424	9999999	JP-WamyoRuijusho
新治郡月波郷		139.9886111	36.21027778	0	1	1721424	9999999	JP-WamyoRuijusho
新治郡巨神郷		140.2033333	36.38777778	0	1	1721424	9999999	JP-WamyoRuijusho
新治郡新治郷		140.0463889	36.33833333	0	1	1721424	9999999	JP-WamyoRuijusho
新治郡博多郷		139.9961111	36.35055556	0	1	1721424	9999999	JP-WamyoRuijusho
真壁郡伊讃郷		140.0869444	36.27111111	0	1	1721424	9999999	JP-WamyoRuijusho
真壁郡伴部郷		140.1438889	36.35638889	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡山田郷		140.4869444	36.58944444	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡美和郷		140.2688889	36.63138889	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡高市郷		140.6002778	36.51	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡箕月郷		140.6233333	36.51611111	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡久米郷		140.4816667	36.53111111	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡太田郷		140.5455556	36.54333333	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡助川郷		140.6491667	36.59416667	0	1	1721424	9999999	JP-WamyoRuijusho
久慈郡世矢郷		140.5772222	36.52527778	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡日下部郷		140.4011111	36.48361111	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡大井郷		140.4152778	36.42861111	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡安賀郷		140.3558333	36.38833333	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡洗井郷		140.4252778	36.36583333	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡全隈郷		140.3877778	36.42111111	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡河内郷		140.4516667	36.42166667	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡八部郷		140.4355556	36.33777778	0	1	1721424	9999999	JP-WamyoRuijusho
那賀郡石上郷		140.5563889	36.47694444	0	1	1721424	9999999	JP-WamyoRuijusho
