start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-89.62361	17.22194	-89.62361	17.22194	1962485	1970675
-89.62361	17.22194	-89.62361	17.22194	1970675	1970676
-89.62361	17.22194	-89.62361	17.22194	1970676	1975268
-89.62361	17.22194	-89.62361	17.22194	1975268	1975269
-89.62361	17.22194	-89.62361	17.22194	1975269	1989512
-89.62361	17.22194	-89.62361	17.22194	1989512	1989513
-89.62361	17.22194	-89.62361	17.22194	1989513	1989543
