start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-89.62361	17.22194	-89.62361	17.22194	1950021	1955542
-89.62361	17.22194	-90.29583	16.44583	1955542	1955545
-90.29583	16.44583	-90.29583	16.44583	1955545	1969573
-90.29583	16.44583	-89.62361	17.22194	1969573	1969576
-89.62361	17.22194	-89.62361	17.22194	1969576	1970517
-89.62361	17.22194	-89.810829	18.105392	1970517	1970520
-89.810829	18.105392	-89.810829	18.105392	1970520	1972105
-89.810829	18.105392	-89.810829	18.105392	1972105	1972106
-89.810829	18.105392	-89.810829	18.105392	1972106	1974168
-89.810829	18.105392	-90.1864	16.4072	1974168	1974173
-90.1864	16.4072	-90.1864	16.4072	1974173	1975268
-90.1864	16.4072	-90.29583	16.44583	1975268	1975269
-90.29583	16.44583	-90.29583	16.44583	1975269	1975299
