start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-90.8822	16.8408	-90.8822	16.8408	1932535	1942014
-90.8822	16.8408	-90.8822	16.8408	1942014	1942015
-90.8822	16.8408	-90.8822	16.8408	1942015	1950796
-90.8822	16.8408	-90.8822	16.8408	1950796	1950797
-90.8822	16.8408	-90.8822	16.8408	1950797	1954083
-90.8822	16.8408	-90.8822	16.8408	1954083	1954084
-90.8822	16.8408	-90.8822	16.8408	1954084	1954878
-90.8822	16.8408	-90.8822	16.8408	1954878	1954879
-90.8822	16.8408	-90.8822	16.8408	1954879	1954909
