start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-89.61447	17.21451	-89.61447	17.21451	1843781	1853162
-89.61447	17.21451	-89.61447	17.21451	1853162	1853163
-89.61447	17.21451	-89.61447	17.21451	1853163	1855833
-89.61447	17.21451	-89.61447	17.21451	1855833	1855834
-89.61447	17.21451	-89.61447	17.21451	1855834	1858755
-89.61447	17.21451	-89.61447	17.21451	1858755	1858756
-89.61447	17.21451	-89.61447	17.21451	1858756	1859530
-89.61447	17.21451	-89.61447	17.21451	1859530	1859531
-89.61447	17.21451	-89.61447	17.21451	1859531	1859561
