start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
7.674094	45.067812	7.674094	45.067812	1924135	1936552
7.674094	45.067812	7.674094	45.067812	1936552	1936553
7.674094	45.067812	7.674094	45.067812	1936553	1937249
7.674094	45.067812	9.15	45.183334	1937249	1937253
9.15	45.183334	9.15	45.183334	1937253	1937434
9.15	45.183334	9.18854	45.464664	1937434	1937436
9.18854	45.464664	9.18854	45.464664	1937436	1937546
9.18854	45.464664	12.233333	42.283333	1937546	1937557
12.233333	42.283333	12.233333	42.283333	1937557	1938005
12.233333	42.283333	10	45	1938005	1938014
10	45	10	45	1938014	1939832
10	45	12	43	1939832	1939840
12	43	12	43	1939840	1940198
12	43	10.3279	44.8014	1940198	1940205
10.3279	44.8014	10.3279	44.8014	1940205	1940934
10.3279	44.8014	10.026054	45.133862	1940934	1940936
10.026054	45.133862	10.026054	45.133862	1940936	1941296
10.026054	45.133862	11.866667	45.416668	1941296	1941301
11.866667	45.416668	11.866667	45.416668	1941301	1941510
11.866667	45.416668	10.7913751	45.1564168	1941510	1941514
10.7913751	45.1564168	10.7913751	45.1564168	1941514	1941661
10.7913751	45.1564168	9.266667	45.583332	1941661	1941666
9.266667	45.583332	9.266667	45.583332	1941666	1942387
9.266667	45.583332	12.1107485	42.7184602	1942387	1942397
12.1107485	42.7184602	12.1107485	42.7184602	1942397	1944214
12.1107485	42.7184602	13.233333	46.066667	1944214	1944223
13.233333	46.066667	13.233333	46.066667	1944223	1944942
13.233333	46.066667	9.18854	45.464664	1944942	1944953
9.18854	45.464664	9.18854	45.464664	1944953	1946535
9.18854	45.464664	9.18854	45.464664	1946535	1946536
9.18854	45.464664	9.18854	45.464664	1946536	1946779
9.18854	45.464664	9.266667	45.583332	1946779	1946780
9.266667	45.583332	9.266667	45.583332	1946780	1946810
