en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Tzi-B'alam	-89.1414856	14.8372582	-89.1414856	14.8372582	1915004	1923555
Tzi-B'alam	-89.1414856	14.8372582	-89.1414856	14.8372582	1923555	1923556
Tzi-B'alam	-89.1414856	14.8372582	-89.1414856	14.8372582	1923556	1932865
Tzi-B'alam	-89.1414856	14.8372582	-89.1414856	14.8372582	1932865	1932866
Tzi-B'alam	-89.1414856	14.8372582	-89.1414856	14.8372582	1932866	1932896
