en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Bird Claw	-89.622778	17.221944	-89.622778	17.221944	1913908	1917559
Bird Claw	-89.622778	17.221944	-89.622778	17.221944	1917559	1917560
Bird Claw	-89.622778	17.221944	-89.622778	17.221944	1917560	1917590
