en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
K'an Joy Chitam I	-92.046389	17.484167	-92.046389	17.484167	1914638	1927786
K'an Joy Chitam I	-92.046389	17.484167	-92.046389	17.484167	1927786	1927787
K'an Joy Chitam I	-92.046389	17.484167	-92.046389	17.484167	1927787	1927817
