start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
12.496	41.9028	12.496	41.9028	1977095	2003453
12.496	41.9028	12.496	41.9028	2003453	2003454
12.496	41.9028	12.496	41.9028	2003454	2003461
12.496	41.9028	12.496	41.9028	2003461	2003462
12.496	41.9028	12.496	41.9028	2003462	2003532
12.496	41.9028	9.15	45.183334	2003532	2003544
9.15	45.183334	9.15	45.183334	2003544	2003654
9.15	45.183334	12.496	41.9028	2003654	2003666
12.496	41.9028	12.496	41.9028	2003666	2003745
12.496	41.9028	9.15	45.183334	2003745	2003757
9.15	45.183334	9.15	45.183334	2003757	2004122
9.15	45.183334	9.15	45.183334	2004122	2004123
9.15	45.183334	9.15	45.183334	2004123	2004255
9.15	45.183334	2.508056	49.909722	2004255	2004275
2.508056	49.909722	2.508056	49.909722	2004275	2004366
2.508056	49.909722	12.496	41.9028	2004366	2004397
12.496	41.9028	12.496	41.9028	2004397	2008830
12.496	41.9028	29.7195	40.429	2008830	2008871
29.7195	40.429	29.7195	40.429	2008871	2012142
29.7195	40.429	12.496	41.9028	2012142	2012183
12.496	41.9028	12.496	41.9028	2012183	2012213
