key	value
SAinu244	Yarikemnay
SAinu245	Yarikemuy
SAinu246	Yanke-enrun
SAinu247	Sohuknay
SAinu248	Okana
SAinu249	Uekidomari
SAinu250	Sosey
SAinu251	Hatoya
SAinu252	Mosir-po
SAinu253	Kim-un-nay
SAinu254	Isanikur
SAinu255	Poro-tomari
SAinu256	Tennay
SAinu257	Isanikur
SAinu258	Penke
SAinu259	Takabay
SAinu260	Moenausi
SAinu261	Jakodur
SAinu262	Tanusi
SAinu263	Panke
SAinu264	Ikuni
SAinu265	Rokunay
SAinu266	Ikenuka
SAinu267	Yuno
SAinu268	Poro-nay
SAinu269	Cinohipira
SAinu270	Yanke-enrun
SAinu271	Irausi
SAinu272	Edae
SAinu273	Pen-put
SAinu274	Cikakosi
SAinu275	Nouporo
SAinu276	Pan-put
SAinu277	Tokari
SAinu278	Kinunukuy
SAinu279	Edakus
SAinu280	Kim-un-nay
SAinu281	Tonyo
SAinu282	Hatosi
SAinu283	Suzukoro
SAinu284	Minakisi
SAinu285	Repun-nay
SAinu286	Pon-nay
SAinu287	Cikapen
SAinu288	Usca
SAinu289	Ciray
SAinu290	Tonnayca
SAinu291	Tokari
SAinu292	Kanci
SAinu293	Yuksaki
SAinu294	Toksuho
SAinu295	Panke
SAinu296	Toksihu
SAinu297	O-mu-to
SAinu298	Idesetomari
SAinu299	Ikusi
SAinu300	Tarantomari
SAinu301	Riya
SAinu302	Penke
SAinu303	Daykubire
SAinu304	Yukum
SAinu305	Siwahunay
SAinu306	Moet
SAinu307	O-mu-to
SAinu308	Miursi
SAinu309	Tomarinikur
SAinu310	Poros
SAinu311	Aynur
SAinu312	Susubonay
SAinu313	Omoto
SAinu314	Kunsi
SAinu315	Harakenusi
SAinu316	Soiyuki
SAinu317	Cirikinusi
SAinu318	Anannay
SAinu319	Haseusi
SAinu320	Haseusi
SAinu321	Otoyke
SAinu322	Ocibonupuri?
SAinu323	Caca-nupuri
SAinu324	Ohatomari
SAinu325	Pesibu
SAinu326	Poro-nupuri
SAinu327	Ociyopoka
SAinu328	Ociyopoka
SAinu329	Tomari-po-kes
SAinu330	Tohennay
SAinu331	Nusioy
SAinu332	Suksi
SAinu333	Piroci
SAinu334	Otadaksunay
SAinu335	Temotomari
SAinu336	Sususi
SAinu337	Susuya
SAinu338	Cisikomanaybo
SAinu339	Suma
SAinu340	Akebusi
SAinu341	Wen-kotan
SAinu342	Kito-usi-nay-po
SAinu343	Kitosinay
SAinu344	Tomaonay
SAinu345	Ciyonay
SAinu346	Seomas
SAinu347	Ciyoryanay
SAinu348	Susuya
SAinu349	Tey
SAinu350	Sinosusuya
SAinu351	Matarkusinay
SAinu352	Konusipet
SAinu353	Konusipet
SAinu354	Pon-tomari
SAinu355	Moire-tomari
SAinu356	Susuya
SAinu357	Mauka
SAinu358	Opsaki
SAinu359	Arakuway
SAinu360	Kumekomay
SAinu361	Husinay
SAinu362	Wakka-nupuri
SAinu363	Wen-tomari
SAinu364	Citusinaybo
SAinu365	Karmay
SAinu366	Karmay
SAinu367	Simakotan
SAinu368	Poro-pet
SAinu369	Enankenenaypo
SAinu370	Poro-tomari
SAinu371	Suma-o-kotan
SAinu372	Enrumetori
SAinu373	Pon-kotan
SAinu374	Porosmaya
SAinu375	Yaroy
SAinu376	Not-oro
SAinu377	Rakmaka
SAinu378	Onne-nay
SAinu379	Not-oro
SAinu380	Siyumarsitomari
SAinu381	Tomari-po
SAinu382	Urantomari
SAinu383	Ananunay
SAinu384	Tonnaykesi
SAinu385	To-sam
SAinu386	Ayausiuwaki
SAinu387	Pon
SAinu388	Mosirarapo
SAinu389	Tokitayutusiri
SAinu390	Soya-nay-po
SAinu391	Inunusinay
SAinu392	Okonaypo
SAinu393	Kotanunnaypo
SAinu394	Hunpe-tomari
SAinu395	Not-sam-nay
SAinu396	Kicciusi
SAinu397	Moyre-tomari
SAinu398	Habomay
SAinu399	Ota-tomari
SAinu400	Ruhontomari
SAinu401	Otatomo
SAinu402	Kinausi
SAinu403	Ninausi
SAinu404	Wakkoe
SAinu405	Not-oro
SAinu406	Not-oro
SAinu407	Sounnay
SAinu408	Not-oro
SAinu409	Retutannay
SAinu410	Si-an-ca
SAinu411	Nutakanay
SAinu412	Takoe
SAinu413	Enrumkomanay
SAinu414	Ocipnay
SAinu415	Enrumkomanay
SAinu416	Miho
SAinu417	Miho
SAinu418	Mo-wakka-usi
SAinu419	Miho
SAinu420	Si-an
SAinu421	Osoykoni
SAinu422	Santan
SAinu423	Kinausi
SAinu424	Miho
SAinu425	Utas
SAinu426	Rorey
SAinu427	Atakarakotan
SAinu428	Satusaji
SAinu429	Obusaki
SAinu430	To-put-kes
SAinu431	Itausibana
SAinu432	To-put
SAinu433	Kikaras
SAinu434	Cisiyusi
SAinu435	Hunpe-tomari
SAinu436	Susu-usi-nay
SAinu437	Siyumaya
SAinu438	Pisecaro
SAinu439	Cisiksinay
SAinu440	Horona
SAinu441	Kikosi
SAinu442	Nay-put
SAinu443	Onne-nay
SAinu444	Nay-put-to
SAinu445	Hemoyohunay
SAinu446	Nodasan
SAinu447	Haciko-nay
SAinu448	Yarakehusinay
SAinu449	Husko-nay-put
SAinu450	Pisecaromanay
SAinu451	Baykasabusi
SAinu452	Setusenay
SAinu453	Cietosinaybo
SAinu454	Kurassinonaybo
SAinu455	Pisecaromanay
SAinu456	Cirayhusiyunay
SAinu457	Riya-ru-e-san
SAinu458	Osimonaybo
SAinu459	Pon-mo-an
SAinu460	Pon-mo-an
SAinu461	Osimonaybo
SAinu462	Ai
SAinu463	Ai
SAinu464	Ausiniekannaybo
SAinu465	Kiophukoro
SAinu466	Aytomari
SAinu467	Mo-an
SAinu468	Osanrkenay
SAinu469	Arakoy-usi-nay
SAinu470	Siyanterri
SAinu471	Arakoy-usi-nay
SAinu472	Hatupasusinaybo
SAinu473	Poro-nay-poro
SAinu474	Kuamanaybo
SAinu475	Nay-poro
SAinu476	Sir-utur
SAinu477	Mo-enrum-nay-po
SAinu478	Notasannupuri
SAinu479	Cikaynaybo
SAinu480	Cisitausinay
SAinu481	Sakikar
SAinu482	Poncisitausinay
SAinu483	Rep-un-nay
SAinu484	Kamuy-nay-po
SAinu485	Opikomanay
SAinu486	Itadaksunay
SAinu487	Peuketesika
SAinu488	Turnay
SAinu489	Panke-nay
SAinu490	Sin-noski-oma-nay
SAinu491	Penke-nay
SAinu492	Us
SAinu493	Zeypo
SAinu494	Inkar-usi
SAinu495	Kamausipet
SAinu496	Artormortor
SAinu497	Ota-sam
SAinu498	Ohutehukoro
SAinu499	Ciepohunay
SAinu500	Susu-usi
SAinu501	Cihekabesiho
SAinu502	Ciikapesipo-nay-po
SAinu503	Yanke-iso
SAinu504	Hireus
SAinu505	Matomanay
SAinu506	Isanpe-nay-po
SAinu507	Orunpeun-tomari
SAinu508	Tomoun-nay
SAinu509	Tomeun-nay
SAinu510	Pesipouni
SAinu511	Bispo-nay-po
SAinu512	Siyateka
SAinu513	Bispo-nay-po
SAinu514	Poro-nay
SAinu515	Reycirsika
SAinu516	Wakka-hure-nay
SAinu517	tomari-oro
SAinu518	Tomari-oro
SAinu519	Pirapohu
SAinu520	Puytose
SAinu521	Tomari-po
SAinu522	tomari-po
SAinu523	Tomari
SAinu524	Pekere
SAinu525	Osoykon-tomari
SAinu526	Epekerenrun
SAinu527	Cihoma-nay-po
SAinu528	Mo-pekere
SAinu529	Ciyoma-nay-po
SAinu530	Karaowa-nay-po
SAinu531	Tomamuspuy
SAinu532	Tomamusisiyumo-nay
SAinu533	Sirar-oro
SAinu534	Sirar-oro
SAinu535	Cirahunay
SAinu536	Sirar-oro
SAinu537	Ciray-nay-po
SAinu538	Ohoma-nay-po
SAinu539	Takutasi-nay-po
SAinu540	Kutoniusi-nay
SAinu541	Kototosi-nay-po
SAinu542	Sin-noski-oma-nay
SAinu543	Nay-oro
SAinu544	Nayor
SAinu545	Manue
SAinu546	Ohakotan
SAinu547	Sinnosikeoma-nay
SAinu548	Sin-noski-oma-nay
SAinu549	Ware
SAinu550	Warakaro
SAinu551	Citokannusi
SAinu552	Etarenetoyhira
SAinu553	Kusun-nay
SAinu554	Kusun-nay
SAinu555	Ociyasunay
SAinu556	Niho-nay-po
SAinu557	Usitor
SAinu558	Komosirar
SAinu559	Makpet
SAinu560	Hunheoma-nay-po
SAinu561	Poro-nay-po
SAinu562	Humpe-oma-nay
SAinu563	Urannaoi-nay-po
SAinu564	Mo-enrun-po
SAinu565	Oko-nay-po
SAinu566	Etone-nay
SAinu567	Oko-nay-po
SAinu568	Oko-nay
SAinu569	Usinosuke
SAinu570	Not-sam-oma-nay
SAinu571	Not-sam
SAinu572	Not
SAinu573	Rep-un-soya
SAinu574	Kotuo-nay
SAinu575	Ebis
SAinu576	Moebis
SAinu577	Rep-un-so
SAinu578	Ankine-enrum
SAinu579	rukusi-nay
SAinu580	Rukusi-nay
SAinu581	Otakurma-nay
SAinu582	Otakurma-nay
SAinu583	Rukusi-nay
SAinu584	Ota-sut
SAinu585	Wakka-hure-nay
SAinu586	Wakka-hure-nay
SAinu587	Sahaomay
SAinu588	Panke-kotan
SAinu589	Cin-nay
SAinu590	Raycisika
SAinu591	Cin-nay
SAinu592	Otasius
SAinu593	Batuko
SAinu594	Noske-oma-to
SAinu595	Ganbi
SAinu596	Eetoetoo
SAinu597	Cisini-nay
SAinu598	Cisini-nay
SAinu599	Wakka-hure-nay
SAinu600	Wasukure-nay
SAinu601	Kotan-utor
SAinu602	Kotan-uturu
SAinu603	Paykar-ru-kus-nay-po
SAinu604	Hemoyohu-nay
SAinu605	Tokkari
SAinu606	Totukarihotuki
SAinu607	Tomari-kes-nay-po
SAinu608	Tomari-kes-nay-po
SAinu609	Kotan-tor
SAinu610	Icara
SAinu611	Pes-uturu-oma-nay
SAinu612	Inosikeentomo
SAinu613	Mataykako
SAinu614	Hure-nay
SAinu615	Hure-nay
SAinu616	Atuta-nay-po
SAinu617	Positoma-nay
SAinu618	Esiyousi-nay
SAinu619	Totusiyosiyar
SAinu620	Ciraykeosou
SAinu621	Metusiyamo-nay
SAinu622	Endokus-nay-po
SAinu623	Yomosenkotu-nay-po
SAinu624	Cimetous-nay
SAinu625	Oksa-nay-po
SAinu626	Nioi
SAinu627	Poro-tomari
SAinu628	Wen-ru-esan-i
SAinu629	Ustoma-nay
SAinu630	Us-oro
SAinu631	Ustoma-nay
SAinu632	Isiyaawabesipo
SAinu633	Naykotoro
SAinu634	Us
SAinu635	Yoopo-nay-po
SAinu636	Horotu
SAinu637	Hure-nay
SAinu638	Ahitomari
SAinu639	Ikuntomari
SAinu640	Nunpeko
SAinu641	Horokes
SAinu642	Horokes
SAinu643	Caca
SAinu644	Hure-nay
SAinu645	Wen-pira
SAinu646	Nambe
SAinu647	Caca
SAinu648	Tek-nay-po
SAinu649	Tek-nay-po
SAinu650	Haciko-pes-po
SAinu651	Motek-nay-po
SAinu652	Motek-nay-po
SAinu653	Temoy
SAinu654	Demoy
SAinu655	Ciseun-nay
SAinu656	Ciseun-nay
SAinu657	Kaakuy-nay-po
SAinu658	Inaw-usi
SAinu659	Isibusi
SAinu660	Butoo
SAinu661	Esutor
SAinu662	Ahuturita-nay-po
SAinu663	Tomari-po-kes
SAinu664	Masurao
SAinu665	Sirmok-nay-po
SAinu666	O-mu-to
SAinu667	Poro-enrum
SAinu668	Poro-enrum
SAinu669	O-mu-to
SAinu670	To-oro
SAinu671	To-oro
SAinu672	Moeton-nay
SAinu673	Ito-nay
SAinu674	Ito-nay
SAinu675	Pes-po
SAinu676	Ika-enrum
SAinu677	Kotokari
SAinu678	Riyonaynupuri
SAinu679	Riyo-nay
SAinu680	Cio-nay
SAinu681	Mororoci
SAinu682	Ponnayas
SAinu683	Nayas
SAinu684	Serutu-nay
SAinu685	Okusuma
SAinu686	Poroom-nay
SAinu687	Ponom-nay
SAinu688	Situpous-nay
SAinu689	Sak-kotan
SAinu690	Toun-nay
SAinu691	Arakoius-nay
SAinu692	Ota-en-rum
SAinu693	Akusu-nay
SAinu694	So-ya
SAinu695	Yoruk-nay
SAinu696	Ciku-nay
SAinu697	Oyau
SAinu698	Akasiki-nay
SAinu699	Poro-tomari
SAinu700	Tuma-nay
SAinu701	Pil-vo
SAinu702	Akasini
SAinu703	Emon-nay
SAinu704	Amobes
SAinu705	Amobes
SAinu706	Saturuy
SAinu707	Kito-usi-nupuri
SAinu708	Occisi
