key	value
AebbeofColdingham	コルディンガムのエッバ
MolaiseofLeighlin	リーリンのモレーシュ
BrideisonofBeli	ベリの子ブリュデイ
LlywarchHen	リュワルフ・ヘーン
AthrwysapMeurig	アスルイス・アプ・メイリグ
Oudoceus	オウドケウス
IagoapBeli	ヤゴ・アプ・ベリ
AlainIIHir	アラン2世ヒール
SaintJudicael	聖ユディカエル
SaintGobrain	聖ゴブラン
SaintJudoc	聖ユドック
SaintMalo	聖マロ
Mewan	メワン
SaintOnenne	聖オネン
BrunhildaofAustrasia	アウストラシアのブルンヒルド
IreneofTomar	トマールのイレーネ
JohnofBiclaro	ビクラロのヨハネス
ValerioofBierzo	ビエルソのウァレリウス
Wittiza	ウィティザ
Chindasuinth	キンダスヴィント
Chintila	キンティラ
Egica	エギカ
Erwig	エルウィグ
LiuvaII	リウヴァ2世
ReccaredI	レカレド1世
Sisebut	シセブト
Sisenand	シセナンド
Suintila	スインティラ
Wamba	ワムバ（ワンバ）
Witteric	ウィテリック
Kubrat	クブラト
RadbodofFrisia	フリジアのラドボド
StephenofKakheti	カヘティのステファノス
AelfwineofDeira	デイラのエルフウィネ
AethelberhtofKent	ケントのエゼルベルト
AethelredofMercia	マーシアのエゼルレッド
Alhfrith	アルフフリス
PetrocBaladrddellt	ペトロック・バラドルゼルット
ClemenapBledric	クレメン・アプ・ブレドリック
Caedwalla	キャドワラ
EanfrithofBernicia	バーニシアのエアンフリス
EcgfrithofNorthumbria	ノーザンブリアのエグフリス
EdwinofNorthumbria	ノーザンブリアのエドウィン
OethelwaldofDeira	デイラのオイゼルワルド
OswaldofNorthumbria	ノーザンブリアのオズワルド
Oswiu	オスウィ
PendaofMercia	マーシアのペンダ
SaebbiofEssex	エセックスのセッビ
WihtredofKent	ケントのウィヒトレッド
WulfhereofMercia	マーシアのウルフヘレ
FujiwaranoFuhito	藤原不比等
HikaminoShioyaki	氷上塩焼
HozuminoOyu	穂積老
KudaranoKonikishiEnpo	百済王遠宝
KudaranoKonikishiGanchu	百済王元忠
KudaranoKonikishiJikyo	百済王慈敬
KudaranoKonikishiKochu	百済王孝忠
KudaranoKonikishiKyofuku	百済王敬福
KudaranoKonikishiNanten	百済王南典
KudaranoKonikishiNinjo	百済王仁貞
KudaranoKonikishiRihaku	百済王理伯
KudaranoKonikishiRizen	百済王利善
KudaranoKonikishiShuntetsu	百済王俊哲
KudaranoKonikishiZenpuku	百済王全福
MiwanoTakechimaro	三輪高市麻呂
SaekinoImaemishi	佐伯今毛人
SaekinoMatanari	佐伯全成
SakanouenoInukai	坂上犬養
SakanouenoKaritamaro	坂上苅田麻呂
YugenoKiyohito	弓削浄人
HekinoKiyotari	日置浄足
HekinoMichikata	日置道形
HekinoMinomaro	日置蓑麻呂
HekinoOminari	日置雄三成
HekinoSademaro	日置佐堤麻呂
HikaminoKawatsugu	氷上川継
HikaminoShikeshimaro	氷上志計志麻呂
MinonoIshimori	三野石守
MinonoNamiuo	三野浪魚
MinonoObayashi	三野小林
MinonoOtomasu	三野乙益
MinonoSonoki	三野園生
MinonoUmakai	三野馬甘
HiketanoMushimaro	引田虫麻呂
MoronoKurao	諸鞍男
OnonoTamori	小野田守
OtomonoInukai	大伴犬養
Sakanoue_no_Tamuramaro	坂上田村麻呂
Kibi_no_Makibi	吉備真備
Abe_no_Hirafu	阿倍比羅夫
Otomo_no_Tabito	大伴旅人
Kim_In-mun	金仁問
Isabu	異斯夫
Abe_no_Tsugumaro	阿倍継麻呂
Otomo_no_Kunimaro	大伴国麻呂
Michimori_no_Maro	道守麻呂
Shimotsuke_no_Komaro	下毛野古麻呂
Choe_Chi-won	崔致遠
DuHuan	杜環
WangWei	王維
WuZetian	武則天
Charlemagne	カール大帝
Alcuin	アルクィン
AnanbenDavid	アナン・ベン・ダヴィド
Huang_Shaoqing	黃少卿
Haribhadra	ハリバドラ
Dugu_Qieluo	獨孤伽羅
PerozIII	卑路斯
Valentinus	ヴァレンティヌス
Tiberius(sonofMaurice)	テオドシウス
TheodoreofTarsus	タルソスのテオドロス
SuhaybibnSinan	スハイブ・イブン・シナーン・アル＝ルーミー
TheodoreRshtuni	テオドロス・ルシュトゥニ
Nicetas(cousinofHeraclius)	ニケタス
Mauros	マウロス
GregorythePatrician	グレゴリウス・ザ・パトリキウス
David(sonofHeraclius)	ダビデ
Heraclius	ヘラクレイオス
Khalidibnal-Walid	ハーリド・イブン・アル＝ワリード
AbdAllahibnal-Zubayr	アブド・アッラー・イブン・アル＝ズバイル
Abdal-RahmanibnAbiBakr	アブド・アル＝ラフマーン・イブン・アビ・バクル
Adaloald	アダロアルド
Agilulf	アギルルフ
Grimoald	グリモアルド
Rodoald	ロドアルド
Rothari	ロタリ
Theodelinda	テオデリンダ
Ansprand	アンスプランド
GisulfIIofFriuli	フリウリのギスルフ2世
Gundeberga	グンデベルガ
SigebertIII	シギベルト3世
AsparuhofBulgaria	ブルガリアのアスパルフ
KhosrowII	ホスロー2世
PopeAdrianI	教皇ハドリアヌス1世
SaintBaudolino	聖バウドリーノ
Dokyo	道鏡
Gaubald	ガウバルド
KimDaeseong	金大城
PopePaulI	教皇パウルス1世
ShitouXiqian	石頭希遷
WangJin	王縉
WasilibnAta	ワースィル・イブン・アター
EmpressKomyo	光明皇后
ItzamKanAhkII	イッツァム・カン・アーク2世
LiBai	李白
EmperorShomu	聖武天皇
YazidIII	ヤズィード3世
Dao-xuan	道宣
Jafaral-Sadiq	ジャアファル・サーディク
OnakatominoKiyomaro	大中臣清麻呂
Kusaila	クサイラ
ShimaofKalingga	カリンガのシーマ
Kahina	カヒナ
IsidoreofSeville	イシドールス
JustinianII	ユスティニアノス2世
ConstansII	コンスタンス2世
Samo	サモ
Bori_Shad	步利設
Ashina_Jiesheshuai	聖徳太子
Qibi_Heli	契苾何力
Tonyukuk	暾欲谷
Jayadevi	ジャヤデヴィ
Sri_Jayanasa	シュリー・ジャヤナサ
Wukong	梧空
Amoghavajra	不空金剛
Subhakarasimha	善無畏
Vajrabodhi	金剛智
Yijing	義浄
Brahmagupta	ブラフマグプタ
Abe_no_Nakamaro	阿倍仲麻呂
OnoNoImoko	小野妹子
SuikoTenno	推古天皇
ShotokuTaishi	聖徳太子
Wonhyo	元暁
Hyecho	慧超
Uisang	義湘
Jang_Bogo	張保皐
Kim_Yu-sin	金庾信
Kukai	空海
Gyoki	行基
Saicho	最澄
Jianzhen	鑑真
Xuanzang	玄奘
BjarniHerjolfsson	ビャルニ・ヘルヨールフソン
GunnbjornUlfsson	グンビョルン・ウルヴソン
Snaebjorngalti	スネーブヨルン・ガルティ
ThorfinnKarlsefni	ソルフィン・カルルセフニ
ThorvaldEiriksson	ソーヴァル・エイリークソン
LeifErikson	レイフ・エリクソン
EriktheRed	赤毛のエイリーク
