1	2	3	4	5	6	7	8	9	10	11	12	number_of_days_of_leap_month	leap_month	gengo1	gengo1_num	gengo2	gengo2_num	gengo3	gengo3_num	gengo4	gengo4_num	start_jdn	kaigen1_jdn	kaigen2_jdn	is_emperor_name1	is_emperor_name2
30	29	30	29	29	30	29	30	29	30	29	30			94	3							1947552				
30	30	29	30	29	29	30	29	30	29	29	30	30	10	94	4							1947906				
30	29	30	30	29	29	30	29	30	29	30	29			94	5							1948290				
30	30	29	30	29	30	29	30	29	30	29	30			94	6							1948644				
29	30	29	30	29	30	30	30	29	30	29	30	29	7	94	7							1948999				
29	30	29	30	29	30	29	30	30	29	30	29			94	8							1949383				
30	29	30	29	29	30	29	30	30	30	29	30			94	9							1949737				
29	30	29	30	29	30	29	30	30	29	30	30	29	3	95	1							1950092				
29	30	29	29	30	29	29	30	30	29	30	30			95	2							1950476				
30	29	30	29	30	29	29	29	30	30	29	30	30	12	95	3							1950830				
30	29	30	29	29	30	29	30	29	30	29	30			95	4							1951214				
30	29	30	29	30	29	30	29	30	29	30	29			95	5							1951568				
30	29	30	30	29	30	29	30	30	29	30	29	29	8	95	6							1951922				
30	29	30	29	30	30	29	30	29	30	29	30			95	7							1952306				
29	30	29	29	30	30	29	30	30	29	30	29			95	8							1952661				
30	29	30	29	30	29	30	30	30	29	30	29	29	4	95	9							1953015				
30	29	30	29	29	30	29	30	29	30	30	30			95	10							1953399				
29	30	29	30	29	29	30	29	30	29	30	30			95	11							1953754				
30	29	29	29	30	29	29	30	29	30	30	30	30	2	95	12							1954108				
29	30	30	29	29	30	29	29	30	29	30	30			95	13							1954492				
29	30	30	29	30	29	30	29	30	29	29	30	30	10	95	14							1954846				
29	30	29	30	30	29	30	29	30	29	30	29			95	15							1955230				
30	29	30	29	30	29	30	30	29	30	29	30			95	16							1955584				
29	30	29	29	30	29	30	29	30	30	30	29	30	6	95	17							1955939				
29	30	29	29	30	29	30	29	30	30	30	29			95	18							1956323				
29	30	29	30	29	30	30	29	30	29	30	29			95	19							1956677				
30	29	30	30	29	30	29	30	29	30	30	29	29	3	95	20							1957031				
30	29	30	29	30	29	30	29	30	29	30	29			95	21							1957415				
30	29	30	30	29	30	29	30	29	30	29	30	29	12	95	22							1957769				
30	29	30	29	30	30	29	30	29	30	29	30			95	23							1958153				
29	30	29	30	29	30	29	30	29	30	30	29			96	1							1958508				
30	29	30	29	30	29	30	29	30	30	29	30	29	9	96	2							1958862				
29	30	30	29	30	29	30	29	30	29	30	29			96	3							1959246				
30	29	30	29	30	30	29	30	29	30	29	30			96	4							1959600				
29	30	29	30	29	29	30	29	30	30	29	30	30	5	96	5							1959955				
29	30	29	30	29	30	29	30	29	30	29	30			96	6							1960339				
29	30	30	29	30	29	30	29	30	29	30	29			96	7	96	1					1960693	1960696			
30	30	29	30	30	29	30	29	30	29	30	29	29	1	97	2							1961047				
30	29	30	29	30	29	30	29	30	30	29	30			97	3							1961431				
29	30	29	30	29	30	29	30	29	30	30	29	29	10	97	4							1961786				
30	30	29	30	29	30	29	30	29	30	29	30			97	5							1962169				
29	30	29	30	30	29	30	29	30	29	30	29			97	6	97	1					1962524	1962527			
30	29	30	29	30	29	30	30	30	29	30	29	29	7	98	2							1962878				
30	29	30	29	30	29	30	29	30	29	30	29			98	3							1963262				
30	30	29	30	29	30	29	30	29	30	29	30			99	1							1963616				
29	30	29	30	29	30	29	30	29	30	29	30	30	3	99	2							1963971				
30	29	30	29	30	29	29	30	29	30	29	30			99	3	99	1					1964355	1964358			
30	29	30	30	29	30	29	29	30	29	30	29	30	12	100	2							1964709				
29	30	30	29	30	29	30	29	30	29	30	29			100	3	100	1					1965093	1965096			
30	29	30	29	30	29	30	30	29	30	30	29			101	2							1965447				
29	30	29	30	29	30	29	30	30	30	30	29	29	9	101	3	101	1					1965802	1965805			
29	30	29	29	30	29	30	30	29	30	30	30			102	2							1966186				
29	30	29	29	29	30	29	30	29	30	30	30			102	3							1966541				
29	30	29	30	29	30	29	30	29	30	30	30	29	5	102	4							1966895				
29	30	29	30	29	29	30	29	30	29	30	30			102	5	102	1					1967279	1967282			
29	30	30	29	30	29	29	30	29	30	29	30			103	2							1967633				
29	30	30	30	29	30	29	30	29	30	29	30	29	3	103	3	103	1					1967987	1967990			
29	30	29	30	30	29	30	29	30	29	30	29			104	2							1968371				
30	29	30	29	30	29	30	30	29	30	29	29	30	11	104	3							1968725				
30	29	29	30	29	30	30	29	30	30	29	30			104	4	104	1					1969109	1969112			
29	30	29	29	30	29	30	29	30	30	30	29			105	2	105	1					1969464	1969467			
30	29	30	29	29	30	29	29	30	30	30	29	30	7	106	2	106	1					1969818	1969821			
30	29	30	29	29	30	29	29	30	30	29	30			107	2	107	1					1970202	1970205			
30	30	29	30	29	29	30	29	29	30	30	30			108	2	108	1					1970556	1970559			
29	30	29	30	30	29	30	29	30	29	30	29	29	5	110	1	110	1					1970911	1970914			
30	29	30	30	29	30	29	30	29	30	29	30			113	1							1971294				
29	30	29	30	29	30	30	29	30	29	30	29			113	2							1971649				
30	30	29	30	29	30	29	30	30	29	30	29	29	1	113	3							1972003				
30	29	29	30	29	30	29	30	30	30	29	30			113	4							1972387				
29	30	29	29	30	29	30	29	30	30	0	0	30	9	114	1							1972742				
29	30	29	30	29	29	30	29	29	30	30	29			115	1	115	1					1973067	1973070			
30	30	30	29	30	29	29	30	29	29	30	30			116	2							1973420				
29	30	30	30	29	30	29	30	29	29	30	30	29	7	116	3	116	1					1973775	1973778			
29	30	30	29	30	29	30	29	30	29	30	29			118	2							1974159				
30	29	30	29	30	30	29	30	29	30	29	30			118	3	118	1					1974513	1974516			
29	30	29	30	30	29	30	30	29	30	29	30	29	4	120	1	120	1					1974868	1974871			
29	30	29	29	30	29	30	30	29	30	30	29			121	2	121	1					1975252	1975255			
30	29	30	29	29	30	29	30	29	30	30	30	30	12	123	2	123	1					1975606	1975609			
29	29	30	29	29	30	29	30	29	30	29	30			125	1							1975991				
30	30	29	30	29	29	30	29	29	30	30	29			125	2							1976344				
30	30	30	29	30	29	29	30	29	30	29	90	29	9	125	3	125	1					1976698	1976701			
29	30	30	29	29	30	29	29	30	29	30	30			126	2	126	1					1977142	1977146			
29	30	30	29	30	29	30	29	30	29	29	30			128	2							1977496				
30	29	30	29	30	29	30	29	30	29	30	29	30	4	128	3							1977850				
29	30	30	29	30	29	30	30	29	30	29	30			128	4							1978234				
29	29	30	29	30	29	30	30	29	30	30	29			129	1							1978589				
30	29	30	29	30	29	30	30	29	30	30	29	29	1	129	2							1978943				
30	29	29	30	29	29	30	30	29	30	30	30			129	3	129	1					1979327	1979331			
29	30	29	29	30	29	29	30	30	30	30	30	29	9	130	2							1979682				
29	30	29	29	30	29	30	29	29	30	30	30			130	3							1980066				
29	30	30	29	30	29	29	30	29	30	29	30			130	4	130	1					1980420	1980424			
29	30	30	29	30	29	29	30	29	29	30	30	30	6	132	2							1980774				
29	30	29	30	30	29	30	29	30	29	30	29			132	3	132	1					1981158	1981162			
29	30	30	29	30	29	30	29	30	30	29	30			135	2	135	1					1981512	1981516			
29	30	29	30	29	30	30	29	30	30	29	30	29	2	136	2							1981867				
29	30	29	29	30	29	30	29	30	30	30	29			136	3							1982251				
30	29	30	29	29	30	29	30	29	30	30	29	30	12	136	4							1982605				
30	29	29	30	29	29	30	29	30	30	29	30			136	5							1982989				
30	30	29	29	30	29	30	29	29	30	30	30			136	6							1983343				
29	30	29	30	29	30	29	30	29	30	29	30	29	7	136	7							1983698				
30	29	30	30	29	30	29	29	30	29	30	29			136	8							1984081				
30	29	30	30	30	29	29	30	30	29	29	30			136	9							1984435				
29	30	29	30	30	30	30	29	30	29	30	29	29	5	136	10							1984790				
30	29	29	30	29	30	30	29	30	30	29	30			136	11							1985174				
29	29	30	29	29	30	30	29	30	30	30	29	30	12	136	12							1985529				
29	30	29	29	30	29	29	30	30	30	29	30			136	13							1985913				
30	29	30	29	29	29	30	29	30	30	29	30			136	14							1986267				
30	29	30	30	29	29	30	29	29	30	29	30	30	9	136	15							1986621				
29	30	30	29	30	29	29	30	29	30	29	30			136	16							1987005				
30	29	30	29	30	29	30	29	30	29	30	29			136	17							1987359				
30	29	30	29	30	30	30	29	30	29	30	29	29	6	136	18							1987713				
30	29	30	29	30	29	30	30	29	30	30	29			136	19							1988097				
29	30	29	30	29	30	29	30	30	29	30	30			136	20							1988452				
29	30	29	30	29	29	30	30	29	30	30	30	29	3	136	21							1988807				
29	29	30	29	29	30	29	30	29	30	30	30			136	22							1989191				
29	30	29	30	29	29	30	29	30	29	30	29	30	11	136	23							1989545				
30	30	29	30	29	29	30	29	30	29	30	29			136	24							1989928				
30	30	30	29	30	29	30	29	29	30	29	30			136	25							1990282				
29	30	30	29	30	30	29	30	29	30	29	30	29	8	136	26							1990637				
