1	2	3	4	5	6	7	8	9	10	11	12	number_of_days_of_leap_month	leap_month	gengo1	gengo1_num	gengo2	gengo2_num	gengo3	gengo3_num	gengo4	gengo4_num	start_jdn	kaigen1_jdn	kaigen2_jdn	is_emperor_name1	is_emperor_name2
30	29	30	29	30	29	30	29	30	29	30	30			成務	2							1769305			1	
29	30	29	29	30	29	30	29	30	29	30	29	30	3	成務	3							1769660			1	
30	29	30	30	29	30	29	30	29	30	29	30			成務	4							1770043			1	
29	30	29	30	29	30	29	30	30	29	30	30	29	11	成務	5							1770398			1	
29	30	29	30	29	30	29	30	29	30	30	29			成務	6							1770782			1	
30	29	30	29	30	29	30	29	30	29	30	29			成務	7							1771136			1	
30	29	30	30	29	30	29	30	30	29	30	29	29	8	成務	8							1771490			1	
30	29	30	29	30	29	30	30	29	30	29	30			成務	9							1771874			1	
29	30	29	30	29	30	29	30	29	30	30	29			成務	10							1772229			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	5	成務	11							1772583			1	
29	30	30	29	30	29	30	29	30	29	30	29			成務	12							1772967			1	
30	29	30	29	30	29	30	30	29	30	29	30			成務	13							1773321			1	
29	29	30	29	30	29	30	29	30	30	29	30	30	1	成務	14							1773676			1	
29	30	29	30	29	30	29	30	29	30	29	30			成務	15							1774060			1	
29	30	30	29	30	29	30	29	30	30	29	30	29	9	成務	16							1774414			1	
29	30	29	30	29	30	30	29	30	29	30	29			成務	17							1774798			1	
30	29	30	29	30	29	30	29	30	30	29	30			成務	18							1775152			1	
29	30	29	30	29	30	30	29	30	29	30	29	29	6	成務	19							1775507			1	
30	30	29	30	29	30	29	30	29	30	29	30			成務	20							1775890			1	
29	30	29	30	29	30	30	29	30	29	30	29			成務	21							1776245			1	
30	29	30	30	29	30	29	30	30	29	30	29	29	3	成務	22							1776599			1	
30	29	30	29	30	29	30	29	30	29	30	29			成務	23							1776983			1	
30	30	29	30	29	30	29	30	29	30	29	29	30	11	成務	24							1777337			1	
30	29	30	29	30	30	29	30	29	30	29	30			成務	25							1777721			1	
29	30	29	30	29	30	29	30	30	29	30	29			成務	26							1778076			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	成務	27							1778430			1	
30	29	30	29	30	29	30	29	30	29	30	29			成務	28							1778814			1	
30	29	30	29	30	30	29	30	29	30	29	30			成務	29							1779168			1	
29	30	29	30	30	29	30	30	29	30	29	30	29	4	成務	30							1779523			1	
29	30	29	30	29	30	29	30	29	30	29	30			成務	31							1779907			1	
30	29	30	29	30	29	30	29	30	29	30	29			成務	32							1780261			1	
30	30	29	30	30	29	30	29	30	29	30	29	29	1	成務	33							1780615			1	
30	29	30	29	30	29	30	30	29	30	29	30			成務	34							1780999			1	
29	30	29	30	29	30	29	30	29	30	30	30	29	10	成務	35							1781354			1	
29	30	29	30	29	30	29	30	29	30	29	30			成務	36							1781738			1	
29	30	29	30	30	29	30	29	30	29	30	29			成務	37							1782092			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	6	成務	38							1782446			1	
30	29	30	29	30	29	30	29	30	29	30	30			成務	39							1782830			1	
29	30	29	30	29	30	29	30	29	30	29	30			成務	40							1783185			1	
29	30	30	30	29	30	29	30	29	30	29	30	29	2	成務	41							1783539			1	
29	30	29	30	29	30	30	29	30	29	30	29			成務	42							1783923			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	12	成務	43							1784277			1	
30	29	30	29	30	29	30	29	30	29	30	29			成務	44							1784661			1	
30	29	30	30	29	30	29	30	29	30	29	30			成務	45							1785015			1	
29	30	29	30	29	30	30	29	29	30	29	30	30	8	成務	46							1785370			1	
29	30	29	30	29	30	29	30	29	30	30	29			成務	47							1785754			1	
30	29	30	29	30	29	30	29	30	29	30	29			成務	48							1786108			1	
30	29	30	30	30	29	30	29	30	29	30	29	29	4	成務	49							1786462			1	
30	29	30	29	30	30	29	30	29	30	29	30			成務	50							1786846			1	
29	30	29	30	29	30	29	30	29	30	30	29			成務	51							1787201			1	
30	30	29	30	29	30	29	30	29	30	29	30	29	1	成務	52							1787555			1	
29	30	30	29	30	29	30	29	30	29	30	29			成務	53							1787939			1	
30	29	30	29	30	30	29	30	29	30	30	29	29	10	成務	54							1788293			1	
30	29	30	29	30	29	30	29	30	30	29	30			成務	55							1788677			1	
29	30	29	30	29	30	29	30	29	30	29	30			成務	56							1789032			1	
29	30	30	29	30	29	30	30	29	30	29	30	29	7	成務	57							1789386			1	
29	30	29	30	30	29	30	29	30	29	30	29			成務	58							1789770			1	
30	29	30	29	30	29	30	29	30	30	29	30			成務	59							1790124			1	
29	30	29	29	30	29	30	29	30	29	30	29	30	3	成務	60							1790479			1	
30	30	29	30	29	30	29	30	29	30	29	30			成務	61							1790862			1	
29	30	29	30	30	29	30	29	30	29	30	30	29	11	成務	62	仲哀	1					1791217	1791227		1	1
29	30	29	30	29	30	29	30	30	29	30	29			仲哀	2							1791601			1	
30	29	30	29	30	29	30	29	30	29	30	29			仲哀	3							1791955			1	
30	30	29	30	29	30	29	30	30	29	30	29	29	8	仲哀	4							1792309			1	
30	29	30	30	29	30	29	30	29	30	29	30			仲哀	5							1792693			1	
29	30	29	30	29	30	29	30	30	29	30	29			仲哀	6							1793048			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	5	仲哀	7							1793402			1	
30	29	30	29	30	29	30	29	30	29	30	29			仲哀	8							1793786			1	
30	29	30	30	29	30	29	30	29	30	29	30			仲哀	9							1794140			1	
29	29	30	29	30	29	30	30	29	30	29	30	30	1	神功皇后	1							1794495			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	2							1794879			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	神功皇后	3							1795233			1	
29	30	30	29	30	29	30	29	30	29	30	29			神功皇后	4							1795617			1	
30	29	30	29	30	29	30	30	29	30	29	30			神功皇后	5							1795971			1	
29	30	29	30	29	30	30	29	30	29	30	30	29	6	神功皇后	6							1796326			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	7							1796710			1	
29	30	30	29	30	29	30	29	30	29	30	29			神功皇后	8							1797064			1	
30	29	30	30	29	30	30	29	30	29	30	29	29	3	神功皇后	9							1797418			1	
30	29	30	29	30	29	30	29	30	29	30	30			神功皇后	10							1797802			1	
29	30	29	30	29	30	29	30	29	30	29	30	29	12	神功皇后	11							1798157			1	
30	30	29	30	29	30	29	30	29	30	29	30			神功皇后	12							1798540			1	
29	30	29	30	29	30	30	29	30	29	30	29			神功皇后	13							1798895			1	
30	29	30	29	30	29	30	29	29	30	30	29	30	8	神功皇后	14							1799249			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	15							1799633			1	
30	30	29	30	29	30	29	30	29	30	29	30			神功皇后	16							1799987			1	
29	30	29	30	30	30	29	30	29	30	29	30	29	4	神功皇后	17							1800342			1	
29	30	29	30	29	30	29	30	29	30	30	29			神功皇后	18							1800726			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	19							1801080			1	
30	30	30	29	30	29	30	29	30	29	30	29	29	2	神功皇后	20							1801434			1	
30	29	30	29	30	30	29	30	29	30	29	30			神功皇后	21							1801818			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	10	神功皇后	22							1802173			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	23							1802557			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	24							1802911			1	
30	29	30	29	30	30	30	29	30	29	30	29	29	6	神功皇后	25							1803265			1	
30	29	30	29	30	29	30	29	30	30	29	30			神功皇后	26							1803649			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	27							1804004			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	3	神功皇后	28							1804358			1	
29	30	29	30	30	29	30	29	30	29	30	29			神功皇后	29							1804742			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	12	神功皇后	30							1805096			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	31							1805480			1	
30	30	29	30	29	30	29	30	29	30	29	30			神功皇后	32							1805834			1	
29	30	29	30	30	29	30	29	29	30	29	30	30	8	神功皇后	33							1806189			1	
29	30	29	30	29	30	29	30	30	29	30	29			神功皇后	34							1806573			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	35							1806927			1	
30	30	29	30	30	29	30	29	30	29	30	29	29	4	神功皇后	36							1807281			1	
30	29	30	30	29	30	29	30	29	30	29	30			神功皇后	37							1807665			1	
29	30	29	30	29	30	29	30	30	29	30	29			神功皇后	38							1808020			1	
30	30	29	30	29	30	29	30	29	30	29	30	29	1	神功皇后	39							1808374			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	40							1808758			1	
30	29	30	30	29	30	29	30	29	30	30	29	29	10	神功皇后	41							1809112			1	
30	29	30	29	30	29	30	30	29	30	29	30			神功皇后	42							1809496			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	43							1809851			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	神功皇后	44							1810205			1	
29	30	30	29	30	29	30	29	30	29	30	29			神功皇后	45							1810589			1	
30	29	30	29	30	29	30	30	29	30	29	30			神功皇后	46							1810943			1	
29	30	29	29	30	29	30	29	30	29	30	30	30	3	神功皇后	47							1811298			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	48							1811682			1	
29	30	30	29	30	29	30	29	30	29	30	30	29	11	神功皇后	49							1812036			1	
29	30	29	30	29	30	30	29	30	29	30	29			神功皇后	50							1812420			1	
30	29	30	29	30	29	30	29	30	29	30	30			神功皇后	51							1812774			1	
29	30	29	30	29	30	29	30	30	29	30	29	29	8	神功皇后	52							1813129			1	
30	30	29	30	29	30	29	30	29	30	29	30			神功皇后	53							1813512			1	
29	30	29	30	29	30	30	29	30	29	30	29			神功皇后	54							1813867			1	
30	29	30	29	30	30	29	30	29	30	30	29	29	5	神功皇后	55							1814221			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	56							1814605			1	
30	30	29	30	29	30	29	30	29	30	29	30			神功皇后	57							1814959			1	
29	29	30	29	30	30	29	30	29	30	29	30	30	1	神功皇后	58							1815314			1	
29	30	29	30	29	30	29	30	29	30	30	29			神功皇后	59							1815698			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	神功皇后	60							1816052			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	61							1816436			1	
30	29	30	29	30	30	29	30	29	30	29	30			神功皇后	62							1816790			1	
29	30	29	30	29	30	30	29	30	30	29	30	29	6	神功皇后	63							1817145			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	64							1817529			1	
30	29	30	29	30	29	30	29	30	29	30	29			神功皇后	65							1817883			1	
30	29	30	30	30	29	30	29	30	29	30	29	29	3	神功皇后	66							1818237			1	
30	29	30	29	30	29	30	29	30	30	29	30			神功皇后	67							1818621			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	12	神功皇后	68							1818976			1	
29	30	29	30	29	30	29	30	29	30	29	30			神功皇后	69							1819360			1	
29	30	29	30	30	29	30	29	30	29	30	29			応神	1							1819714			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	8	応神	2							1820068			1	
30	29	30	29	30	29	30	29	30	29	30	30			応神	3							1820452			1	
29	30	29	30	29	30	29	30	29	30	29	30			応神	4							1820807			1	
29	30	29	30	30	30	29	30	29	30	29	30	29	5	応神	5							1821161			1	
29	30	29	30	29	30	29	30	30	29	30	29			応神	6							1821545			1	
30	29	30	29	30	29	30	29	30	29	30	30			応神	7							1821899			1	
29	30	30	29	30	29	30	29	30	29	30	29	29	2	応神	8							1822254			1	
30	29	30	30	29	30	29	30	29	30	29	30			応神	9							1822637			1	
29	30	29	30	29	30	29	30	30	29	29	30	30	10	応神	10							1822992			1	
29	30	29	30	29	30	29	30	29	30	30	29			応神	11							1823376			1	
30	29	30	29	30	29	30	29	30	29	30	29			応神	12							1823730			1	
30	29	30	30	29	30	30	29	30	29	30	29	29	6	応神	13							1824084			1	
30	29	30	29	30	29	30	30	29	30	29	30			応神	14							1824468			1	
29	30	29	30	29	30	29	30	29	30	30	29			応神	15							1824823			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	3	応神	16							1825177			1	
29	30	30	29	30	29	30	29	30	29	30	29			応神	17							1825561			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	12	応神	18							1825915			1	
30	29	30	29	30	29	30	29	30	30	29	30			応神	19							1826299			1	
29	30	29	30	29	30	29	30	29	30	29	30			応神	20							1826654			1	
29	30	30	29	30	29	30	29	29	30	29	30	30	8	応神	21							1827008			1	
29	30	29	30	29	30	30	29	30	29	30	29			応神	22							1827392			1	
30	29	30	29	30	29	30	29	30	30	29	30			応神	23							1827746			1	
29	30	29	30	29	29	30	29	30	29	30	29	30	5	応神	24							1828101			1	
30	30	29	30	29	30	29	30	29	30	29	30			応神	25							1828484			1	
29	30	29	30	29	30	30	29	30	29	30	29			応神	26							1828839			1	
30	30	29	30	29	30	29	30	30	29	30	29	29	1	応神	27							1829193			1	
30	29	30	29	30	29	30	29	30	29	30	29			応神	28							1829577			1	
30	30	29	30	29	30	29	30	29	30	30	29	29	10	応神	29							1829931			1	
30	29	30	29	30	30	29	30	29	30	29	30			応神	30							1830315			1	
29	30	29	30	29	30	29	30	30	29	30	29			応神	31							1830670			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	応神	32							1831024			1	
30	29	30	29	30	29	30	29	30	29	30	29			応神	33							1831408			1	
30	29	30	29	30	30	29	30	29	30	29	30			応神	34							1831762			1	
29	30	29	29	30	29	30	30	29	30	29	30	30	3	応神	35							1832117			1	
29	30	29	30	29	30	29	30	29	30	29	30			応神	36							1832501			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	応神	37							1832855			1	
29	30	29	30	30	29	30	29	30	29	30	29			応神	38							1833239			1	
30	29	30	29	30	29	30	30	29	30	29	30			応神	39							1833593			1	
29	30	29	30	29	30	29	30	30	29	30	30	29	8	応神	40							1833948			1	
29	30	29	30	29	30	29	30	29	30	29	30			応神	41							1834332			1	
29	30	29	30	30	29	30	29	30	29	30	29			応神	42							1834686			1	
30	29	30	29	30	30	30	29	30	29	30	29	29	5	応神	43							1835040			1	
30	29	30	29	30	29	30	29	30	29	30	30			応神	44	仁徳	1					1835424	1835426		1	1
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	2							1835779			1	
29	29	30	30	29	30	29	30	29	30	29	30	30	1	仁徳	3							1836133			1	
29	30	29	30	29	30	30	29	30	29	30	29			仁徳	4							1836517			1	
30	29	30	29	30	29	30	29	30	30	30	29	29	9	仁徳	5							1836871			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	6							1837255			1	
30	29	30	30	29	30	29	30	29	30	29	30			仁徳	7							1837609			1	
29	30	29	30	29	30	30	30	29	30	29	30	29	7	仁徳	8							1837964			1	
29	30	29	30	29	30	29	30	29	30	30	29			仁徳	9							1838348			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	10							1838702			1	
30	29	30	30	30	29	30	29	30	29	30	29	29	4	仁徳	11							1839056			1	
30	29	30	29	30	30	29	30	29	30	29	30			仁徳	12							1839440			1	
29	30	29	30	29	30	29	30	29	30	30	29	30	12	仁徳	13							1839795			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	14							1840179			1	
29	30	30	29	30	29	30	29	30	29	30	29			仁徳	15							1840533			1	
30	29	30	29	30	30	29	30	30	29	30	29	29	8	仁徳	16							1840887			1	
30	29	30	29	30	29	30	29	30	30	29	30			仁徳	17							1841271			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	18							1841626			1	
29	30	30	29	30	30	29	30	29	30	29	30	29	5	仁徳	19							1841980			1	
29	30	29	30	30	29	30	29	30	29	30	29			仁徳	20							1842364			1	
30	29	30	29	30	29	30	29	30	30	29	30			仁徳	21							1842718			1	
29	30	30	29	30	29	30	29	30	29	30	29	29	2	仁徳	22							1843073			1	
30	30	29	30	29	30	29	30	29	30	29	30			仁徳	23							1843456			1	
29	30	29	30	30	29	30	29	30	29	29	30	30	10	仁徳	24							1843811			1	
29	30	29	30	29	30	29	30	30	29	30	29			仁徳	25							1844195			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	26							1844549			1	
30	30	29	30	29	30	30	29	30	29	30	29	29	6	仁徳	27							1844903			1	
30	29	30	29	30	30	29	30	29	30	29	30			仁徳	28							1845287			1	
29	30	29	30	29	30	29	30	30	29	30	29			仁徳	29							1845642			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	3	仁徳	30							1845996			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	31							1846380			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	12	仁徳	32							1846734			1	
30	29	30	29	30	29	30	30	29	30	29	30			仁徳	33							1847118			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	34							1847473			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	仁徳	35							1847827			1	
29	30	29	30	30	29	30	29	30	29	30	29			仁徳	36							1848211			1	
30	29	30	29	30	29	30	30	29	30	29	30			仁徳	37							1848565			1	
29	30	29	30	29	29	30	29	30	29	30	30	30	5	仁徳	38							1848920			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	39							1849304			1	
29	30	29	30	30	29	30	29	30	29	30	29			仁徳	40							1849658			1	
30	30	29	30	29	30	30	29	30	29	30	29	29	1	仁徳	41							1850012			1	
30	29	30	29	30	29	30	29	30	29	30	30			仁徳	42							1850396			1	
29	30	29	30	29	30	29	30	29	30	30	29	29	10	仁徳	43							1850751			1	
30	29	30	30	29	30	29	30	29	30	29	30			仁徳	44							1851134			1	
29	30	29	30	29	30	30	29	30	29	30	29			仁徳	45							1851489			1	
30	29	30	29	30	29	30	30	29	30	30	29	29	7	仁徳	46							1851843			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	47							1852227			1	
30	29	30	30	29	30	29	30	29	30	29	30			仁徳	48							1852581			1	
29	30	29	29	30	30	29	30	29	30	29	30	30	3	仁徳	49							1852936			1	
29	30	29	30	29	30	29	30	29	30	30	29			仁徳	50							1853320			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	仁徳	51							1853674			1	
29	30	30	29	30	29	30	29	30	29	30	29			仁徳	52							1854058			1	
30	29	30	29	30	30	29	30	29	30	29	30			仁徳	53							1854412			1	
29	30	29	30	29	30	29	30	30	30	29	30	29	8	仁徳	54							1854767			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	55							1855151			1	
29	30	30	29	30	29	30	29	30	29	30	29			仁徳	56							1855505			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	5	仁徳	57							1855859			1	
30	29	30	29	30	29	30	29	30	30	29	30			仁徳	58							1856243			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	59							1856598			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	1	仁徳	60							1856952			1	
29	30	29	30	30	29	30	29	30	29	30	29			仁徳	61							1857336			1	
30	29	30	29	30	29	30	29	30	30	30	29	29	10	仁徳	62							1857690			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	63							1858074			1	
30	30	29	30	29	30	29	30	29	30	29	30			仁徳	64							1858428			1	
29	30	29	30	30	29	30	30	29	30	29	30	29	7	仁徳	65							1858783			1	
29	30	29	30	29	30	29	30	30	29	30	29			仁徳	66							1859167			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	67							1859521			1	
30	30	29	30	30	29	30	29	30	29	30	29	29	4	仁徳	68							1859875			1	
30	29	30	30	29	30	29	30	29	30	29	30			仁徳	69							1860259			1	
29	30	29	30	29	30	29	30	30	29	30	29	30	12	仁徳	70							1860614			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	71							1860998			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	72							1861352			1	
30	29	30	30	29	30	29	30	30	29	30	29	29	8	仁徳	73							1861706			1	
30	29	30	29	30	29	30	30	29	30	29	30			仁徳	74							1862090			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	75							1862445			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	5	仁徳	76							1862799			1	
29	30	30	29	30	29	30	29	30	29	30	29			仁徳	77							1863183			1	
30	29	30	29	30	29	30	30	29	30	29	30			仁徳	78							1863537			1	
29	30	30	29	30	29	30	29	30	29	30	30	29	2	仁徳	79							1863892			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁徳	80							1864276			1	
29	30	30	29	30	29	30	29	30	29	29	30	30	10	仁徳	81							1864630			1	
29	30	29	30	29	30	30	29	30	29	30	29			仁徳	82							1865014			1	
30	29	30	29	30	29	30	29	30	29	30	30			仁徳	83							1865368			1	
29	30	29	30	29	30	30	29	30	29	30	29	29	6	仁徳	84							1865723			1	
30	30	29	30	29	30	29	30	29	30	29	30			仁徳	85							1866106			1	
29	30	29	30	29	30	30	29	30	29	30	29			仁徳	86							1866461			1	
30	29	30	30	29	30	29	30	29	30	30	29	29	3	仁徳	87							1866815			1	
30	29	30	29	30	29	30	29	30	29	30	29			仁徳	88	履中	1					1867199	1867229		1	1
30	30	29	30	29	30	29	30	29	30	29	30	29	12	履中	2							1867553			1	
30	29	30	29	30	30	29	30	29	30	29	30			履中	3							1867937			1	
29	30	29	30	29	30	29	30	29	30	30	29			履中	4							1868292			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	履中	5							1868646			1	
30	29	30	29	30	29	30	29	30	29	30	29			履中	6							1869030			1	
30	29	30	29	30	30	29	30	29	30	29	30			履中	7	反正	1					1869384	1869385		1	1
29	30	29	30	29	29	30	29	30	30	29	30	30	5	反正	2							1869739			1	
29	30	29	30	29	30	29	30	29	30	29	30			反正	3							1870123			1	
30	29	30	29	30	29	30	29	30	29	30	29			反正	4							1870477			1	
30	30	29	30	30	29	30	29	30	29	30	29	29	1	反正	5							1870831			1	
30	29	30	29	30	29	30	29	30	30	29	30			反正	6							1871215			1	
29	30	29	30	29	30	29	30	29	30	30	30	29	10	反正	7	允恭	1					1871570	1871924		1	1
29	30	29	30	29	30	29	30	29	30	29	30			允恭	2							1871954			1	
29	30	29	30	30	29	30	29	30	29	30	29			允恭	3							1872308			1	
30	29	30	29	30	29	30	30	30	29	30	29	29	7	允恭	4							1872662			1	
30	29	30	29	30	29	30	29	30	29	30	30			允恭	5							1873046			1	
29	30	29	30	29	30	29	30	29	30	29	30			允恭	6							1873401			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	3	允恭	7							1873755			1	
29	30	29	30	29	30	29	30	30	29	30	29			允恭	8							1874139			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	12	允恭	9							1874493			1	
30	29	30	29	30	29	30	29	30	29	30	29			允恭	10							1874877			1	
30	29	30	30	29	30	29	30	29	30	29	30			允恭	11							1875231			1	
29	30	29	30	29	30	29	30	30	30	29	30	29	9	允恭	12							1875586			1	
29	30	29	30	29	30	29	30	29	30	30	29			允恭	13							1875970			1	
30	29	30	29	30	29	30	29	30	29	30	29			允恭	14							1876324			1	
30	29	30	30	29	30	30	29	30	29	30	29	29	6	允恭	15							1876678			1	
30	29	30	29	30	29	30	30	29	30	29	30			允恭	16							1877062			1	
29	30	29	30	29	30	29	30	29	30	30	29			允恭	17							1877417			1	
30	29	29	30	29	30	29	30	29	30	29	30	30	2	允恭	18							1877771			1	
29	30	30	29	30	29	30	29	30	29	30	29			允恭	19							1878155			1	
30	29	30	29	30	29	30	30	29	30	30	29	29	10	允恭	20							1878509			1	
30	29	30	29	30	29	30	29	30	30	29	30			允恭	21							1878893			1	
29	30	29	30	29	30	29	30	29	30	29	30			允恭	22							1879248			1	
29	30	30	29	30	29	30	30	29	30	29	30	29	7	允恭	23							1879602			1	
29	30	29	30	29	30	30	29	30	29	30	29			允恭	24							1879986			1	
30	29	30	29	30	29	30	29	30	30	29	30			允恭	25							1880340			1	
29	30	29	30	30	29	30	29	30	29	30	29	29	4	允恭	26							1880695			1	
30	30	29	30	29	30	29	30	29	30	29	30			允恭	27							1881078			1	
29	30	29	30	29	30	30	29	30	29	30	29	30	12	允恭	28							1881433			1	
29	30	29	30	29	30	29	30	30	29	30	29			允恭	29							1881817			1	
30	29	30	29	30	29	30	29	30	29	30	29			允恭	30							1882171			1	
30	30	29	30	29	30	29	30	30	29	30	29	29	8	允恭	31							1882525			1	
30	29	30	29	30	30	29	30	29	30	29	30			允恭	32							1882909			1	
29	30	29	30	29	30	29	30	30	29	30	29			允恭	33							1883264			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	5	允恭	34							1883618			1	
30	29	30	29	30	29	30	29	30	29	30	29			允恭	35							1884002			1	
30	29	30	29	30	30	29	30	29	30	29	30			允恭	36							1884356			1	
29	30	30	29	30	29	30	29	30	30	29	30	29	2	允恭	37							1884711			1	
29	30	29	30	29	30	29	30	29	30	29	30			允恭	38							1885095			1	
30	29	30	29	30	29	30	29	30	29	29	30	30	10	允恭	39							1885449			1	
29	30	29	30	30	29	30	29	30	29	30	29			允恭	40							1885833			1	
30	29	30	29	30	29	30	29	30	30	29	30			允恭	41							1886187			1	
29	30	29	30	29	30	30	29	30	29	30	30	29	6	允恭	42							1886542			1	
29	30	29	30	29	30	29	30	29	30	29	30			安康	1							1886926			1	
29	30	30	29	30	29	30	29	30	29	30	29			安康	2							1887280			1	
30	29	30	30	29	30	30	29	30	29	30	29	29	3	安康	3							1887634			1	
30	29	30	29	30	29	30	29	30	29	30	30			雄略	1							1888018			1	
29	30	29	30	29	30	29	30	29	30	29	30	29	12	雄略	2							1888373			1	
30	29	30	30	29	30	29	30	29	30	29	30			雄略	3							1888756			1	
29	30	29	30	29	30	30	29	30	29	30	29			雄略	4							1889111			1	
30	29	30	29	30	29	30	29	30	30	30	29	29	9	雄略	5							1889465			1	
30	29	30	29	30	29	30	29	30	29	30	29			雄略	6							1889849			1	
30	29	30	30	29	30	29	30	29	30	29	30			雄略	7							1890203			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	5	雄略	8							1890558			1	
29	30	29	30	29	30	29	30	29	30	30	29			雄略	9							1890942			1	
30	29	30	29	30	29	30	29	30	29	30	29			雄略	10							1891296			1	
30	30	30	29	30	29	30	29	30	29	30	29	29	1	雄略	11							1891650			1	
30	29	30	29	30	30	29	30	29	30	29	30			雄略	12							1892034			1	
29	30	29	30	29	30	29	30	29	30	30	30	29	11	雄略	13							1892389			1	
29	30	29	30	29	30	29	30	29	30	29	30			雄略	14							1892773			1	
29	30	30	29	30	29	30	29	30	29	30	29			雄略	15							1893127			1	
30	29	30	29	30	30	29	29	30	29	30	29	30	7	雄略	16							1893481			1	
30	29	30	29	30	29	30	29	30	30	29	30			雄略	17							1893865			1	
29	30	29	30	29	30	29	30	29	30	29	30			雄略	18							1894220			1	
29	30	30	30	29	30	29	30	29	30	29	30	29	3	雄略	19							1894574			1	
29	30	29	30	30	29	30	29	30	29	30	29			雄略	20							1894958			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	12	雄略	21							1895312			1	
30	29	30	29	30	29	30	29	30	29	30	29			雄略	22							1895696			1	
30	30	29	30	29	30	29	30	29	30	29	30			雄略	23							1896050			1	
29	30	29	30	30	29	30	29	30	30	29	30	29	9	雄略	24	清寧	1					1896405	1896419		1	1
29	30	29	30	29	30	29	30	30	29	30	29			清寧	2							1896789			1	
30	29	30	29	30	29	30	29	30	29	30	29			清寧	3							1897143			1	
30	30	29	30	29	29	30	29	30	29	30	29	30	5	清寧	4							1897497			1	
30	29	30	30	29	30	29	30	29	30	29	30			清寧	5							1897881			1	
29	30	29	30	29	30	29	30	30	29	30	29			顕宗	1							1898236			1	
30	30	29	30	29	30	29	30	29	30	29	30	29	1	顕宗	2							1898590			1	
