key	value
Balhae1	渤海國
Balhae2	渤海國
Balhae3	上京龍泉府
Balhae4	東京龍原府
Balhae5	中京顕徳府
Balhae6	南京南海府
Balhae7	西京鴨淥府
Balhae8	長嶺府
Balhae9	扶餘府
Balhae10	鄚頡府
Balhae11	定理府
Balhae12	安邊府
Balhae13	率賓府
Balhae14	東平府
Balhae15	鐵利府
Balhae16	安遠府
Balhae17	懷遠府
Balhae18	郢州
Balhae19	銅州
Balhae20	涑州
