en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
Agilulf	7.674094	45.067812	7.674094	45.067812	1924135	1936552
Agilulf	7.674094	45.067812	7.674094	45.067812	1936552	1936553
Agilulf	7.674094	45.067812	7.674094	45.067812	1936553	1937249
Agilulf	7.674094	45.067812	9.15	45.183334	1937249	1937253
Agilulf	9.15	45.183334	9.15	45.183334	1937253	1937434
Agilulf	9.15	45.183334	9.18854	45.464664	1937434	1937436
Agilulf	9.18854	45.464664	9.18854	45.464664	1937436	1937546
Agilulf	9.18854	45.464664	12.233333	42.283333	1937546	1937557
Agilulf	12.233333	42.283333	12.233333	42.283333	1937557	1938005
Agilulf	12.233333	42.283333	10	45	1938005	1938014
Agilulf	10	45	10	45	1938014	1939832
Agilulf	10	45	12	43	1939832	1939840
Agilulf	12	43	12	43	1939840	1940198
Agilulf	12	43	10.3279	44.8014	1940198	1940205
Agilulf	10.3279	44.8014	10.3279	44.8014	1940205	1940934
Agilulf	10.3279	44.8014	10.026054	45.133862	1940934	1940936
Agilulf	10.026054	45.133862	10.026054	45.133862	1940936	1941296
Agilulf	10.026054	45.133862	11.866667	45.416668	1941296	1941301
Agilulf	11.866667	45.416668	11.866667	45.416668	1941301	1941510
Agilulf	11.866667	45.416668	10.7913751	45.1564168	1941510	1941514
Agilulf	10.7913751	45.1564168	10.7913751	45.1564168	1941514	1941661
Agilulf	10.7913751	45.1564168	9.266667	45.583332	1941661	1941666
Agilulf	9.266667	45.583332	9.266667	45.583332	1941666	1942387
Agilulf	9.266667	45.583332	12.1107485	42.7184602	1942387	1942397
Agilulf	12.1107485	42.7184602	12.1107485	42.7184602	1942397	1944214
Agilulf	12.1107485	42.7184602	13.233333	46.066667	1944214	1944223
Agilulf	13.233333	46.066667	13.233333	46.066667	1944223	1944942
Agilulf	13.233333	46.066667	9.18854	45.464664	1944942	1944953
Agilulf	9.18854	45.464664	9.18854	45.464664	1944953	1946535
Agilulf	9.18854	45.464664	9.18854	45.464664	1946535	1946536
Agilulf	9.18854	45.464664	9.18854	45.464664	1946536	1946779
Agilulf	9.18854	45.464664	9.266667	45.583332	1946779	1946780
Agilulf	9.266667	45.583332	9.266667	45.583332	1946780	1946810
