key	longitude	latitude	overall_length	texture	first_year	last_year
DolmenKR450	126.948	37.8488	50	Dolmen	-700	-200
DolmenKR451	127.104	37.8488	50	Dolmen	-700	-200
DolmenKR452	126.99	37.844	50	Dolmen	-700	-200
DolmenKR453	126.408	37.8392	50	Dolmen	-700	-200
DolmenKR454	127.674	37.8392	50	Dolmen	-700	-200
DolmenKR455	126.912	37.8344	50	Dolmen	-700	-200
DolmenKR456	128.79	37.8296	50	Dolmen	-700	-200
DolmenKR457	127.188	37.8296	50	Dolmen	-700	-200
DolmenKR458	127.032	37.8152	50	Dolmen	-700	-200
DolmenKR459	127.614	37.8152	50	Dolmen	-700	-200
DolmenKR460	126.978	37.8104	50	Dolmen	-700	-200
DolmenKR461	126.444	37.8056	50	Dolmen	-700	-200
DolmenKR462	126.402	37.8056	50	Dolmen	-700	-200
DolmenKR463	126.912	37.8008	50	Dolmen	-700	-200
DolmenKR464	127.092	37.796	50	Dolmen	-700	-200
DolmenKR465	128.832	37.7912	50	Dolmen	-700	-200
DolmenKR466	126.48	37.7864	50	Dolmen	-700	-200
DolmenKR467	127.212	37.7864	50	Dolmen	-700	-200
DolmenKR468	127.008	37.7816	50	Dolmen	-700	-200
DolmenKR469	127.056	37.7816	50	Dolmen	-700	-200
DolmenKR470	128.766	37.772	50	Dolmen	-700	-200
DolmenKR471	126.948	37.772	50	Dolmen	-700	-200
DolmenKR472	127.17	37.772	50	Dolmen	-700	-200
DolmenKR473	126.402	37.7672	50	Dolmen	-700	-200
DolmenKR474	126.366	37.7528	50	Dolmen	-700	-200
DolmenKR475	126.456	37.7528	50	Dolmen	-700	-200
DolmenKR476	127.656	37.7528	50	Dolmen	-700	-200
DolmenKR477	128.826	37.748	50	Dolmen	-700	-200
DolmenKR478	126.498	37.748	50	Dolmen	-700	-200
DolmenKR479	126.984	37.7432	50	Dolmen	-700	-200
DolmenKR480	127.044	37.7432	50	Dolmen	-700	-200
DolmenKR481	127.206	37.7432	50	Dolmen	-700	-200
DolmenKR482	126.408	37.7288	50	Dolmen	-700	-200
DolmenKR483	126.498	37.7192	50	Dolmen	-700	-200
DolmenKR484	127.152	37.7192	50	Dolmen	-700	-200
DolmenKR485	126.852	37.7096	50	Dolmen	-700	-200
DolmenKR486	127.026	37.7096	50	Dolmen	-700	-200
DolmenKR487	126.45	37.7	50	Dolmen	-700	-200
DolmenKR488	126.804	37.6952	50	Dolmen	-700	-200
DolmenKR489	128.928	37.6904	50	Dolmen	-700	-200
DolmenKR490	126.852	37.676	50	Dolmen	-700	-200
DolmenKR491	126.624	37.6616	50	Dolmen	-700	-200
DolmenKR492	126.888	37.652	50	Dolmen	-700	-200
DolmenKR493	128.952	37.6424	50	Dolmen	-700	-200
DolmenKR494	126.66	37.628	50	Dolmen	-700	-200
DolmenKR495	128.994	37.604	50	Dolmen	-700	-200
DolmenKR496	126.72	37.556	50	Dolmen	-700	-200
DolmenKR497	127.344	37.556	50	Dolmen	-700	-200
DolmenKR498	127.038	37.5464	50	Dolmen	-700	-200
DolmenKR499	127.308	37.5368	50	Dolmen	-700	-200
DolmenKR500	127.548	37.5368	50	Dolmen	-700	-200
DolmenKR501	127.608	37.5224	50	Dolmen	-700	-200
DolmenKR502	127.038	37.4936	50	Dolmen	-700	-200
DolmenKR503	127.512	37.4936	50	Dolmen	-700	-200
DolmenKR504	127.56	37.4936	50	Dolmen	-700	-200
DolmenKR505	127.086	37.484	50	Dolmen	-700	-200
DolmenKR506	127.482	37.4744	50	Dolmen	-700	-200
DolmenKR507	126.846	37.4696	50	Dolmen	-700	-200
DolmenKR508	127.14	37.46	50	Dolmen	-700	-200
DolmenKR509	126.888	37.4504	50	Dolmen	-700	-200
DolmenKR510	127.044	37.4504	50	Dolmen	-700	-200
DolmenKR511	127.086	37.4408	50	Dolmen	-700	-200
DolmenKR512	128.832	37.4312	50	Dolmen	-700	-200
DolmenKR513	126.78	37.4216	50	Dolmen	-700	-200
DolmenKR514	127.14	37.4168	50	Dolmen	-700	-200
DolmenKR515	127.08	37.3976	50	Dolmen	-700	-200
DolmenKR516	126.744	37.388	50	Dolmen	-700	-200
DolmenKR517	126.822	37.388	50	Dolmen	-700	-200
DolmenKR518	126.882	37.388	50	Dolmen	-700	-200
DolmenKR519	127.134	37.3832	50	Dolmen	-700	-200
DolmenKR520	127.206	37.3736	50	Dolmen	-700	-200
DolmenKR521	127.632	37.3736	50	Dolmen	-700	-200
DolmenKR522	126.918	37.364	50	Dolmen	-700	-200
DolmenKR523	127.722	37.364	50	Dolmen	-700	-200
DolmenKR524	126.756	37.3592	50	Dolmen	-700	-200
DolmenKR525	127.074	37.3592	50	Dolmen	-700	-200
DolmenKR526	127.674	37.3544	50	Dolmen	-700	-200
DolmenKR527	126.804	37.3448	50	Dolmen	-700	-200
DolmenKR528	126.852	37.3448	50	Dolmen	-700	-200
DolmenKR529	127.128	37.3448	50	Dolmen	-700	-200
DolmenKR530	127.248	37.3448	50	Dolmen	-700	-200
DolmenKR531	127.194	37.3256	50	Dolmen	-700	-200
DolmenKR532	127.5	37.3256	50	Dolmen	-700	-200
DolmenKR533	126.762	37.3208	50	Dolmen	-700	-200
DolmenKR534	126.882	37.3208	50	Dolmen	-700	-200
DolmenKR535	126.918	37.3208	50	Dolmen	-700	-200
DolmenKR536	127.086	37.3208	50	Dolmen	-700	-200
DolmenKR537	127.464	37.3112	50	Dolmen	-700	-200
DolmenKR538	127.23	37.3064	50	Dolmen	-700	-200
DolmenKR539	127.176	37.2968	50	Dolmen	-700	-200
DolmenKR540	127.212	37.292	50	Dolmen	-700	-200
DolmenKR541	127.398	37.2872	50	Dolmen	-700	-200
DolmenKR542	126.9	37.2824	50	Dolmen	-700	-200
DolmenKR543	127.254	37.2728	50	Dolmen	-700	-200
DolmenKR544	127.194	37.2536	50	Dolmen	-700	-200
DolmenKR545	127.722	37.2248	50	Dolmen	-700	-200
DolmenKR546	128.412	37.2152	50	Dolmen	-700	-200
DolmenKR547	127.704	37.1816	50	Dolmen	-700	-200
DolmenKR548	128.508	37.1768	50	Dolmen	-700	-200
DolmenKR549	127.728	37.148	50	Dolmen	-700	-200
DolmenKR550	127.68	37.1432	50	Dolmen	-700	-200
DolmenKR551	127.782	37.1144	50	Dolmen	-700	-200
DolmenKR552	128.022	37.0856	50	Dolmen	-700	-200
DolmenKR553	127.998	37.0616	50	Dolmen	-700	-200
DolmenKR554	128.106	37.052	50	Dolmen	-700	-200
DolmenKR555	128.046	37.0472	50	Dolmen	-700	-200
DolmenKR556	127.884	37.0376	50	Dolmen	-700	-200
DolmenKR557	128.082	37.0136	50	Dolmen	-700	-200
DolmenKR558	127.956	37.0088	50	Dolmen	-700	-200
DolmenKR559	128.01	37.004	50	Dolmen	-700	-200
DolmenKR560	128.592	37.004	50	Dolmen	-700	-200
DolmenKR561	127.842	36.9944	50	Dolmen	-700	-200
DolmenKR562	127.902	36.9944	50	Dolmen	-700	-200
DolmenKR563	128.634	36.9896	50	Dolmen	-700	-200
DolmenKR564	128.058	36.98	50	Dolmen	-700	-200
DolmenKR565	128.01	36.9656	50	Dolmen	-700	-200
DolmenKR566	127.962	36.9608	50	Dolmen	-700	-200
DolmenKR567	128.664	36.956	50	Dolmen	-700	-200
DolmenKR568	128.556	36.9464	50	Dolmen	-700	-200
DolmenKR569	128.028	36.9416	50	Dolmen	-700	-200
DolmenKR570	128.448	36.9272	50	Dolmen	-700	-200
DolmenKR571	128.7	36.9224	50	Dolmen	-700	-200
DolmenKR572	127.398	36.9128	50	Dolmen	-700	-200
DolmenKR573	128.58	36.908	50	Dolmen	-700	-200
DolmenKR574	128.418	36.8936	50	Dolmen	-700	-200
DolmenKR575	128.472	36.8888	50	Dolmen	-700	-200
DolmenKR576	126.45	36.8744	50	Dolmen	-700	-200
DolmenKR577	128.502	36.86	50	Dolmen	-700	-200
DolmenKR578	128.4	36.8552	50	Dolmen	-700	-200
DolmenKR579	128.454	36.8552	50	Dolmen	-700	-200
DolmenKR580	128.58	36.8456	50	Dolmen	-700	-200
DolmenKR581	127.434	36.8312	50	Dolmen	-700	-200
DolmenKR582	126.468	36.8216	50	Dolmen	-700	-200
DolmenKR583	126.51	36.8024	50	Dolmen	-700	-200
DolmenKR584	126.432	36.7928	50	Dolmen	-700	-200
DolmenKR585	126.474	36.788	50	Dolmen	-700	-200
DolmenKR586	126.468	36.764	50	Dolmen	-700	-200
DolmenKR587	127.566	36.7496	50	Dolmen	-700	-200
DolmenKR588	128.088	36.7352	50	Dolmen	-700	-200
DolmenKR589	128.388	36.7352	50	Dolmen	-700	-200
DolmenKR590	127.374	36.7112	50	Dolmen	-700	-200
DolmenKR591	127.44	36.7016	50	Dolmen	-700	-200
DolmenKR592	128.394	36.6872	50	Dolmen	-700	-200
DolmenKR593	128.658	36.6776	50	Dolmen	-700	-200
DolmenKR594	126.804	36.668	50	Dolmen	-700	-200
DolmenKR595	126.528	36.6584	50	Dolmen	-700	-200
DolmenKR596	128.73	36.644	50	Dolmen	-700	-200
DolmenKR597	127.29	36.644	50	Dolmen	-700	-200
DolmenKR598	126.546	36.6296	50	Dolmen	-700	-200
DolmenKR599	127.254	36.6152	50	Dolmen	-700	-200
DolmenKR600	128.754	36.5912	50	Dolmen	-700	-200
DolmenKR601	128.82	36.5912	50	Dolmen	-700	-200
DolmenKR602	127.296	36.5864	50	Dolmen	-700	-200
DolmenKR603	128.736	36.5576	50	Dolmen	-700	-200
DolmenKR604	127.092	36.5576	50	Dolmen	-700	-200
DolmenKR605	128.808	36.548	50	Dolmen	-700	-200
DolmenKR606	128.706	36.524	50	Dolmen	-700	-200
DolmenKR607	127.128	36.524	50	Dolmen	-700	-200
DolmenKR608	128.628	36.5192	50	Dolmen	-700	-200
DolmenKR609	127.092	36.5048	50	Dolmen	-700	-200
DolmenKR610	126.774	36.4952	50	Dolmen	-700	-200
DolmenKR611	127.086	36.4712	50	Dolmen	-700	-200
DolmenKR612	126.726	36.4712	50	Dolmen	-700	-200
DolmenKR613	129.33	36.4664	50	Dolmen	-700	-200
DolmenKR614	127.116	36.4616	50	Dolmen	-700	-200
DolmenKR615	126.858	36.4616	50	Dolmen	-700	-200
DolmenKR616	126.792	36.4568	50	Dolmen	-700	-200
DolmenKR617	127.152	36.452	50	Dolmen	-700	-200
DolmenKR618	127.11	36.428	50	Dolmen	-700	-200
DolmenKR619	126.876	36.4232	50	Dolmen	-700	-200
DolmenKR620	126.828	36.4184	50	Dolmen	-700	-200
DolmenKR621	128.574	36.4088	50	Dolmen	-700	-200
DolmenKR622	128.64	36.4088	50	Dolmen	-700	-200
DolmenKR623	128.7	36.404	50	Dolmen	-700	-200
DolmenKR624	127.164	36.404	50	Dolmen	-700	-200
DolmenKR625	126.612	36.404	50	Dolmen	-700	-200
DolmenKR626	127.11	36.3992	50	Dolmen	-700	-200
DolmenKR627	127.062	36.3896	50	Dolmen	-700	-200
DolmenKR628	126.966	36.3848	50	Dolmen	-700	-200
DolmenKR629	126.906	36.3848	50	Dolmen	-700	-200
DolmenKR630	126.846	36.38	50	Dolmen	-700	-200
DolmenKR631	127.602	36.3704	50	Dolmen	-700	-200
DolmenKR632	127.146	36.3656	50	Dolmen	-700	-200
DolmenKR633	126.804	36.3656	50	Dolmen	-700	-200
DolmenKR634	128.664	36.356	50	Dolmen	-700	-200
DolmenKR635	126.924	36.356	50	Dolmen	-700	-200
DolmenKR636	126.606	36.356	50	Dolmen	-700	-200
DolmenKR637	127.086	36.3512	50	Dolmen	-700	-200
DolmenKR638	127.572	36.3512	50	Dolmen	-700	-200
DolmenKR639	127.65	36.3512	50	Dolmen	-700	-200
DolmenKR640	128.574	36.3464	50	Dolmen	-700	-200
DolmenKR641	128.61	36.3464	50	Dolmen	-700	-200
DolmenKR642	126.876	36.3464	50	Dolmen	-700	-200
DolmenKR643	127.524	36.3464	50	Dolmen	-700	-200
DolmenKR644	126.642	36.3368	50	Dolmen	-700	-200
DolmenKR645	128.52	36.332	50	Dolmen	-700	-200
DolmenKR646	126.822	36.332	50	Dolmen	-700	-200
DolmenKR647	127.62	36.332	50	Dolmen	-700	-200
DolmenKR648	128.706	36.3272	50	Dolmen	-700	-200
DolmenKR649	127.14	36.3224	50	Dolmen	-700	-200
DolmenKR650	126.864	36.3176	50	Dolmen	-700	-200
DolmenKR651	128.562	36.308	50	Dolmen	-700	-200
DolmenKR652	128.61	36.308	50	Dolmen	-700	-200
DolmenKR653	128.658	36.308	50	Dolmen	-700	-200
DolmenKR654	127.65	36.3032	50	Dolmen	-700	-200
DolmenKR655	126.642	36.2984	50	Dolmen	-700	-200
DolmenKR656	129.294	36.2936	50	Dolmen	-700	-200
DolmenKR657	127.608	36.2936	50	Dolmen	-700	-200
DolmenKR658	126.828	36.2888	50	Dolmen	-700	-200
DolmenKR659	126.906	36.2888	50	Dolmen	-700	-200
DolmenKR660	129.336	36.2744	50	Dolmen	-700	-200
DolmenKR661	126.972	36.2744	50	Dolmen	-700	-200
DolmenKR662	126.594	36.2696	50	Dolmen	-700	-200
DolmenKR663	126.654	36.26	50	Dolmen	-700	-200
DolmenKR664	126.936	36.2552	50	Dolmen	-700	-200
DolmenKR665	129.276	36.2216	50	Dolmen	-700	-200
DolmenKR666	126.906	36.2216	50	Dolmen	-700	-200
DolmenKR667	129.234	36.2168	50	Dolmen	-700	-200
DolmenKR668	129.114	36.2072	50	Dolmen	-700	-200
DolmenKR669	129.06	36.1976	50	Dolmen	-700	-200
DolmenKR670	127.416	36.1928	50	Dolmen	-700	-200
DolmenKR671	127.764	36.1928	50	Dolmen	-700	-200
DolmenKR672	129.162	36.188	50	Dolmen	-700	-200
DolmenKR673	127.524	36.1832	50	Dolmen	-700	-200
DolmenKR674	127.464	36.1736	50	Dolmen	-700	-200
DolmenKR675	129.198	36.1736	50	Dolmen	-700	-200
DolmenKR676	129.324	36.1688	50	Dolmen	-700	-200
DolmenKR677	128.004	36.1688	50	Dolmen	-700	-200
DolmenKR678	126.726	36.1592	50	Dolmen	-700	-200
DolmenKR679	129.048	36.1592	50	Dolmen	-700	-200
DolmenKR680	129.102	36.1592	50	Dolmen	-700	-200
DolmenKR681	127.428	36.1448	50	Dolmen	-700	-200
DolmenKR682	129.15	36.1448	50	Dolmen	-700	-200
DolmenKR683	126.69	36.14	50	Dolmen	-700	-200
DolmenKR684	127.5	36.14	50	Dolmen	-700	-200
DolmenKR685	129.234	36.14	50	Dolmen	-700	-200
DolmenKR686	129.072	36.1208	50	Dolmen	-700	-200
DolmenKR687	129.138	36.1208	50	Dolmen	-700	-200
DolmenKR688	129.186	36.1208	50	Dolmen	-700	-200
DolmenKR689	126.648	36.116	50	Dolmen	-700	-200
DolmenKR690	128.772	36.116	50	Dolmen	-700	-200
DolmenKR691	126.72	36.1112	50	Dolmen	-700	-200
DolmenKR692	128.412	36.1112	50	Dolmen	-700	-200
DolmenKR693	129.216	36.0968	50	Dolmen	-700	-200
DolmenKR694	129.156	36.092	50	Dolmen	-700	-200
DolmenKR695	126.678	36.0872	50	Dolmen	-700	-200
DolmenKR696	128.346	36.0872	50	Dolmen	-700	-200
DolmenKR697	128.802	36.0824	50	Dolmen	-700	-200
DolmenKR698	128.538	36.0728	50	Dolmen	-700	-200
DolmenKR699	128.406	36.068	50	Dolmen	-700	-200
DolmenKR700	129.084	36.068	50	Dolmen	-700	-200
DolmenKR701	128.58	36.0632	50	Dolmen	-700	-200
DolmenKR702	129.036	36.0632	50	Dolmen	-700	-200
DolmenKR703	129.282	36.0584	50	Dolmen	-700	-200
DolmenKR704	129.504	36.0536	50	Dolmen	-700	-200
DolmenKR705	128.868	36.0536	50	Dolmen	-700	-200
DolmenKR706	128.334	36.0488	50	Dolmen	-700	-200
DolmenKR707	128.988	36.0488	50	Dolmen	-700	-200
DolmenKR708	128.22	36.044	50	Dolmen	-700	-200
DolmenKR709	128.796	36.044	50	Dolmen	-700	-200
DolmenKR710	129.078	36.044	50	Dolmen	-700	-200
DolmenKR711	129.126	36.044	50	Dolmen	-700	-200
DolmenKR712	129.168	36.044	50	Dolmen	-700	-200
DolmenKR713	129.222	36.0392	50	Dolmen	-700	-200
DolmenKR714	129.03	36.0344	50	Dolmen	-700	-200
DolmenKR715	128.466	36.0296	50	Dolmen	-700	-200
DolmenKR716	129.294	36.0248	50	Dolmen	-700	-200
DolmenKR717	128.538	36.0248	50	Dolmen	-700	-200
DolmenKR718	128.832	36.02	50	Dolmen	-700	-200
DolmenKR719	128.376	36.0152	50	Dolmen	-700	-200
DolmenKR720	128.43	36.0152	50	Dolmen	-700	-200
DolmenKR721	129.084	36.0152	50	Dolmen	-700	-200
DolmenKR722	128.604	36.0104	50	Dolmen	-700	-200
DolmenKR723	129.156	36.0056	50	Dolmen	-700	-200
DolmenKR724	129.204	36.0056	50	Dolmen	-700	-200
DolmenKR725	128.496	35.996	50	Dolmen	-700	-200
DolmenKR726	128.892	35.996	50	Dolmen	-700	-200
DolmenKR727	127.752	35.9912	50	Dolmen	-700	-200
DolmenKR728	128.214	35.9912	50	Dolmen	-700	-200
DolmenKR729	128.55	35.9912	50	Dolmen	-700	-200
DolmenKR730	129.402	35.9864	50	Dolmen	-700	-200
DolmenKR731	128.808	35.9864	50	Dolmen	-700	-200
DolmenKR732	129.324	35.9768	50	Dolmen	-700	-200
DolmenKR733	129.156	35.9768	50	Dolmen	-700	-200
DolmenKR734	127.092	35.972	50	Dolmen	-700	-200
DolmenKR735	129.21	35.972	50	Dolmen	-700	-200
DolmenKR736	129.252	35.972	50	Dolmen	-700	-200
DolmenKR737	128.46	35.9672	50	Dolmen	-700	-200
DolmenKR738	128.628	35.9672	50	Dolmen	-700	-200
DolmenKR739	127.14	35.9624	50	Dolmen	-700	-200
DolmenKR740	128.838	35.9576	50	Dolmen	-700	-200
DolmenKR741	128.952	35.9576	50	Dolmen	-700	-200
DolmenKR742	128.508	35.9528	50	Dolmen	-700	-200
DolmenKR743	128.556	35.948	50	Dolmen	-700	-200
DolmenKR744	128.748	35.948	50	Dolmen	-700	-200
DolmenKR745	128.898	35.948	50	Dolmen	-700	-200
DolmenKR746	129.282	35.9432	50	Dolmen	-700	-200
DolmenKR747	127.092	35.9384	50	Dolmen	-700	-200
DolmenKR748	127.038	35.9336	50	Dolmen	-700	-200
DolmenKR749	129.192	35.9336	50	Dolmen	-700	-200
DolmenKR750	128.814	35.9288	50	Dolmen	-700	-200
DolmenKR751	129.24	35.9288	50	Dolmen	-700	-200
DolmenKR752	128.46	35.924	50	Dolmen	-700	-200
DolmenKR753	129	35.9192	50	Dolmen	-700	-200
DolmenKR754	128.88	35.9144	50	Dolmen	-700	-200
DolmenKR755	128.952	35.9144	50	Dolmen	-700	-200
DolmenKR756	129.144	35.9144	50	Dolmen	-700	-200
DolmenKR757	127.44	35.9048	50	Dolmen	-700	-200
DolmenKR758	128.538	35.9048	50	Dolmen	-700	-200
DolmenKR759	129.03	35.9	50	Dolmen	-700	-200
DolmenKR760	128.754	35.8952	50	Dolmen	-700	-200
DolmenKR761	128.862	35.8952	50	Dolmen	-700	-200
DolmenKR762	129.21	35.8952	50	Dolmen	-700	-200
DolmenKR763	127.404	35.8904	50	Dolmen	-700	-200
DolmenKR764	128.922	35.8904	50	Dolmen	-700	-200
DolmenKR765	129.15	35.8856	50	Dolmen	-700	-200
DolmenKR766	127.38	35.8808	50	Dolmen	-700	-200
DolmenKR767	129.276	35.8808	50	Dolmen	-700	-200
DolmenKR768	128.808	35.8664	50	Dolmen	-700	-200
DolmenKR769	128.886	35.8664	50	Dolmen	-700	-200
DolmenKR770	128.976	35.8664	50	Dolmen	-700	-200
DolmenKR771	128.442	35.8664	50	Dolmen	-700	-200
DolmenKR772	129.096	35.8664	50	Dolmen	-700	-200
DolmenKR773	129.228	35.8616	50	Dolmen	-700	-200
DolmenKR774	129.132	35.8616	50	Dolmen	-700	-200
DolmenKR775	126.78	35.8568	50	Dolmen	-700	-200
DolmenKR776	129.054	35.8568	50	Dolmen	-700	-200
DolmenKR777	127.47	35.852	50	Dolmen	-700	-200
DolmenKR778	129.168	35.852	50	Dolmen	-700	-200
DolmenKR779	127.752	35.8376	50	Dolmen	-700	-200
DolmenKR780	127.818	35.8376	50	Dolmen	-700	-200
DolmenKR781	127.134	35.8328	50	Dolmen	-700	-200
DolmenKR782	129.096	35.8328	50	Dolmen	-700	-200
DolmenKR783	128.904	35.828	50	Dolmen	-700	-200
DolmenKR784	128.412	35.828	50	Dolmen	-700	-200
DolmenKR785	129.252	35.828	50	Dolmen	-700	-200
DolmenKR786	126.792	35.8136	50	Dolmen	-700	-200
DolmenKR787	129.198	35.8136	50	Dolmen	-700	-200
DolmenKR788	129.156	35.8136	50	Dolmen	-700	-200
DolmenKR789	127.866	35.8136	50	Dolmen	-700	-200
DolmenKR790	127.77	35.8088	50	Dolmen	-700	-200
DolmenKR791	128.46	35.804	50	Dolmen	-700	-200
DolmenKR792	129.228	35.804	50	Dolmen	-700	-200
DolmenKR793	128.364	35.7944	50	Dolmen	-700	-200
DolmenKR794	127.728	35.7896	50	Dolmen	-700	-200
DolmenKR795	127.794	35.7896	50	Dolmen	-700	-200
DolmenKR796	127.842	35.7848	50	Dolmen	-700	-200
DolmenKR797	127.884	35.7752	50	Dolmen	-700	-200
DolmenKR798	128.406	35.7704	50	Dolmen	-700	-200
DolmenKR799	127.95	35.7656	50	Dolmen	-700	-200
DolmenKR800	126.672	35.7608	50	Dolmen	-700	-200
DolmenKR801	126.726	35.7512	50	Dolmen	-700	-200
DolmenKR802	126.774	35.7464	50	Dolmen	-700	-200
DolmenKR803	127.77	35.7416	50	Dolmen	-700	-200
DolmenKR804	126.612	35.7416	50	Dolmen	-700	-200
DolmenKR805	127.908	35.7368	50	Dolmen	-700	-200
DolmenKR806	128.442	35.732	50	Dolmen	-700	-200
DolmenKR807	127.956	35.7272	50	Dolmen	-700	-200
DolmenKR808	127.866	35.7272	50	Dolmen	-700	-200
DolmenKR809	127.83	35.7272	50	Dolmen	-700	-200
DolmenKR810	126.702	35.7176	50	Dolmen	-700	-200
DolmenKR811	126.66	35.7176	50	Dolmen	-700	-200
DolmenKR812	126.738	35.708	50	Dolmen	-700	-200
DolmenKR813	127.8	35.6984	50	Dolmen	-700	-200
DolmenKR814	126.618	35.6936	50	Dolmen	-700	-200
DolmenKR815	127.836	35.684	50	Dolmen	-700	-200
DolmenKR816	127.5	35.6792	50	Dolmen	-700	-200
DolmenKR817	126.684	35.6792	50	Dolmen	-700	-200
DolmenKR818	128.67	35.6744	50	Dolmen	-700	-200
DolmenKR819	128.064	35.6696	50	Dolmen	-700	-200
DolmenKR820	126.57	35.6696	50	Dolmen	-700	-200
DolmenKR821	126.732	35.6696	50	Dolmen	-700	-200
DolmenKR822	128.718	35.6456	50	Dolmen	-700	-200
DolmenKR823	128.016	35.6456	50	Dolmen	-700	-200
DolmenKR824	128.1	35.6408	50	Dolmen	-700	-200
DolmenKR825	126.69	35.6408	50	Dolmen	-700	-200
DolmenKR826	128.37	35.6312	50	Dolmen	-700	-200
DolmenKR827	126.81	35.6312	50	Dolmen	-700	-200
DolmenKR828	129.186	35.6264	50	Dolmen	-700	-200
DolmenKR829	128.064	35.6216	50	Dolmen	-700	-200
DolmenKR830	128.43	35.612	50	Dolmen	-700	-200
DolmenKR831	128.022	35.612	50	Dolmen	-700	-200
DolmenKR832	126.864	35.612	50	Dolmen	-700	-200
DolmenKR833	129.234	35.6072	50	Dolmen	-700	-200
DolmenKR834	128.85	35.6072	50	Dolmen	-700	-200
DolmenKR835	128.148	35.6072	50	Dolmen	-700	-200
DolmenKR836	127.974	35.6072	50	Dolmen	-700	-200
DolmenKR837	126.66	35.5976	50	Dolmen	-700	-200
DolmenKR838	128.676	35.5928	50	Dolmen	-700	-200
DolmenKR839	128.502	35.5928	50	Dolmen	-700	-200
DolmenKR840	127.086	35.5928	50	Dolmen	-700	-200
DolmenKR841	128.742	35.588	50	Dolmen	-700	-200
DolmenKR842	127.044	35.588	50	Dolmen	-700	-200
DolmenKR843	126.792	35.588	50	Dolmen	-700	-200
DolmenKR844	126.834	35.588	50	Dolmen	-700	-200
DolmenKR845	129.168	35.5832	50	Dolmen	-700	-200
DolmenKR846	128.796	35.5832	50	Dolmen	-700	-200
DolmenKR847	128.076	35.5832	50	Dolmen	-700	-200
DolmenKR848	128.034	35.5832	50	Dolmen	-700	-200
DolmenKR849	126.984	35.5784	50	Dolmen	-700	-200
DolmenKR850	129.27	35.5736	50	Dolmen	-700	-200
DolmenKR851	128.526	35.5736	50	Dolmen	-700	-200
DolmenKR852	128.388	35.5736	50	Dolmen	-700	-200
DolmenKR853	126.882	35.5736	50	Dolmen	-700	-200
DolmenKR854	126.606	35.5736	50	Dolmen	-700	-200
DolmenKR855	127.08	35.5688	50	Dolmen	-700	-200
DolmenKR856	126.684	35.5688	50	Dolmen	-700	-200
DolmenKR857	126.642	35.5688	50	Dolmen	-700	-200
DolmenKR858	127.992	35.564	50	Dolmen	-700	-200
DolmenKR859	126.726	35.564	50	Dolmen	-700	-200
DolmenKR860	126.786	35.5544	50	Dolmen	-700	-200
DolmenKR861	128.682	35.5496	50	Dolmen	-700	-200
DolmenKR862	128.052	35.5496	50	Dolmen	-700	-200
DolmenKR863	127.128	35.5496	50	Dolmen	-700	-200
DolmenKR864	126.834	35.5496	50	Dolmen	-700	-200
DolmenKR865	128.826	35.5448	50	Dolmen	-700	-200
DolmenKR866	128.628	35.5448	50	Dolmen	-700	-200
DolmenKR867	128.4	35.5448	50	Dolmen	-700	-200
DolmenKR868	128.766	35.54	50	Dolmen	-700	-200
DolmenKR869	127.476	35.5352	50	Dolmen	-700	-200
DolmenKR870	126.744	35.5352	50	Dolmen	-700	-200
DolmenKR871	126.558	35.5304	50	Dolmen	-700	-200
DolmenKR872	126.696	35.5304	50	Dolmen	-700	-200
DolmenKR873	126.972	35.5256	50	Dolmen	-700	-200
DolmenKR874	128.034	35.5208	50	Dolmen	-700	-200
DolmenKR875	126.498	35.5208	50	Dolmen	-700	-200
DolmenKR876	128.724	35.516	50	Dolmen	-700	-200
DolmenKR877	128.418	35.516	50	Dolmen	-700	-200
DolmenKR878	126.804	35.516	50	Dolmen	-700	-200
DolmenKR879	127.152	35.5112	50	Dolmen	-700	-200
DolmenKR880	126.66	35.5112	50	Dolmen	-700	-200
DolmenKR881	128.808	35.5016	50	Dolmen	-700	-200
DolmenKR882	126.762	35.5016	50	Dolmen	-700	-200
DolmenKR883	126.522	35.5016	50	Dolmen	-700	-200
DolmenKR884	126.558	35.4968	50	Dolmen	-700	-200
DolmenKR885	126.948	35.492	50	Dolmen	-700	-200
DolmenKR886	126.702	35.4872	50	Dolmen	-700	-200
DolmenKR887	126.486	35.4824	50	Dolmen	-700	-200
DolmenKR888	126.624	35.4776	50	Dolmen	-700	-200
DolmenKR889	126.792	35.4728	50	Dolmen	-700	-200
DolmenKR890	126.75	35.468	50	Dolmen	-700	-200
DolmenKR891	126.858	35.4632	50	Dolmen	-700	-200
DolmenKR892	126.948	35.4584	50	Dolmen	-700	-200
DolmenKR893	126.438	35.4584	50	Dolmen	-700	-200
DolmenKR894	126.522	35.4584	50	Dolmen	-700	-200
DolmenKR895	126.672	35.4584	50	Dolmen	-700	-200
DolmenKR896	126.564	35.4584	50	Dolmen	-700	-200
DolmenKR897	127.152	35.4488	50	Dolmen	-700	-200
DolmenKR898	127.056	35.444	50	Dolmen	-700	-200
DolmenKR899	126.384	35.444	50	Dolmen	-700	-200
DolmenKR900	126.996	35.4392	50	Dolmen	-700	-200
DolmenKR901	126.636	35.4344	50	Dolmen	-700	-200
DolmenKR902	126.756	35.4344	50	Dolmen	-700	-200
DolmenKR903	127.89	35.4296	50	Dolmen	-700	-200
