key	value
KamchatkaAinu1	ノッシツ
KamchatkaAinu2	ノッシュツベツ
KamchatkaAinu3	タツコフベツ
KamchatkaAinu4	レプンイショ
KamchatkaAinu5	タツコフ
KamchatkaAinu6	シラルホ
KamchatkaAinu7	レプンライシャシ
KamchatkaAinu8	ヤツオチウシ
KamchatkaAinu9	イヤカンヌフリ
KamchatkaAinu10	トウサンベツ
KamchatkaAinu11	ポンルルカ
