start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-98.871635	19.686081	-98.871635	19.686081	1849260	1859120
-98.871635	19.686081	-98.871635	19.686081	1859120	1859121
-98.871635	19.686081	-98.871635	19.686081	1859121	1859503
-98.871635	19.686081	-90.3806	17.2783	1859503	1859525
-90.3806	17.2783	-90.3806	17.2783	1859525	1859528
-90.3806	17.2783	-89.740278	17.797778	1859528	1859531
-89.740278	17.797778	-89.740278	17.797778	1859531	1859531
-89.740278	17.797778	-89.61447	17.21451	1859531	1859533
-89.61447	17.21451	-89.61447	17.21451	1859533	1859851
-89.61447	17.21451	-89.632743	17.393888	1859851	1859852
-89.632743	17.393888	-89.632743	17.393888	1859852	1860058
-89.632743	17.393888	-89.1425	14.8375	1860058	1860065
-89.1425	14.8375	-89.1425	14.8375	1860065	1863863
-89.1425	14.8375	-89.61447	17.21451	1863863	1863870
-89.61447	17.21451	-89.61447	17.21451	1863870	1869347
-89.61447	17.21451	-89.632743	17.393888	1869347	1869348
-89.632743	17.393888	-89.632743	17.393888	1869348	1869378
