start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
5.75	58.716667	5.75	58.716667	2068405	2071989
5.75	58.716667	-22.574925	66.39372	2071989	2072058
-22.574925	66.39372	-22.574925	66.39372	2072058	2074975
-22.574925	66.39372	-21.536473	65.05845	2074975	2074980
-21.536473	65.05845	-21.536473	65.05845	2074980	2079359
-21.536473	65.05845	-20.283889	64.311111	2079359	2079363
-20.283889	64.311111	-20.283889	64.311111	2079363	2080086
-20.283889	64.311111	-18	65	2080086	2080093
-18	65	-18	65	2080093	2080118
-18	65	-45.515	61.152222	2080118	2080184
-45.515	61.152222	-45.515	61.152222	2080184	2080457
-45.515	61.152222	-45.515	61.152222	2080457	2080458
-45.515	61.152222	-45.515	61.152222	2080458	2081123
-45.515	61.152222	-18	65	2081123	2081189
-18	65	-18	65	2081189	2081214
-18	65	-45.515	61.152222	2081214	2081280
-45.515	61.152222	-45.515	61.152222	2081280	2081496
-45.515	61.152222	-21.15	63.866667	2081496	2081554
-21.15	63.866667	-21.15	63.866667	2081554	2081498
-21.15	63.866667	-44.7	59.983333	2081498	2081554
-44.7	59.983333	-44.7	59.983333	2081554	2086173
-44.7	59.983333	10.393333	63.429722	2086173	2086302
10.393333	63.429722	10.393333	63.429722	2086302	2086597
10.393333	63.429722	-45.515	61.152222	2086597	2086728
-45.515	61.152222	-45.515	61.152222	2086728	2086729
-45.515	61.152222	-70	68	2086729	2086789
-70	68	-70	68	2086789	2086812
-70	68	-62	54	2086812	2086850
-62	54	-62	54	2086850	2086894
-62	54	-55.533333	51.601389	2086894	2086911
-55.533333	51.601389	-55.533333	51.601389	2086911	2087000
-55.533333	51.601389	-45.515	61.152222	2087000	2087033
-45.515	61.152222	-45.515	61.152222	2087033	2087762
-45.515	61.152222	-45.515	61.152222	2087762	2087763
-45.515	61.152222	-45.515	61.152222	2087763	2093971
-45.515	61.152222	-45.515	61.152222	2093971	2093972
-45.515	61.152222	-45.515	61.152222	2093972	2094002
