key	value
calendar_japan	わ れき
calendar_gregorian	ぐれごりお れき
calendar_julian	ゆりうす れき
calendar_julian_day	ゆりうす つうじつ
calendar_calbp	こうせい ねんだい
calendar_hijri	ひじゅら れき
