start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
1.08	51.279999	1.08	51.279999	1922308	1936552
1.08	51.279999	1.08	51.279999	1936552	1936553
1.08	51.279999	1.08	51.279999	1936553	1939473
1.08	51.279999	1.432038	51.360165	1939473	1939475
1.432038	51.360165	1.432038	51.360165	1939475	1939564
1.432038	51.360165	1.08	51.279999	1939564	1939566
1.08	51.279999	1.08	51.279999	1939566	1946498
1.08	51.279999	1.08	51.279999	1946498	1946499
1.08	51.279999	1.08	51.279999	1946499	1946498
1.08	51.279999	1.08	51.279999	1946498	1946499
1.08	51.279999	1.08	51.279999	1946499	1946529
