start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
-1.08958	53.95887	-1.08958	53.95887	1949702	1955910
-1.08958	53.95887	-1.08958	53.95887	1955910	1955911
-1.08958	53.95887	-1.08958	53.95887	1955911	1959197
-1.08958	53.95887	-1.08958	53.95887	1959197	1959198
-1.08958	53.95887	-1.08958	53.95887	1959198	1960292
-1.08958	53.95887	-0.882	54.304	1960292	1960294
-0.882	54.304	-0.882	54.304	1960294	1960684
-0.882	54.304	-1.695	52.633	1960684	1960689
-1.695	52.633	-1.695	52.633	1960689	1961005
-1.695	52.633	-1.45	53.834	1961005	1961009
-1.45	53.834	-1.45	53.834	1961009	1961022
-1.45	53.834	-0.989821	54.2656	1961022	1961024
-0.989821	54.2656	-0.989821	54.2656	1961024	1961054
