key	value
title	ちぶつしょうさい
label_type	しゅべつ
label_name	めいしょう
type_geographic	ちりてきとくちょう
type_place_name	ちめい
type_genome	げのむ
type_person	じんぶつ
extra_location	しょざいち
extra_type	しゅべつ
extra_era	じだい
extra_site	りっち
extra_altitude	ひょうこう
extra_artifact	しゅつどいぶつ
