3.68614	8.27136	9.32682	9.44377	19.2973	30.002	23.9075	5.03264	17.3095	15.5967	31.2098	4.69965	27.9682	15.9219	10.0516	31.5937	43.0026	35.6014	15.181	45.0986	54.4816	55.4454	57.7461	55.8642	44.4627	27.4479	23.0291	46.2076	55.7621	58.0223	59.2152	59.8674	60.3707	58.7542	51.1493	39.4336	12.4378	34.516	40.1894	36.1064	40.4121	36.6414	34.0231	27.1551	21.9199	42.5865	41.2724	24.5698	18.1791	27.0179	29.7374	29.5189	28.5398	23.4432	19.2921	13.8888	18.5879	17.5558	4.80646	3.41685	10.7464	27.3377	33.2238	28.5406	24.636	26.3983	27.1392	25.7556	16.8655	21.9162	21.1961	15.4453	6.30984	20.5069	22.9287	25.2869	26.222	34.6388	36.2961	34.4107	23.334	13.9027	29.2536	33.8835	37.1602	32.2135	23.2453	32.2049	38.4516	44.203	12.5297	10.209	21.273	30.082	20.49	17.9059	11.302	16.006	38.072	46.1643	40.1696	37.7856	53.2744	56.3249	50.4974	24.3245	39.1328	47.2588	33.561	46.261	18.228	31.5799	46.0643	38.4449	25.0006	5.27272	20.9956	35.2089	46.7247	22.5349	31.681	47.8153	50.3796	34.2684	22.8474	30.2283	26.9125	27.0303	44.3863	46.8597	38.5144	48.4223	17.5214	29.7883	30.9001	29.6032	23.8575	25.2426	8.18059	34.4615	25.9697	25.0707	29.386	16.1476	21.3249	26.7481	10.1795	17.981	40.7547	43.8673	33.065	17.2443	35.3642	44.6624	40.6397	37.8469	38.9334	38.4743	36.5856	35.27	19.4027	41.2575	36.595	26.942	22.2707	15.1801	22.5361	22.7247	39.3829	32.5941	26.7626	30.4194	26.5765	9.79199	8.11136	18.9363	18.5212	5.99426	12.9913	28.4691	34.9935	28.2337	28.2651	34.1695	3.9973	31.5952	32.9996	26.2619	34.8929	28.4897	32.5265	24.6089	21.3762	14.5452	36.2128	33.9708	23.35	26.8007	27.1581	14.5296	6.55527	36.3719	49.226	36.2992	31.052	46.7608	33.3998	32.6349	12.1736	37.4981	39.6199	3.57637	37.1778	16.1131	42.3859	33.9978	36.1542	20.2298	18.3456	53.9802	56.7399	27.3369	8.88279	10.8624	8.11191	6.96951	6.63412	16.2726	39.3013	23.7016	30.5896	32.9074	35.1767	35.2389	21.5132	22.4175	22.0085	19.8367	10.2711	26.7954	22.7535	19.7868	4.67601	14.1381	11.5159	14.1681	25.4065	39.5378	38.0731	13.6696	13.2826	23.0356	20.2168	35.6356	26.9465	24.0589
2.91213	4.39507	8.88717	12.4599	22.3761	30.5738	29.6293	20.532	8.66437	17.7808	16.2854	13.88	23.5946	5.63506	15.2627	37.4643	44.063	35.1373	21.1751	51.6221	49.5557	50.7769	48.329	34.684	19.1606	39.9377	53.6147	56.4319	55.004	53.9005	54.7398	53.6351	51.1484	46.7096	33.3239	3.85905	39.604	48.3762	45.7848	41.9143	33.8408	15.0947	32.7145	31.3877	35.5009	44.2735	30.7887	21.0348	17.6784	17.7468	18.6965	19.1262	17.8809	17.39	18.0943	17.0969	23.5227	17.46	2.00087	2.93398	14.8904	26.3653	19.0284	18.9065	22.4582	26.6644	23.9476	30.6791	20.7491	35.0105	39.1366	39.8986	30.1465	13.0614	21.4893	22.2685	27.4593	37.9257	41.8722	40.2468	41.0506	26.7082	20.8909	42.8856	37.8377	27.3773	18.1469	24.8604	30.8818	45.1644	29.9934	24.5964	39.4543	44.6837	44.401	39.8553	29.5023	43.3198	50.0081	45.0864	23.0255	19.8153	24.8132	34.5763	23.434	35.8803	49.4136	43.35	32.6948	49.5445	34.4971	13.8068	35.9301	42.6638	32.9932	28.7387	28.963	25.698	35.2623	36.8498	24.8239	13.7157	44.6383	50.3455	39.8355	35.915	27.8645	16.9841	18.3254	42.5739	30.3558	43.0959	9.41058	27.0441	20.8232	22.6919	17.692	22.4819	5.44949	35.0042	25.7606	24.3928	33.1295	15.4154	25.6633	31.8751	28.8215	23.1034	27.2101	38.7752	31.5771	13.6875	35.7333	48.2705	35.244	32.2804	42.5269	38.3957	48.6485	25.035	35.438	41.9046	35.9952	27.7194	5.53583	38.4674	32.5656	30.7287	34.0585	33.2062	27.2264	23.6519	19.1068	7.90002	12.61	26.5054	30.0028	17.0362	4.23677	29.0895	34.9068	31.1106	37.2081	38.4391	27.5173	41.4466	33.7897	23.0883	31.6186	26.4499	31.0126	23.1104	16.6795	5.46103	23.9618	35.1154	40.3134	29.734	32.5498	21.1839	27.9804	8.357	44.4421	53.3103	27.2642	32.7854	40.1317	24.973	5.27496	38.4829	41.7584	7.68358	37.7963	24.1031	40.6884	46.8477	37.4158	19.0425	21.6289	34.6742	52.873	43.1948	8.0121	6.78586	9.13007	8.18763	8.14561	19.5334	42.1362	33.5234	20.4039	43.8251	45.7033	41.7346	30.0498	37.6404	23.75	19.5821	8.60318	32.9255	16.8016	4.11482	15.5229	8.19704	11.2566	13.7671	28.6902	40.594	36.5241	37.5132	28.9424	11.0324	11.1314	25.2628	37.5537	33.3378
4.07949	5.92988	5.32548	3.18407	12.5739	23.9123	26.7594	26.7933	17.5175	7.85983	6.96818	9.83114	13.2112	13.199	12.8114	42.5556	41.7237	31.8735	13.1534	51.0489	43.9353	22.3486	20.8149	22.9473	40.7142	37.8661	36.7235	19.6993	12.9831	15.1191	13.5292	21.8917	32.6033	31.8696	5.9379	44.8525	56.1992	53.1544	46.6487	42.6514	23.5952	12.0977	17.4596	29.9796	36.3879	32.9175	20.2395	24.7982	31.2466	28.5572	26.9458	21.629	12.0215	9.75265	15.4231	20.3224	23.7462	15.4427	1.30311	4.30338	15.697	20.6474	17.2091	12.3737	23.5013	30.2446	26.2301	37.0654	22.9884	43.093	43.2826	46.3536	45.2682	20.4817	33.884	40.6308	41.5308	34.1696	16.902	23.6312	40.3982	36.5239	13.5708	43.9554	44.6278	42.7267	44.048	35.2709	18.0515	44.9668	42.5588	16.1103	43.4136	21.4893	37.8385	39.1897	23.8876	42.1569	39.7123	36.3448	37.4443	22.8177	36.9381	22.1242	46.0653	49.8427	37.1162	25.1601	32.4964	42.8831	35.3601	29.5108	16.1889	30.7311	27.6244	28.6704	35.8008	21.1169	15.6333	36.6992	38.0586	20.369	12.965	42.7138	50.0793	44.9308	29.2203	15.8805	21.758	34.8992	34.5554	36.6992	15.0343	27.8958	27.6887	25.7795	34.6398	14.1698	31.2555	32.899	20.6477	20.0274	35.0202	19.8249	25.5584	31.3575	33.6468	35.0509	25.4789	26.9526	27.6439	15.0071	32.4536	46.8357	40.6243	23.8425	20.4601	40.5008	45.954	29.9956	34.1488	17.2369	27.5702	29.775	24.795	44.3267	31.3565	28.7579	13.3463	27.73	32.8488	32.411	25.1819	11.5871	4.67498	12.2453	25.6145	19.6041	12.497	18.121	30.0909	32.1418	40.7677	39.318	28.8087	34.6763	25.751	20.1251	28.6561	35.838	36.7943	29.4292	20.1132	10.6544	16.8446	30.3792	37.8233	34.7058	32.6607	23.5945	37.1696	21.2311	24.3985	55.9361	50.0122	5.98026	30.6534	26.3356	16.429	38.4208	38.737	6.03552	35.2731	36.7585	24.6357	34.0924	27.9422	20.4284	22.4567	33.563	40.864	39.1955	23.052	7.49515	1.6979	5.32555	6.2815	12.4807	31.4184	47.283	47.3816	34.7642	29.6144	24.8166	43.9765	46.8753	21.3564	22.6946	18.5167	31.0916	7.30023	23.5934	24.7987	13.0236	20.4591	14.6261	26.5192	33.0987	36.8404	38.8526	37.8042	17.1418	23.7848	21.9815	19.8722	30.9176
8.48678	16.4226	18.1198	15.1411	8.04189	17.0703	24.6242	26.6881	30.0248	25.5867	10.67	15.6285	19.9607	14.4521	23.7333	46.5637	32.9123	26.8943	8.98952	33.1933	43.7518	32.1426	19.9656	26.5391	38.881	35.2743	31.5798	45.16	51.6927	53.5777	51.1528	44.9028	48.8191	37.7955	36.4178	58.1304	59.6386	49.677	43.8579	40.2767	32.8471	27.1392	18.0003	20.1306	14.4524	19.5598	25.9175	8.88547	19.6152	30.4664	34.511	31.9748	22.468	16.1621	18.7582	20.9855	19.7568	11.7543	1.93555	13.4911	26.7029	25.7942	17.8886	16.0682	26.9384	28.1389	25.7867	41.8983	20.8555	43.6364	30.329	30.3046	47.5666	23.5515	33.4426	38.9231	39.376	47.4533	49.2111	41.872	39.4608	46.268	35.799	46.3126	43.8236	37.3579	45.8466	46.547	12.6795	32.4817	50.9695	40.6433	45.6054	27.4249	36.9495	39.8277	10.8591	37.7954	29.1604	28.1455	40.9179	38.8064	41.416	19.4707	52.8033	48.3731	32.0197	26.2722	42.6412	48.6619	35.2225	30.4563	22.5585	24.0233	20.2244	17.3963	28.2793	34.1047	17.1003	33.0367	42.5231	36.437	32.3843	16.8393	3.91987	16.7589	26.25	29.4942	27.5208	21.9464	30.6624	31.3243	24.0661	33.3166	34.5737	37.0014	47.3975	46.7912	41.8995	25.1051	12.5176	14.0595	36.1336	27.5605	30.0194	35.5164	36.9507	38.8641	35.6988	15.7284	16.0333	23.1729	36.5266	49.4311	46.3232	17.9916	20.9345	40.9749	33.4184	9.75031	5.58889	29.8794	44.4176	39.1259	42.8645	48.0989	35.8126	24.8258	26.2374	30.6429	44.7612	47.8823	46.4432	43.0109	34.2083	24.0986	23.7759	17.4617	14.2548	5.80816	23.6263	30.596	37.2062	40.9399	23.8933	17.6608	23.4429	17.2119	11.0637	21.6084	27.5232	24.7047	25.3041	17.2358	22.7327	24.8638	26.25	35.7102	34.5118	18.0331	31.6872	29.3406	12.7919	51.0903	53.1456	19.8117	13.554	23.7165	28.9353	33.1856	35.3143	15.9101	31.0558	42.5954	21.8688	25.0074	13.5694	13.9325	28.1787	32.9333	33.7462	27.5443	18.3714	11.0511	6.7099	3.12306	2.00051	2.29122	3.99627	44.9098	54.4709	36.0195	24.772	13.3047	50.4726	48.5069	18.5981	20.8957	21.1451	6.47825	29.5176	20.9251	4.55423	21.2513	22.614	14.4924	21.8203	21.5953	22.9701	22.1193	39.2154	35.6803	17.1014	33.7868	22.6191	17.3793
11.2872	16.3069	12.578	12.8093	8.74746	10.4253	17.9584	17.5316	21.7954	30.3917	27.096	7.55007	17.5048	7.35235	32.9127	47.4417	22.1235	21.9175	17.9366	23.2835	48.753	46.4213	26.2273	35.4904	35.6969	26.1662	25.4244	41.3788	33.767	36.6845	30.2984	34.2239	52.4806	29.231	43.7875	57.3018	52.7501	25.411	38.426	38.4363	37.0315	40.3904	25.9393	27.235	23.3266	23.8831	29.2968	29.4187	8.89887	25.7495	24.91	23.1388	24.8257	25.7387	29.8054	24.1584	14.3021	8.17159	1.39771	21.7968	29.6427	19.0322	16.0514	9.22876	21.6806	36.7546	31.2428	36.0234	28.0974	40.9173	35.223	13.1543	44.9013	29.9491	26.0929	45.9955	41.2382	27.2558	33.918	33.7404	31.5189	46.275	26.0191	38.0009	38.0228	30.7592	44.9006	45.3522	27.3385	16.9991	38.8852	40.1687	39.4521	22.8944	34.7735	39.4564	11.1901	32.5608	37.0406	32.4187	18.969	22.659	29.2164	10.1951	49.1767	43.5589	36.0592	31.7229	45.3002	49.5308	22.8784	21.3921	21.4413	28.9095	25.1928	29.9163	11.9136	38.6929	36.6071	16.8714	34.7202	30.2639	34.4676	27.4309	18.3067	15.3911	6.77207	11.4785	12.9626	8.38273	11.7616	14.5321	11.0794	13.6578	14.3162	20.4792	31.3222	31.1404	22.9235	22.2144	6.59574	14.9688	28.2901	17.7801	17.7072	21.0853	21.859	21.0201	26.2291	20.0313	6.22707	19.0871	33.2243	49.9164	39.6583	11.6368	26.5017	35.6899	32.965	14.0067	19.9066	27.4939	41.4794	37.0893	43.3723	40.9471	31.0866	22.9764	44.5085	23.7809	30.7473	38.1323	36.4904	33.6872	39.2351	42.0924	31.6849	16.2572	11.975	8.78968	11.9245	22.2611	23.183	31.9541	27.277	4.28772	25.669	22.2611	14.7917	13.6592	15.1921	10.7822	23.5796	11.6099	17.2083	13.8674	12.7108	20.9636	19.8605	17.3066	30.6784	22.1483	14.168	46.5698	50.439	25.5079	2.32558	26.6304	35.6509	27.7248	26.3342	12.5169	35.1667	42.1984	4.59189	38.4752	19.6958	32.7365	20.9404	25.0865	26.4494	20.1015	10.907	6.08614	6.61476	7.04501	3.52568	0.963778	0.536952	44.7659	54.1796	29.2675	21.6589	13.4495	49.5963	47.5685	17.3783	11.8831	15.4175	25.7425	20.1205	5.93912	14.54	24.8249	14.8864	14.3903	13.5874	11.1466	12.857	22.631	38.2336	39.9615	5.20391	25.4865	19.5809	25.915
14.0048	17.8745	8.41912	12.0344	9.97439	6.78301	15.4946	16.5408	25.1365	37.5764	32.125	7.74941	21.7356	12.7439	27.7826	43.5517	34.3936	34.88	30.1395	20.2816	50.1271	44.8919	13.7319	38.4111	42.7009	32.6573	31.9564	35.2242	10.8391	15.4345	20.9657	44.3649	50.9625	15.9475	46.0584	57.3131	51.2561	13.567	39.7696	40.8345	37.6062	43.7549	32.0474	15.8819	20.3591	17.6092	24.1295	30.1177	10.9344	21.052	22.8731	19.1194	19.6379	24.0612	31.0075	25.4707	12.9458	6.84292	1.6004	22.5681	27.6501	14.5658	6.72244	8.67198	15.5511	35.7876	38.3238	28.3117	33.7644	37.0056	37.9011	13.0569	43.8976	37.6881	13.3724	40.6806	49.1911	37.3848	7.50734	19.9183	25.6011	38.8015	16.5975	36.924	37.8251	31.1364	41.4278	40.4161	40.7701	37.4353	9.93568	28.1159	33.299	20.8802	34.1111	41.9447	34.1774	28.7398	34.6659	36.5918	8.42651	22.5973	24.8116	13.8235	43.404	39.5005	36.8167	37.3589	44.2148	48.7233	12.0935	12.9196	18.158	30.9523	26.7894	34.6259	14.9085	38.8321	42.852	1.64961	23.8358	24.3923	32.8975	38.5013	41.6306	39.5853	34.4049	33.8646	34.3033	32.5386	32.175	35.3957	35.5546	28.1072	14.3517	1.62024	7.70719	14.1188	14.0403	28.5201	2.16144	20.7066	17.4637	17.6092	15.7073	14.9962	9.03984	11.0018	19.1537	19.626	19.1541	24.6783	37.5937	48.2835	31.1094	22.1132	29.4431	36.3422	37.3392	20.6269	25.1604	23.0188	37.6872	28.1285	39.8834	36.6473	27.7076	26.6779	46.9327	24.3718	21.2942	23.0143	24.9186	17.2853	31.0755	39.5744	35.4285	18.9017	10.557	10.162	7.76544	19.5422	18.9042	29.6034	33.6184	23.6745	17.4483	17.7468	20.8907	24.6957	24.4894	10.2179	15.184	20.0412	19.5829	12.2027	11.7319	12.1436	12.3402	25.7232	30.1694	19.9641	17.9098	42.9436	44.2001	29.1243	6.95448	27.8985	38.2744	25.6803	21.865	14.8735	39.5842	28.9645	21.5029	41.5146	21.4935	41.664	24.5986	17.3834	22.2684	18.9804	6.17808	3.61897	4.32407	7.05532	4.50758	9.16042	21.862	47.2205	51.5016	15.7799	22.5146	19.5998	45.4342	45.8351	19.7096	10.455	19.9456	31.6463	8.70732	16.8588	18.4682	19.3784	7.82755	14.1494	9.22081	6.15799	13.528	23.9845	35.2571	39.1216	12.4551	17.2884	23.5818	29.9401
21.5983	23.7688	16.6133	19.3261	16.3654	8.48441	18.5475	24.297	35.7893	43.2138	26.4861	23.3368	25.9999	13.641	2.68236	40.019	49.1224	45.535	40.4765	11.2355	48.064	43.5167	22.1063	11.6478	41.183	42.3057	39.5384	21.0791	30.775	35.0435	38.6088	49.2706	40.123	22.0697	43.7798	56.5056	51.2765	15.1173	42.1081	43.6148	40.7443	44.0819	35.4643	20.112	27.2346	27.8116	33.4414	38.79	34.6501	21.6412	24.4825	24.7466	15.6275	17.5593	25.5496	28.3949	18.5333	7.56897	2.99713	17.1809	21.8465	17.3664	15.7868	12.8345	24.3324	32.6755	35.1404	20.3251	34.0869	30.2968	38.8295	18.0892	42.6548	46.0724	26.9565	14.1398	42.5616	51.4857	37.1396	7.54	3.3914	30.8349	15.9785	33.4384	37.3215	32.5955	34.333	27.5593	38.4361	41.345	17.9866	18.7864	27.6238	21.273	31.5731	45.8571	51.6497	49.2287	40.6055	36.4815	22.7047	27.4529	26.2436	21.3125	38.0045	42.9754	46.3109	49.1108	42.7156	41.0366	14.4032	13.47	18.2182	28.4413	32.1661	33.7782	22.4204	39.6821	43.906	19.9734	10.5347	12.7316	30.4344	47.3406	52.626	53.9105	53.5606	53.9934	53.6673	52.8045	53.325	55.8293	54.3447	47.5309	35.9428	25.2514	11.4135	13.3415	19.1121	33.912	22.017	22.7124	15.5126	25.5743	22.0033	15.1522	8.53534	12.391	17.5155	20.3683	22.627	42.3361	48.8192	39.7969	17.0658	20.2426	30.6453	36.5325	36.9946	25.7686	24.0876	23.1083	37.426	37.6457	38.1447	28.5752	23.5647	28.7493	45.6433	43.0757	36.3993	24.8576	30.8463	29.0782	35.9861	34.0192	28.6598	18.4099	16.0437	16.7462	3.78639	18.9248	25.0628	31.9918	33.2136	36.0827	26.647	6.95407	26.7501	36.6347	38.7575	28.9694	10.7571	18.512	23.5898	20.4765	18.5631	16.791	19.6438	29.5192	22.4633	20.7337	24.5746	40.9155	29.2472	32.7603	28.8078	13.4563	38.1848	36.7415	31.0821	33.7882	47.707	21.4311	35.6577	35.3643	17.8454	40.832	25.1928	16.1976	22.0984	21.6366	7.76473	5.17556	5.71035	6.6561	3.61867	17.7476	30.0171	45.9084	36.368	22.9418	30.1834	27.5858	40.4907	40.7888	25.5222	5.0797	20.8318	22.6814	21.8161	24.6339	25.6487	18.2064	8.50093	12.8428	12.0974	10.6156	17.2968	22.2892	26.849	33.8776	34.8744	14.1127	24.9359	32.6935
24.6924	27.348	23.7265	28.0344	27.1937	13.357	19.0752	24.5839	37.3305	38.3982	12.2696	30.5573	38.0928	25.1057	28.8177	23.5834	35.3027	41.8934	44.4856	13.2142	41.872	42.5082	40.6789	35.6152	9.64308	25.2608	20.3142	47.599	55.5461	51.8916	50.0278	43.6813	2.54159	48.4672	52.2913	54.5141	42.6668	29.8574	48.1917	45.5965	45.4909	44.7703	27.9104	10.6362	14.4351	9.23933	21.0818	40.0112	43.4104	40.8257	30.4606	23.5909	10.7646	7.81211	18.6771	29.4238	21.4185	6.94428	4.68652	15.0142	18.6243	15.5593	16.7889	23.2798	27.1502	22.0264	24.2676	4.93689	30.9264	13.4696	39.4409	30.0709	29.1346	42.8942	42.2092	43.1538	20.2491	43.3713	50.7259	42.8567	39.2209	41.8163	25.1075	28.0303	37.5311	34.9815	36.9232	27.5962	25.0718	35.3004	37.0898	32.4119	21.5808	13.4954	1.47526	11.1531	24.9845	34.7136	36.6434	32.4819	22.4068	14.8081	13.864	17.9448	27.404	33.8514	40.0264	43.9184	32.4001	18.9483	17.2935	20.1397	18.1151	11.3956	33.3853	33.8665	23.6605	37.636	44.6545	34.0593	34.6645	29.1429	27.9055	11.8996	12.9367	19.2797	25.8576	23.1773	22.7803	35.0798	45.3686	46.9821	48.5708	48.9338	45.0343	43.8517	36.0952	13.37	4.28651	24.6594	35.1048	25.9246	17.5774	8.95327	10.2325	11.2719	10.4769	13.1274	18.3333	29.983	42.1921	54.5444	45.1949	3.78619	26.7635	21.173	29.0098	35.0894	33.4608	32.4636	27.7659	22.3803	30.3856	33.9559	4.69656	30.0022	40.1456	12.3426	40.5111	36.9733	28.5348	30.7931	39.8412	29.7209	28.4773	21.558	17.9639	17.6981	16.1966	19.2702	14.4589	0.800203	13.2495	28.4377	31.3202	31.3084	36.5864	28.6782	16.5145	13.1735	29.8485	29.216	29.4967	28.1591	14.2219	15.2622	13.0922	7.50847	29.1077	35.2603	9.42629	15.4364	25.5482	37.3843	16.7388	10.2329	36.0193	27.5954	19.248	43.72	44.7418	41.406	33.4446	30.6878	38.9938	21.7676	31.9433	43.8008	30.8745	23.3699	22.9573	20.6541	9.80317	7.552	7.46866	6.45404	2.64019	18.1205	31.5314	44.4067	28.2052	29.8195	26.4525	21.8978	38.1298	33.0563	26.8523	5.35561	16.9377	23.4687	28.9399	24.6136	18.3177	6.09768	3.2862	7.43065	6.80502	12.5977	19.5333	19.2794	21.5834	25.6896	40.4297	33.7726	13.0176	22.0289
21.5354	27.6974	24.3977	27.4255	30.4393	18.4403	20.7017	25.4804	40.8879	42.08	36.313	49.2737	55.4712	47.5843	30.9197	0.400079	27.4506	35.046	44.6875	24.2247	26.4622	31.4698	27.972	27.6149	22.4024	47.8865	49.3464	52.1228	44.9066	23.5891	9.07621	19.355	42.6956	54.0124	48.928	33.2933	22.1338	46.2611	53.6055	51.5741	46.507	20.3001	37.2672	45.603	41.1206	37.4849	27.736	21.0754	31.0257	38.8881	40.8146	38.1273	34.586	34.3634	34.5938	31.34	16.8135	3.41419	5.75617	13.8875	19.6817	20.965	28.532	38.2222	39.9432	33.6601	30.3573	22.6012	32.0203	15.0298	36.2722	38.0767	14.7787	33.0152	41.7099	44.8613	41.9435	14.8809	36.9449	24.8067	26.6274	43.3661	27.5376	25.4544	37.9352	37.7306	36.8727	23.8404	28.1675	31.2026	30.8812	38.0336	37.2169	28.2354	23.8876	26.4525	25.4597	19.4769	14.8194	16.2439	17.8458	10.3034	3.04402	12.6492	22.9259	28.7081	30.7754	34.0846	23.1708	11.9907	27.1951	40.0098	43.1249	36.0258	13.2803	13.9633	20.2214	31.2083	42.6684	22.8838	23.7695	33.054	43.6266	38.2755	37.6081	33.6175	36.4646	34.216	23.1757	16.6678	17.4136	8.74246	31.9381	40.974	46.6344	50.6297	49.3814	41.6703	32.0207	6.75791	23.6197	22.6595	6.70449	11.3366	6.82504	11.5688	12.9266	10.6177	33.0364	47.3586	52.54	54.8085	28.027	34.3278	22.8734	18.9407	29.6958	41.3021	36.5941	34.0445	30.4305	25.0715	14.3355	31.0634	35.2539	19.7878	43.183	44.0922	4.82285	38.8317	27.9312	34.2512	35.9718	26.1478	18.7112	15.5827	12.9803	13.445	11.6219	12.7668	21.8512	23.9001	18.2491	0.800118	16.7224	24.7182	36.1684	34.9706	28.142	14.3271	25.3148	13.2116	20.5587	37.8866	31.093	5.21128	9.15792	7.1486	33.9404	34.2447	11.4834	22.5543	25.2225	33.5546	25.1478	27.4032	16.2431	31.1769	24.9015	27.1588	40.7369	33.9443	7.99881	38.7957	25.7831	12.3757	31.1474	35.0289	22.851	15.5911	17.9542	18.5007	10.4407	6.75812	4.93648	3.21717	1.64912	9.05063	24.4962	46.7368	34.7527	21.8225	27.2052	32.7417	38.316	29.2148	22.0505	7.69689	12.0489	10.2019	9.35812	4.39213	11.7675	15.5098	9.05598	6.76731	9.62937	11.346	13.59	17.0156	19.9456	23.0034	30.9915	31.211	24.1484	8.42402
24.7474	27.1334	9.93247	20.1658	25.7149	11.4346	16.483	25.4301	43.7012	44.7279	42.4856	39.2309	52.3805	45.2746	17.7223	20.5801	20.8636	31.3234	42.3123	23.2559	21.7561	39.3517	43.5016	20.2594	39.5844	48.0321	34.7513	30.4563	19.7959	13.7542	21.7882	35.2774	36.17	44.4995	35.3482	24.342	38.3073	35.446	47.5976	45.4382	27.7073	30.2258	41.3484	40.4489	30.9934	44.228	39.0548	7.17398	9.04665	16.0603	24.2568	29.2631	28.1842	25.595	22.1161	14.9436	5.41605	1.69676	3.43713	11.134	19.8096	25.6393	31.7848	39.6401	41.3695	38.5284	36.2936	27.3437	32.9348	12.511	30.3204	38.1887	5.53175	15.0286	20.9129	36.2319	39.2019	9.5289	24.743	39.5631	40.6923	39.6953	15.6233	33.1852	41.1124	37.9286	20.5846	19.5642	29.757	35.301	6.23704	24.9169	35.8774	22.9817	14.569	18.2659	20.6872	18.2108	17.3387	20.5412	25.0188	22.0913	12.0899	6.0523	11.8559	15.3684	22.3902	34.0973	20.0148	28.0178	31.5514	25.1097	34.1311	41.347	35.0405	18.6737	18.1825	20.1678	40.5752	15.1698	16.4733	14.935	34.7618	23.6095	18.5897	19.4718	30.4074	21.4131	36.1013	18.3162	10.7541	10.4736	12.9527	17.0154	30.3986	44.3253	42.8638	38.0429	40.5696	28.4837	4.23356	13.1709	10.8907	6.93418	13.1171	9.61092	10.4439	16.9988	41.7079	50.6264	48.4743	45.9776	14.4117	47.4272	7.92	32.3645	30.731	49.4115	36.6666	24.0129	23.2921	20.9204	13.7836	24.1447	43.0422	26.6677	23.0883	49.1525	28.0043	35.6495	32.0204	30.4941	35.1535	13.0578	12.9695	19.321	20.229	13.7151	2.93161	9.93252	15.5617	17.8484	19.2487	19.6279	14.3624	8.04694	32.546	36.8528	29.3591	11.8974	27.2551	6.9342	8.09337	38.4747	41.2488	7.61212	5.19555	7.76661	32.2408	30.2129	10.835	21.5726	19.3612	24.3954	24.8591	19.0768	26.8809	27.0594	28.4705	4.46366	15.7197	18.9561	33.6949	31.1405	12.7283	14.2478	18.8842	29.8672	25.8858	18.2812	21.0449	18.389	7.19805	2.90987	1.61962	1.69671	1.36226	2.16072	4.9006	34.0024	26.0083	16.4135	16.7034	31.6804	30.4762	20.9365	12.1488	2.88237	4.16907	4.14239	9.07542	17.4576	16.7796	15.374	11.1955	5.55444	11.1845	8.78572	5.86416	9.27908	18.2743	26.2301	20.9051	15.066	23.9204	17.9041
